1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00122	HigBA	higA;higB	RDBECOLIGNC04401	higA	-	S 
RDBECOLITFC00122	HigBA	higA;higB	RDBECOLIGNC04402	higB	-	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC00086	aslB	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC00127	cadA	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC00128	cadB	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC01816	dctR	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC01817	slp	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC02107	yhiM	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC02121	gadX	+	C 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC02301	adiC	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLIGNC02563	gadA	+	C 
RDBECOLITFC00124	RcnR	rcnR	RDBECOLIGNC03976	rcnR	-	S 
RDBECOLITFC00124	RcnR	rcnR	RDBECOLIGNC03977	rcnA	-	S 
RDBECOLITFC00124	RcnR	rcnR	RDBECOLIGNC03978	rcnB	-	S 
RDBECOLITFC00125	MarR	marR	RDBECOLIGNC01397	marA	-	C 
RDBECOLITFC00125	MarR	marR	RDBECOLIGNC01398	marR	-	C 
RDBECOLITFC00125	MarR	marR	RDBECOLIGNC01546	marB	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00211	accD	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00267	fabA	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00268	fabB	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00269	accB	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00270	accC	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00271	fabH	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00272	fadA	-	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00273	fadB	-	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00274	fadL	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00275	fadR	+	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC00484	iclR	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01287	fabD	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01288	fabG	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01356	uspA	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01481	fabI	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01483	fadD	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC01589	accA	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC02922	sroD	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC02967	fadH	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC03001	fadE	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC03128	fadM	-	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC04042	fadJ	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLIGNC04043	fadI	-	C 
RDBECOLITFC00127	FeaR	feaR	RDBECOLIGNC02422	tynA	+	C 
RDBECOLITFC00127	FeaR	feaR	RDBECOLIGNC04690	feaB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00005	dcuB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00010	cydC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00014	garL	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00021	aceE	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00022	aceF	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00024	ackA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00028	adhE	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00032	aldA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00042	ansB	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00057	arcA	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00080	aroP	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00091	aspA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00092	aspC	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00129	cadC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00143	cheB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00144	cheR	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00146	cheY	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00147	cheZ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00149	moeA	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00150	moeB	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00168	cydA	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00169	cydB	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00173	cyoA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00174	cyoB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00175	cyoC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00176	cyoD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00177	cyoE	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00183	cysG	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00226	dmsA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00227	dmsB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00228	dmsC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00242	dppA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00258	entF	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00260	acrE	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00261	acrF	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00279	fdhF	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00291	fepE	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00293	fes	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00295	fhlA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00319	fnr	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00324	frdA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00325	frdB	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00326	frdC	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00327	frdD	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00349	fumA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00350	fumB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00351	fumC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00364	gcvH	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00365	gdhA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00384	glpA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00385	glpB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00386	glpC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00392	glpQ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00394	glpT	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00396	gltB	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00397	gltD	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00404	gnd	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00420	hemA	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00449	hmp	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00477	hypB	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00478	hypC	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00479	hypD	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00480	hypE	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00503	katG	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00535	lpd	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00552	malP	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00553	malQ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00630	narG	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00631	narH	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00632	narI	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00633	narJ	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00634	narK	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00635	narL	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00638	narX	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00641	ndh	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00645	nirB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00646	nirC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00647	nirD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00692	pflB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00724	pstS	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00725	phoU	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00744	poxB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00751	prfA	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00772	pstA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00773	pstB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00774	pstC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00788	purM	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00789	purN	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00793	pykA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00855	rplB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00856	rplC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00857	rplD	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00864	rplM	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00867	rplP	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00870	rplS	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00871	rplT	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00872	rplV	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00873	rplW	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00877	rpmC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00892	rpsC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00898	rpsI	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00899	rpsJ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00905	rpsP	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00906	rpsQ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00908	rpsS	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00919	sdhA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00920	sdhB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00921	sdhC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00922	sdhD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00941	sodA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00945	soxR	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00946	soxS	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00967	sucA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00968	sucB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00969	sucC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00970	sucD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00975	tap	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00976	tar	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00977	tdcA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00978	tdcB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00979	tdcC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC00986	thrA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01011	trmD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01046	ung	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01075	pdhR	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01107	ompW	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01132	hyfA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01135	rimM	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01153	tdcD	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01156	garK	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01157	garR	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01198	zwf	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01202	dcuA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01204	fdnG	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01205	fdnH	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01206	fdnI	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01217	ycaC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01232	focA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01245	pheM	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01254	hyfB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01259	ygbA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01295	acnA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01302	upp	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01336	ubiC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01337	ubiA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01370	cydD	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01376	glnD	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01381	nrdD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01405	gcvT	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01407	scpA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01408	argK	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01468	gltF	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01472	nikR	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01502	pepT	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01509	caiD	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01510	caiC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01511	caiB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01512	caiA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01513	caiT	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01514	fixA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01515	fixB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01516	fixC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01517	fixX	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01542	moaA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01543	moaB	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01544	moaD	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01545	moaE	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01587	ydeJ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01607	moaC	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01667	viaA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01668	ravA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01705	nuoM	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01706	nuoF	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01712	nrfA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01715	grcA	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01741	gcvP	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01750	amtB	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01869	nrfB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01870	nrfC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01871	nrfD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01872	nrfE	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01873	nrfF	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01874	nrfG	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01944	yeiL	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01961	ccmH	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01962	ccmG	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01963	ccmF	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01964	ccmE	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01965	ccmC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01966	ccmB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01967	ccmA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01968	napC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01969	napB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01970	napH	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01971	napG	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01972	napA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01973	napF	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01977	nikA	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01978	nikB	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01979	nikC	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01980	nikD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01981	nikE	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01984	nuoA	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01985	nuoB	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01986	nuoC	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01987	nuoE	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01988	nuoG	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01989	nuoH	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01990	nuoI	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01991	nuoJ	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01992	nuoK	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01993	nuoL	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC01994	nuoN	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02002	feoA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02003	feoB	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02016	ompX	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02026	uraA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02039	napD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02060	ccmD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02075	glnK	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02109	pitA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02120	gadW	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02121	gadX	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02122	ccp	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02134	bcsZ	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02135	bcsB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02171	yibN	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02221	ssuB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02252	msrB	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02262	ychO	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02277	prmC	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02297	norW	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02310	garD	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02325	caiE	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02332	dppB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02333	dppC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02334	dppD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02335	dppF	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02370	uxaA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02374	garP	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02420	feoC	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02431	emrY	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02497	metV	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02506	rnpB	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02563	gadA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02577	ybdZ	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02700	fnrS	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02759	idlP	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02765	gndA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02797	ymjE	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02812	sdhX	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC02984	caiF	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03208	ybdN	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03216	citG	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03217	citX	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03218	citF	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03219	citE	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03220	citD	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03221	citC	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03222	dpiB	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03223	dpiA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03224	dcuC	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03257	b0725	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03325	hcr	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03326	hcp	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03345	ssuC	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03346	ssuD	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03347	ssuA	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03348	ssuE	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03464	iraM	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03481	hlyE	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03505	puuP	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03506	puuA	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03522	tpx	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03611	ortT	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03668	ydfZ	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03675	ydfO	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03698	ynfE	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03699	ynfF	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03700	ynfG	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03701	ynfH	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03702	dmsD	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03704	bidA	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03750	ydhT	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03751	ydhU	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLIGNC03752	ydhX	+	C 
