protein1 protein2 homology experiments experiments_transferred database database_transferred textmining textmining_transferred combined_score
511145.b0025 511145.b0844 0 0 0 900 0 0 0 900
511145.b0025 511145.b0980 0 0 0 900 0 0 0 900
511145.b0025 511145.b1198 0 0 455 0 0 0 0 455
511145.b0025 511145.b3947 0 0 204 0 0 0 0 204
511145.b0025 511145.b4055 0 0 0 900 0 0 0 900
511145.b0025 511145.b3812 0 0 0 900 0 0 0 900
511145.b0025 511145.b2943 0 0 0 0 0 205 0 205
511145.b0025 511145.b2819 0 542 0 0 0 0 0 542
511145.b0026 511145.b3847 0 0 139 0 0 0 108 199
511145.b0026 511145.b1454 0 0 142 0 97 0 78 223
511145.b0026 511145.b2400 0 0 466 0 118 0 284 633
511145.b0026 511145.b2697 0 0 184 0 0 0 0 183
511145.b0026 511145.b2569 0 0 0 0 0 242 286 435
511145.b0026 511145.b0838 0 0 142 0 97 0 78 223
511145.b0026 511145.b3751 0 508 0 0 0 0 0 508
511145.b0026 511145.b4253 0 508 0 0 0 0 0 508
511145.b0026 511145.b4129 0 57 282 0 82 732 146 831
511145.b0026 511145.b0424 0 457 0 0 0 0 0 457
511145.b0026 511145.b2114 0 0 459 0 200 534 317 843
511145.b0026 511145.b2908 0 0 139 0 0 0 108 199
511145.b0026 511145.b0194 0 0 625 0 249 532 229 884
511145.b0026 511145.b0642 0 0 347 0 249 795 284 918
511145.b0026 511145.b2301 0 0 142 0 97 0 78 223
511145.b0026 511145.b2989 0 0 142 0 97 0 78 223
511145.b0026 511145.b0893 0 0 0 0 0 360 281 520
511145.b0026 511145.b2780 0 0 0 0 0 263 286 451
511145.b0026 511145.b2411 0 508 0 0 0 0 0 508
511145.b0026 511145.b0674 0 0 164 0 0 0 0 163
511145.b0026 511145.b0144 0 0 466 0 118 0 138 558
511145.b0026 511145.b3229 0 0 142 0 97 0 78 223
511145.b0026 511145.b1635 0 0 142 0 97 0 78 223
511145.b0026 511145.b0975 0 508 0 0 0 0 0 508
511145.b0026 511145.b0930 0 0 460 0 82 0 283 613
511145.b0026 511145.b2890 0 0 282 0 82 732 146 828
511145.b0026 511145.b3592 0 0 142 0 97 0 78 223
511145.b0026 511145.b0780 0 508 0 0 0 0 0 508
511145.b0026 511145.b1876 0 0 458 0 249 644 215 871
511145.b0026 511145.b2699 0 0 0 0 0 154 286 370
511145.b0026 511145.b1713 0 0 194 0 0 0 317 425
511145.b0026 511145.b2385 0 0 139 0 0 0 108 199
511145.b0026 511145.b2302 0 0 142 0 97 0 78 223
511145.b0026 511145.b0526 0 0 0 0 0 404 281 553
511145.b0026 511145.b0680 0 0 466 0 118 376 281 760
511145.b0028 511145.b3314 0 0 460 0 0 0 0 459
511145.b0028 511145.b3982 0 0 0 0 0 190 0 190
511145.b0028 511145.b3961 0 0 0 0 0 234 0 234
511145.b0028 511145.b3295 0 0 0 0 0 225 64 243
511145.b0028 511145.b4239 0 0 0 0 0 217 0 217
511145.b0028 511145.b0169 0 55 460 0 0 0 0 467
511145.b0029 511145.b3414 0 0 0 0 0 408 0 408
511145.b0029 511145.b0490 0 188 0 0 0 0 0 188
511145.b0029 511145.b0156 0 0 0 0 0 373 0 373
511145.b0029 511145.b1208 0 0 0 0 0 169 281 376
511145.b0029 511145.b0051 0 0 0 0 0 249 0 248
511145.b0029 511145.b1204 0 505 0 0 0 0 0 505
511145.b0030 511145.b0414 0 0 189 0 0 0 0 189
511145.b0030 511145.b0086 0 179 0 0 0 0 0 179
511145.b0031 511145.b4382 0 277 0 0 0 0 0 277
511145.b0031 511145.b0181 0 0 0 0 0 0 228 227
511145.b0031 511145.b1190 0 228 0 0 0 0 0 227
511145.b0031 511145.b0131 0 0 0 0 0 0 286 286
511145.b0032 511145.b0436 0 457 0 0 0 0 0 457
511145.b0032 511145.b0033 0 960 0 900 0 0 0 995
511145.b0032 511145.b0014 0 0 0 0 0 286 0 286
511145.b0032 511145.b2181 0 457 0 0 0 0 0 457
511145.b0032 511145.b3197 0 0 215 0 0 0 0 215
511145.b0033 511145.b2312 0 0 0 0 0 0 286 286
511145.b0033 511145.b2873 0 0 0 0 0 0 158 157
511145.b0033 511145.b2069 0 0 78 0 0 0 120 153
511145.b0033 511145.b0512 0 0 0 0 0 0 158 157
511145.b0033 511145.b0032 0 960 0 900 0 0 0 995
511145.b0033 511145.b0014 0 0 78 0 0 0 120 153
511145.b0033 511145.b0650 0 0 78 0 0 0 120 153
511145.b0033 511145.b3642 0 0 64 0 0 0 286 303
511145.b0033 511145.b2699 0 0 164 0 0 0 0 163
511145.b0033 511145.b2526 0 0 78 0 0 0 120 153
511145.b0033 511145.b0436 0 457 0 0 0 0 0 457
511145.b0034 511145.b1976 0 156 0 0 0 0 0 155
511145.b0035 511145.b0126 0 0 312 0 0 0 0 311
511145.b0035 511145.b0339 0 0 312 0 0 0 0 311
511145.b0036 511145.b2606 0 0 456 0 0 0 0 456
511145.b0036 511145.b2844 0 0 269 0 152 0 68 371
511145.b0036 511145.b3296 0 0 399 0 0 0 0 398
511145.b0036 511145.b3026 0 0 215 0 0 0 0 215
511145.b0036 511145.b3315 0 0 458 0 0 0 0 457
511145.b0036 511145.b0545 0 0 274 0 0 0 0 274
511145.b0036 511145.b3230 0 0 459 0 0 0 0 459
511145.b0036 511145.b2567 0 0 395 0 0 0 0 394
511145.b0036 511145.b2342 0 0 269 0 152 0 68 371
511145.b0036 511145.b3636 0 0 459 0 0 0 0 459
511145.b0036 511145.b3301 0 0 458 0 0 0 0 457
511145.b0036 511145.b3637 0 0 458 0 0 0 0 457
511145.b0036 511145.b0773 0 0 274 0 0 0 0 274
511145.b0036 511145.b0039 0 0 129 0 0 0 84 168
511145.b0036 511145.b2052 0 0 242 0 0 0 0 241
511145.b0036 511145.b3185 0 0 458 0 0 0 0 457
511145.b0036 511145.b3294 0 0 459 0 0 0 0 459
511145.b0036 511145.b3983 0 0 457 0 0 0 45 459
511145.b0036 511145.b3341 0 0 455 0 0 0 0 455
511145.b0036 511145.b4003 0 0 215 0 0 0 0 215
511145.b0036 511145.b1129 0 0 215 0 0 0 0 215
511145.b0036 511145.b3656 0 0 214 0 0 0 0 214
511145.b0036 511145.b3210 0 0 555 0 0 0 133 597
511145.b0036 511145.b2224 0 0 269 0 152 0 68 371
511145.b0036 511145.b3313 0 0 423 0 0 0 0 422
511145.b0036 511145.b2067 0 0 261 0 0 0 0 261
511145.b0036 511145.b1773 0 0 188 0 0 0 0 188
511145.b0036 511145.b2255 0 0 242 0 0 0 0 241
511145.b0036 511145.b3309 0 0 214 0 0 0 0 214
511145.b0036 511145.b3908 0 0 283 0 0 0 44 285
511145.b0036 511145.b2370 0 0 555 0 0 0 135 598
511145.b0036 511145.b1882 0 0 246 0 0 0 0 245
511145.b0036 511145.b3308 0 0 284 0 0 0 0 284
511145.b0036 511145.b2542 0 0 186 0 0 0 66 207
511145.b0036 511145.b2556 0 0 215 0 0 0 0 215
511145.b0036 511145.b1285 0 0 261 0 0 0 67 281
511145.b0036 511145.b3137 0 0 188 0 0 0 0 188
511145.b0036 511145.b0993 0 0 555 0 0 0 67 567
511145.b0036 511145.b2096 0 0 188 0 0 0 0 188
511145.b0036 511145.b3404 0 0 215 0 0 0 0 215
511145.b0036 511145.b3807 0 0 243 0 0 0 0 242
511145.b0036 511145.b3986 0 0 243 0 0 0 0 242
511145.b0036 511145.b1609 0 0 215 0 0 0 0 215
511145.b0036 511145.b1276 0 363 270 0 0 0 0 515
511145.b0036 511145.b3878 0 0 214 0 0 0 0 214
511145.b0036 511145.b3305 0 0 446 0 0 0 0 446
511145.b0036 511145.b3231 0 0 458 0 0 0 0 457
511145.b0036 511145.b1559 0 0 256 0 0 0 0 256
511145.b0036 511145.b3320 0 0 458 0 0 0 0 457
511145.b0036 511145.b4399 0 0 215 0 0 0 65 234
511145.b0036 511145.b1489 0 0 261 0 0 0 0 261
511145.b0036 511145.b1397 0 0 269 0 152 0 68 371
511145.b0036 511145.b4187 0 0 129 0 0 0 84 168
511145.b0036 511145.b3310 0 0 446 0 0 0 0 446
511145.b0036 511145.b3321 0 0 416 0 0 0 0 416
511145.b0036 511145.b0221 0 0 129 0 0 0 84 168
511145.b0036 511145.b1716 0 0 330 0 0 0 0 330
511145.b0036 511145.b0868 0 0 242 0 0 0 0 241
511145.b0036 511145.b3306 0 0 454 0 0 0 0 454
511145.b0036 511145.b1386 0 0 251 0 0 0 0 250
511145.b0036 511145.b2185 0 0 157 0 0 0 0 156
511145.b0036 511145.b3298 0 0 452 0 0 0 0 452
511145.b0036 511145.b2218 0 0 555 0 0 0 67 567
511145.b0036 511145.b1089 0 0 387 0 0 0 0 386
511145.b0036 511145.b4200 0 0 456 0 0 0 0 456
511145.b0036 511145.b2609 0 0 459 0 0 0 0 459
511145.b0036 511145.b3911 0 0 215 0 0 0 0 215
511145.b0036 511145.b0771 0 0 270 0 0 0 0 270
511145.b0036 511145.b2925 0 0 188 0 0 0 0 188
511145.b0036 511145.b3186 0 0 367 0 0 0 0 367
511145.b0036 511145.b3297 0 0 405 0 0 0 0 405
511145.b0036 511145.b3072 0 0 261 0 0 0 65 279
511145.b0036 511145.b1235 0 0 246 0 0 0 0 245
511145.b0036 511145.b3529 0 0 261 0 0 0 0 261
511145.b0036 511145.b3619 0 0 242 0 0 0 0 241
511145.b0036 511145.b1778 0 0 243 0 0 0 0 242
511145.b0036 511145.b3307 0 0 452 0 0 0 0 452
511145.b0036 511145.b3303 0 0 459 0 0 0 0 459
511145.b0036 511145.b0169 0 0 455 0 0 0 68 470
511145.b0036 511145.b3319 0 0 457 0 0 0 0 457
511145.b0036 511145.b4112 0 0 215 0 0 0 0 215
511145.b0036 511145.b3299 0 0 348 0 0 0 0 347
511145.b0036 511145.b3311 0 0 455 0 0 0 0 455
511145.b0036 511145.b2786 0 0 555 0 0 0 67 567
511145.b0036 511145.b3342 0 0 446 0 0 0 0 446
511145.b0036 511145.b3317 0 0 455 0 0 0 0 455
511145.b0036 511145.b2016 0 0 242 0 0 0 0 241
511145.b0036 511145.b1000 0 0 256 0 0 0 0 256
511145.b0036 511145.b1656 0 0 283 0 0 0 44 285
511145.b0036 511145.b4506 0 0 348 0 0 0 0 347
511145.b0036 511145.b1241 0 0 70 0 0 0 135 161
511145.b0036 511145.b3165 0 0 458 0 0 0 0 457
511145.b0036 511145.b2216 0 0 215 0 0 0 0 215
511145.b0036 511145.b1387 0 0 74 0 0 0 201 228
511145.b0036 511145.b0015 0 0 256 0 0 0 0 256
511145.b0036 511145.b1695 0 0 129 0 0 0 84 168
511145.b0036 511145.b3845 0 0 269 0 152 0 68 371
511145.b0037 511145.b3319 0 0 259 0 0 0 0 258
511145.b0037 511145.b3308 0 0 251 0 0 0 0 250
511145.b0037 511145.b0169 0 0 276 0 0 0 0 276
511145.b0037 511145.b0506 0 457 0 0 0 0 0 457
511145.b0037 511145.b3307 0 0 251 0 0 0 0 250
511145.b0037 511145.b3303 0 0 270 0 0 0 0 270
511145.b0037 511145.b4029 0 0 167 0 140 0 0 252
511145.b0037 511145.b0423 0 0 250 0 0 0 0 250
511145.b0037 511145.b2562 0 0 186 0 0 0 0 186
511145.b0037 511145.b2284 0 0 251 0 0 0 0 250
511145.b0037 511145.b1000 0 0 279 0 0 0 0 279
511145.b0037 511145.b2720 0 0 186 0 0 0 0 186
511145.b0037 511145.b0799 0 0 199 0 0 0 0 199
511145.b0037 511145.b0984 0 0 167 0 140 0 0 252
511145.b0037 511145.b3649 0 0 253 0 0 0 0 252
511145.b0037 511145.b3342 0 0 270 0 0 0 0 270
511145.b0037 511145.b3317 0 0 457 0 0 0 0 457
511145.b0037 511145.b1406 0 0 140 0 57 0 50 162
511145.b0037 511145.b2195 0 0 236 0 0 0 0 236
511145.b0037 511145.b0476 0 0 192 0 0 0 72 218
511145.b0037 511145.b3311 0 0 459 0 0 0 0 459
511145.b0037 511145.b3527 0 0 204 0 0 0 0 204
511145.b0037 511145.b0928 0 0 210 0 0 0 63 228
511145.b0037 511145.b3318 0 0 272 0 0 0 0 272
511145.b0037 511145.b1378 0 0 186 0 0 0 0 186
511145.b0037 511145.b0659 0 0 446 0 0 0 0 446
511145.b0037 511145.b1008 0 0 242 0 0 0 0 241
511145.b0037 511145.b4309 0 0 192 0 0 0 72 218
511145.b0037 511145.b1656 0 0 281 0 0 0 0 281
511145.b0037 511145.b4211 0 0 206 0 0 0 0 206
511145.b0037 511145.b3295 0 0 229 0 0 0 0 228
511145.b0037 511145.b2400 0 0 206 0 0 0 0 206
511145.b0037 511145.b0525 0 0 285 0 0 0 0 284
511145.b0037 511145.b3312 0 0 251 0 0 0 0 250
511145.b0037 511145.b3987 0 0 217 0 0 0 0 217
511145.b0037 511145.b3320 0 0 461 0 0 0 0 461
511145.b0037 511145.b2283 0 0 251 0 0 0 0 250
511145.b0037 511145.b1559 0 0 279 0 0 0 0 279
511145.b0037 511145.b3231 0 0 461 0 0 0 0 461
511145.b0037 511145.b3305 0 0 454 0 228 0 44 561
511145.b0037 511145.b2184 0 0 253 0 0 0 0 252
511145.b0037 511145.b1387 0 0 70 0 0 0 209 232
511145.b0037 511145.b0015 0 0 279 0 0 0 0 279
511145.b0037 511145.b3165 0 0 269 0 0 0 0 269
511145.b0037 511145.b1808 0 0 199 0 0 0 0 199
511145.b0037 511145.b3001 0 0 140 0 57 0 50 162
511145.b0037 511145.b3304 0 0 272 0 0 0 0 272
511145.b0037 511145.b1278 0 0 167 0 140 0 0 252
511145.b0037 511145.b2488 0 0 186 0 0 0 0 186
511145.b0037 511145.b3315 0 0 269 0 0 0 0 269
511145.b0037 511145.b3363 0 0 285 0 0 0 0 284
511145.b0037 511145.b3321 0 0 270 0 0 0 0 270
511145.b0037 511145.b3425 0 0 250 0 0 0 0 250
511145.b0037 511145.b0578 0 0 242 0 0 0 0 241
511145.b0037 511145.b3310 0 0 457 0 0 0 0 457
511145.b0037 511145.b2285 0 0 251 0 0 0 0 250
511145.b0037 511145.b3296 0 0 270 0 0 0 0 270
511145.b0037 511145.b1765 0 0 242 0 0 0 0 241
511145.b0037 511145.b0586 0 0 272 0 0 0 314 479
511145.b0037 511145.b0419 0 0 140 0 57 0 50 162
511145.b0037 511145.b0851 0 0 242 0 0 0 0 241
511145.b0037 511145.b0183 0 0 251 0 0 0 0 250
511145.b0037 511145.b2668 0 0 250 0 0 0 0 250
511145.b0037 511145.b3301 0 0 461 0 0 0 0 461
511145.b0037 511145.b3611 0 0 250 0 0 0 0 250
511145.b0037 511145.b0680 0 0 206 0 0 0 0 206
511145.b0037 511145.b3152 0 0 206 0 0 0 0 206
511145.b0037 511145.b1771 0 0 140 0 57 0 50 162
511145.b0037 511145.b3298 0 0 222 0 0 0 0 222
511145.b0037 511145.b2281 0 0 186 0 0 0 0 186
511145.b0037 511145.b0144 0 0 206 0 0 0 0 206
511145.b0037 511145.b3341 0 0 269 0 0 0 0 269
511145.b0037 511145.b1411 0 0 189 0 140 0 48 278
511145.b0037 511145.b3983 0 0 454 0 0 0 0 454
511145.b0037 511145.b0869 0 0 206 0 0 0 0 206
511145.b0037 511145.b3294 0 0 458 0 0 0 0 457
511145.b0037 511145.b3316 0 0 251 0 0 0 0 250
511145.b0037 511145.b0841 0 0 167 0 140 0 0 252
511145.b0037 511145.b1308 0 0 250 0 0 0 0 250
511145.b0037 511145.b1494 0 0 204 0 0 0 0 204
511145.b0037 511145.b3309 0 0 461 0 0 0 0 461
511145.b0037 511145.b3908 0 0 281 0 0 0 0 281
511145.b0037 511145.b3314 0 0 251 0 0 0 0 250
511145.b0037 511145.b4054 0 0 210 0 0 0 63 228
511145.b0037 511145.b2834 0 0 140 0 57 0 50 162
511145.b0037 511145.b3313 0 0 251 0 0 0 0 250
511145.b0037 511145.b1094 0 0 462 0 0 0 113 502
511145.b0037 511145.b3186 0 0 458 0 0 0 0 457
511145.b0038 511145.b4011 0 188 0 0 0 0 0 188
511145.b0039 511145.b1687 0 0 0 0 0 0 161 161
511145.b0039 511145.b0036 0 0 129 0 0 0 84 168
511145.b0039 511145.b1393 0 0 129 0 0 0 84 168
511145.b0039 511145.b2488 0 0 242 0 0 0 0 241
511145.b0039 511145.b2281 0 0 242 0 0 0 0 241
511145.b0039 511145.b0349 0 0 242 0 0 0 0 241
511145.b0039 511145.b0041 0 0 349 0 0 0 85 378
511145.b0039 511145.b2770 0 0 349 0 0 0 85 378
511145.b0039 511145.b2919 0 0 129 0 0 0 84 168
511145.b0039 511145.b1394 0 0 129 0 0 0 118 198
511145.b0039 511145.b3846 0 0 171 0 0 0 202 310
511145.b0039 511145.b1698 0 0 355 0 0 0 85 384
511145.b0039 511145.b1136 0 0 73 0 0 0 122 151
511145.b0039 511145.b0042 0 0 355 0 0 0 85 384
511145.b0039 511145.b2341 0 0 171 0 0 0 202 310
511145.b0039 511145.b0686 0 0 277 0 0 0 0 277
511145.b0039 511145.b3412 0 0 251 0 0 0 0 250
511145.b0039 511145.b1009 0 0 277 0 0 0 0 277
511145.b0039 511145.b2769 0 0 355 0 0 0 85 384
511145.b0039 511145.b2720 0 0 242 0 0 0 0 241
511145.b0039 511145.b2562 0 0 242 0 0 0 0 241
511145.b0039 511145.b2263 0 0 251 0 0 0 0 250
511145.b0039 511145.b2286 0 0 420 0 0 0 0 420
511145.b0039 511145.b1378 0 0 242 0 0 0 0 241
511145.b0039 511145.b1387 0 0 64 0 0 0 281 298
511145.b0039 511145.b2287 0 0 199 0 0 0 0 199
511145.b0039 511145.b1697 0 0 349 0 0 0 85 378
511145.b0039 511145.b2905 0 0 147 0 0 0 132 227
511145.b0041 511145.b3690 0 0 264 0 0 0 0 264
511145.b0041 511145.b2488 0 0 225 0 0 0 0 224
511145.b0041 511145.b3081 0 0 761 0 0 0 0 761
511145.b0041 511145.b2468 0 0 257 0 0 0 0 256
511145.b0041 511145.b0221 0 0 349 0 0 0 85 378
511145.b0041 511145.b0794 0 457 0 0 0 0 0 457
511145.b0041 511145.b1687 0 0 225 0 0 0 0 224
511145.b0041 511145.b4187 0 0 349 0 0 0 85 378
511145.b0041 511145.b2562 0 0 225 0 0 0 0 224
511145.b0041 511145.b0039 0 0 349 0 0 0 85 378
511145.b0041 511145.b4468 0 0 225 0 0 0 0 224
511145.b0041 511145.b2720 0 0 225 0 0 0 0 224
511145.b0041 511145.b2878 0 0 761 0 0 0 194 799
511145.b0041 511145.b2769 0 0 454 0 251 0 95 597
511145.b0041 511145.b3781 0 158 0 0 0 0 0 157
511145.b0041 511145.b2208 0 0 283 0 0 0 135 353
511145.b0041 511145.b0043 0 0 264 0 0 0 0 264
511145.b0041 511145.b2281 0 0 225 0 0 0 0 224
511145.b0041 511145.b2887 0 0 257 0 0 0 0 256
511145.b0041 511145.b0042 0 150 454 0 251 0 102 646
511145.b0041 511145.b1378 0 0 225 0 0 0 0 224
511145.b0041 511145.b2146 0 0 257 0 0 0 0 256
511145.b0041 511145.b1699 0 0 264 0 0 0 0 264
511145.b0041 511145.b1698 0 0 454 0 251 0 102 600
511145.b0041 511145.b3213 0 0 257 0 0 0 0 256
511145.b0041 511145.b2133 0 0 225 0 0 0 0 224
511145.b0041 511145.b2766 0 0 264 0 0 0 0 264
511145.b0041 511145.b2767 0 0 274 0 0 0 95 314
511145.b0041 511145.b0044 0 0 274 0 0 0 95 314
511145.b0041 511145.b2979 0 0 225 0 0 0 0 224
511145.b0041 511145.b4463 0 0 225 0 0 0 0 224
511145.b0041 511145.b1650 0 0 283 0 0 0 0 282
511145.b0041 511145.b1094 0 0 152 0 0 0 0 151
511145.b0041 511145.b1695 0 0 349 0 0 0 85 378
511145.b0041 511145.b1700 0 0 274 0 0 0 95 314
511145.b0042 511145.b2146 0 0 199 0 0 0 0 199
511145.b0042 511145.b1699 0 0 214 0 0 0 0 214
511145.b0042 511145.b2887 0 0 199 0 0 0 0 199
511145.b0042 511145.b3213 0 0 199 0 0 0 0 199
511145.b0042 511145.b0044 0 0 274 0 0 0 95 314
511145.b0042 511145.b1697 0 0 454 0 251 0 102 600
511145.b0042 511145.b2767 0 0 274 0 0 0 95 314
511145.b0042 511145.b3418 0 256 0 0 0 0 0 256
511145.b0042 511145.b2133 0 0 225 0 0 0 0 224
511145.b0042 511145.b2766 0 0 214 0 0 0 0 214
511145.b0042 511145.b1700 0 0 274 0 0 0 95 314
511145.b0042 511145.b1695 0 0 355 0 0 0 85 384
511145.b0042 511145.b1650 0 0 243 0 0 0 0 242
511145.b0042 511145.b1094 0 0 176 0 0 0 118 242
511145.b0042 511145.b2979 0 0 225 0 0 0 0 224
511145.b0042 511145.b4463 0 0 225 0 0 0 0 224
511145.b0042 511145.b0221 0 0 355 0 0 0 85 384
511145.b0042 511145.b3236 0 0 73 0 0 0 139 167
511145.b0042 511145.b2468 0 0 199 0 0 0 0 199
511145.b0042 511145.b2988 0 508 0 0 0 0 0 508
511145.b0042 511145.b3081 0 0 548 0 0 0 0 548
511145.b0042 511145.b3690 0 0 214 0 0 0 0 214
511145.b0042 511145.b4187 0 0 355 0 0 0 85 384
511145.b0042 511145.b1687 0 0 225 0 0 0 0 224
511145.b0042 511145.b2878 0 0 199 0 0 0 0 199
511145.b0042 511145.b2770 0 0 454 0 251 0 102 600
511145.b0042 511145.b3910 0 508 0 0 0 0 0 508
511145.b0042 511145.b4468 0 0 225 0 0 0 0 224
511145.b0042 511145.b0039 0 0 355 0 0 0 85 384
511145.b0042 511145.b0043 0 0 214 0 0 0 0 214
511145.b0042 511145.b0041 0 150 454 0 251 0 102 646
511145.b0043 511145.b2767 0 0 264 0 0 0 0 264
511145.b0043 511145.b1697 0 0 264 0 0 0 0 264
511145.b0043 511145.b2770 0 0 264 0 0 0 0 264
511145.b0043 511145.b0587 0 343 0 0 0 0 0 343
511145.b0043 511145.b0044 0 0 264 0 0 0 0 264
511145.b0043 511145.b2769 0 0 214 0 0 0 0 214
511145.b0043 511145.b0041 0 0 264 0 0 0 0 264
511145.b0043 511145.b1700 0 0 264 0 0 0 0 264
511145.b0043 511145.b0042 0 0 214 0 0 0 0 214
511145.b0043 511145.b1698 0 0 214 0 0 0 0 214
511145.b0044 511145.b3690 0 0 264 0 0 0 0 264
511145.b0044 511145.b2542 0 508 0 0 0 0 0 508
511145.b0044 511145.b0600 0 457 0 0 0 0 0 457
511145.b0044 511145.b0052 0 155 0 0 0 0 0 154
511145.b0044 511145.b0520 0 0 0 0 0 741 0 741
511145.b0044 511145.b2770 0 0 274 0 0 0 95 314
511145.b0044 511145.b2769 0 0 274 0 0 0 95 314
511145.b0044 511145.b0041 0 0 274 0 0 0 95 314
511145.b0044 511145.b0882 0 457 0 0 0 0 0 457
511145.b0044 511145.b0984 0 0 0 0 0 748 0 748
511145.b0044 511145.b0043 0 0 264 0 0 0 0 264
511145.b0044 511145.b0042 0 0 274 0 0 0 95 314
511145.b0044 511145.b2745 0 0 169 0 0 0 0 169
511145.b0044 511145.b1699 0 0 264 0 0 0 0 264
511145.b0044 511145.b1698 0 0 274 0 0 0 95 314
511145.b0044 511145.b0759 0 508 0 0 0 0 0 508
511145.b0044 511145.b2766 0 0 264 0 0 0 0 264
511145.b0044 511145.b1697 0 0 274 0 0 0 95 314
511145.b0044 511145.b3389 0 457 0 0 0 0 0 457
511145.b0044 511145.b3481 0 508 0 0 0 0 0 508
511145.b0046 511145.b0698 0 0 0 540 0 0 0 540
511145.b0046 511145.b4513 0 0 0 540 0 0 0 540
511145.b0046 511145.b0696 0 0 0 540 0 0 0 540
511145.b0046 511145.b0047 0 618 0 540 0 387 101 890
511145.b0046 511145.b3350 0 0 0 540 0 0 101 568
511145.b0046 511145.b1900 0 162 0 0 0 0 0 161
511145.b0046 511145.b0697 0 0 0 540 0 0 0 540
511145.b0046 511145.b0197 0 173 0 0 0 0 0 173
511145.b0046 511145.b3351 0 0 0 540 0 0 0 540
511145.b0047 511145.b3350 0 0 0 540 0 0 0 540
511145.b0047 511145.b1078 0 0 280 0 0 0 0 280
511145.b0047 511145.b0046 0 618 0 540 0 387 101 890
511145.b0047 511145.b0696 0 0 0 540 0 0 0 540
511145.b0047 511145.b1430 0 0 160 0 0 0 0 159
511145.b0047 511145.b0440 0 0 154 0 0 0 0 153
511145.b0047 511145.b1712 0 0 154 0 0 0 0 153
511145.b0047 511145.b4513 0 0 0 540 0 0 0 540
511145.b0047 511145.b0437 0 173 0 0 0 0 0 173
511145.b0047 511145.b0698 0 0 0 540 0 0 0 540
511145.b0047 511145.b0912 0 0 154 0 0 0 0 153
511145.b0047 511145.b4306 0 0 160 0 0 0 0 159
511145.b0047 511145.b3351 0 0 0 540 0 0 101 568
511145.b0047 511145.b4065 0 0 0 0 0 0 315 315
511145.b0047 511145.b0697 0 0 0 540 0 0 0 540
511145.b0047 511145.b1661 0 0 160 0 0 0 0 159
511145.b0047 511145.b4000 0 0 154 0 0 0 0 153
511145.b0048 511145.b1566 0 457 0 0 0 0 0 457
511145.b0048 511145.b0772 0 180 0 0 0 0 0 179
511145.b0048 511145.b1606 0 0 0 900 0 0 0 900
511145.b0048 511145.b4006 0 0 0 0 0 0 284 284
511145.b0048 511145.b3754 0 173 0 0 0 0 0 173
511145.b0048 511145.b4359 0 173 0 0 0 0 0 173
511145.b0048 511145.b4143 0 0 59 0 0 0 283 296
511145.b0048 511145.b3177 0 0 0 0 0 0 283 282
511145.b0048 511145.b1623 0 0 0 0 0 0 217 217
511145.b0048 511145.b2827 0 0 0 0 0 159 284 372
511145.b0048 511145.b0424 0 152 0 0 0 0 0 151
511145.b0048 511145.b2551 0 0 0 0 0 0 286 286
511145.b0049 511145.b4143 0 0 340 0 0 0 0 340
511145.b0049 511145.b0649 0 0 220 0 0 0 0 220
511145.b0049 511145.b1009 0 0 455 0 0 0 0 455
511145.b0049 511145.b3648 0 0 460 0 0 0 0 459
511145.b0049 511145.b3649 0 0 214 0 0 0 0 214
511145.b0049 511145.b3887 0 0 159 0 0 0 0 158
511145.b0049 511145.b0059 0 0 464 0 0 0 170 536
511145.b0049 511145.b3412 0 0 455 0 0 0 0 455
511145.b0049 511145.b3988 0 0 247 0 0 0 0 246
511145.b0049 511145.b0797 0 0 129 0 0 0 104 186
511145.b0049 511145.b3985 0 75 281 0 0 0 0 306
511145.b0049 511145.b2022 0 286 0 0 0 0 0 286
511145.b0049 511145.b0686 0 0 455 0 0 0 0 455
511145.b0049 511145.b4006 0 0 177 0 0 0 0 177
511145.b0049 511145.b3486 0 0 204 0 64 0 0 223
511145.b0049 511145.b2069 0 0 275 0 0 0 0 275
511145.b0049 511145.b3320 0 0 302 0 0 0 0 302
511145.b0049 511145.b2708 0 0 201 0 0 0 0 201
511145.b0049 511145.b0646 0 0 220 0 0 0 0 220
511145.b0049 511145.b3987 0 0 219 0 0 0 95 262
511145.b0049 511145.b3256 0 0 161 0 0 0 0 161
511145.b0049 511145.b0474 0 75 453 0 0 0 0 472
511145.b0049 511145.b3207 0 0 245 0 264 0 142 481
511145.b0049 511145.b3639 0 0 282 0 0 0 0 282
511145.b0049 511145.b2032 0 0 190 0 0 0 68 212
511145.b0049 511145.b2050 0 0 190 0 0 0 68 212
511145.b0049 511145.b2263 0 0 455 0 0 0 0 455
511145.b0049 511145.b0525 0 0 183 0 0 0 0 183
511145.b0049 511145.b3295 0 0 260 0 0 0 0 260
511145.b0049 511145.b0318 0 0 730 0 767 0 142 941
511145.b0049 511145.b3347 0 0 557 0 0 0 132 599
511145.b0049 511145.b3631 0 0 190 0 0 0 68 212
511145.b0049 511145.b4065 0 0 310 0 0 0 0 309
511145.b0049 511145.b1779 0 55 143 0 0 0 0 155
511145.b0049 511145.b2275 0 0 220 0 0 0 0 220
511145.b0049 511145.b3532 0 0 220 0 0 0 0 220
511145.b0049 511145.b4207 0 0 557 0 0 0 132 599
