tf_id	tf_uniprot_id	tf_name	target_id	target_uniprot_id	target_name	activate/repress	source
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01365	P0AFV2	yhiD	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01445	P69910	gadB	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01450	P0AET5	hdeD	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01468	P28721	gltF	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01860	P0AF48	yjbQ	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC01861	P0AF50	yjbR	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC02107	P37630	yhiM	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC02118	P37636	mdtE	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC02119	P37637	mdtF	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC02120	P63201	gadW	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC02121	P37639	gadX	+	regulonDB
RDBECOLITFC00077	P63204	gadE	RDBECOLIGNC03640	P63235	gadC	+	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00074	P00888	aroF	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00075	P0AB91	aroG	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00078	P0A6E1	aroL	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00079	P0AE28	aroM	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00080	P15993	aroP	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00320	P0ABQ4	folA	+	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC00609	P0AAD2	mtr	+	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC01027	P07023	tyrA	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC01028	P04693	tyrB	-	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC01029	P0AAD4	tyrP	-+	regulonDB
RDBECOLITFC00078	P07604	tyrR	RDBECOLIGNC01080	P0AAN5	yaiA	-	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC01212	P25888	rhlE	+	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC02263	P0ACU0	cecR	-	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC03278	P0AFP9	ybhR	-	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC03279	P0AFQ2	ybhS	-	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC03280	P0A9U1	ybhF	-	regulonDB
RDBECOLITFC00079	P0ACU0	cecR	RDBECOLIGNC03281	P75777	ybhG	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00047	P69503	apt	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00070	P07639	aroB	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00080	P15993	aroP	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00129	P23890	cadC	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00189	P23845	cysN	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00191	P21888	cysS	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00300	P16869	fhuE	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00354	P22256	gabT	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00365	P00370	gdhA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00475	P14375	zraR	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00510	P0A715	kdsA	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00584	P0AAG8	mglA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00598	P0AD65	mrdA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00612	P14900	murD	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00649	P04846	nlpA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00683	P19624	pdxA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00748	P23869	ppiB	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00755	P23862	priC	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00839	P16919	rhsD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00895	P02358	rpsF	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC00976	P07017	tar	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01075	P0ACL9	pdhR	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01150	P05847	ttdA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01176	P09996	yidB	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01299	P25526	gabD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01300	P25527	gabP	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01368	P0AFL6	ppx	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01385	P27294	inaA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01426	P27843	yigG	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01468	P28721	gltF	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01552	P0A828	smg	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01563	P30847	baeS	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01671	P0A9K1	phoH	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01689	P31801	chaA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01726	P0A9F6	gcvA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01756	P37351	rpiB	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01759	P0ADP9	yihD	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01767	P32134	yihM	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01797	P0A712	kdgT	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01810	P25396	tehA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01816	P37195	dctR	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01894	P33129	htrE	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01912	P33343	yehD	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01913	P33344	yehE	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC01921	P33355	yehS	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02019	P0AEV1	rssB	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02046	P39208	idnK	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02062	P0ACE7	hinT	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02120	P63201	gadW	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02121	P37639	gadX	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02198	P37050	yadN	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02247	P37339	lhgD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02259	P0AE63	chaB	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02260	P39163	chaC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02268	P37759	rfbB	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02277	P0ACC1	prmC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02290	P37908	yfjD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02294	P11289	yfiL	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02316	P39365	sgcC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02354	P45463	ttdR	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02368	P42590	ygjI	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02391	P0AAR5	ybaN	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02414	P46139	dgcN	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02927	Q6BEX5	yjdP	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02948	A5A624	dinQ	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC02990	P52095	ldcC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03351	P75857	elfC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03353	P75859	ycbU	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03354	P75860	ycbV	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03367	P0A8X4	csgI	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03368	P75874	yccU	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03422	P0AB33	bssS	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03472	P75995	pdeG	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03476	P76001	ycgJ	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03477	P76002	pliG	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03487	P76012	ycgY	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03491	P76017	ycgV	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03492	Q46755	ychQ	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03495	P0A8L7	yciU	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03512	P77716	ycjP	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03559	P76073	ynaE	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03596	P76100	ydcK	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03643	P76135	ydeO	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03644	P76136	safA	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03658	P64461	lsrG	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03659	P76145	tam	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03669	P77260	ydfI	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03671	P76154	ydfK	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03749	P77148	ydhS	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03806	P76227	ynjH	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03817	P76234	yeaE	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03848	P67601	yobD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC03907	P76345	yodB	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04012	P76484	yfbN	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04013	P76485	yfbO	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04018	P77625	hxpA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04019	P0A8W8	yfbU	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04034	P76498	yfcO	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04040	P77288	yfcV	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04047	P37327	yfdC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04065	P0AA49	yfdV	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04066	P0AFI0	oxc	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04075	P77396	ypdC	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04178	P64548	yfiR	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04203	P52143	ypjA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04211	P76621	glaH	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04216	P64550	alaE	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04244	Q46901	casA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04369	Q46855	yqhC	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04378	Q46866	ygiV	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04379	P0ADU5	ygiW	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04464	P45420	yhcD	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04582	P39286	rsgA	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04583	P0A784	orn	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04601	P0AF86	yjfY	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04620	P39333	bdcA	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04622	P39334	bdcR	-	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04633	P39346	idnD	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04681	P0ADD5	yjjP	+	regulonDB
RDBECOLITFC00080	P37338	glaR	RDBECOLIGNC04682	P0ADD7	yjjQ	-	regulonDB
RDBECOLITFC00081	P75952	comR	RDBECOLIGNC03435	P0AB40	bhsA	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC00250	P0A955	eda	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC00384	P0A9C0	glpA	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC00394	P08194	glpT	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02154	P37671	plaR	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02155	P37672	yiaK	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02156	P37673	yiaL	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02157	P37674	yiaM	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02158	P37675	yiaN	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02159	P37676	yiaO	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02160	P37677	lyxK	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02161	P37678	sgbH	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02162	P37679	sgbU	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC02163	P37680	sgbE	-	regulonDB
RDBECOLITFC00082	P37671	plaR	RDBECOLIGNC04408	P42603	ygjV	-	regulonDB
RDBECOLITFC00083	P76241	nimR	RDBECOLIGNC03826	P76241	nimR	-	regulonDB
RDBECOLITFC00083	P76241	nimR	RDBECOLIGNC03827	P76242	nimT	-	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC00644	P13738	nhaA	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC00672	P0C0L2	osmC	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC01065	P0A9G2	nhaR	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC01675	P0AFX4	rsd	-	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC02558	P0AFW2	rmf	-	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC03395	P69432	pgaD	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC03396	P75905	pgaC	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC03397	P75906	pgaB	+	regulonDB
RDBECOLITFC00084	P0A9G2	nhaR	RDBECOLIGNC03398	P69434	pgaA	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC00183	P0AEA8	cysG	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC00645	P08201	nirB	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC00646	P0AC26	nirC	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC00647	P0A9I8	nirD	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01204	P24183	fdnG	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01205	P0AAJ3	fdnH	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01206	P0AEK7	fdnI	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01712	P0ABK9	nrfA	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01869	P0ABL1	nrfB	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01870	P0AAK7	nrfC	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01871	P32709	nrfD	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01872	P32710	nrfE	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01873	P32711	nrfF	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01874	P32712	nrfG	+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01961	P0ABM9	ccmH	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01962	P0AA86	ccmG	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01963	P33927	ccmF	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01964	P69490	ccmE	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01965	P0ABM1	ccmC	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01966	P0ABL8	ccmB	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01967	P33931	ccmA	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01968	P0ABL5	napC	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01969	P0ABL3	napB	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01970	P33934	napH	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01971	P0AAL3	napG	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01972	P33937	napA	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC01973	P0AAL0	napF	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC02039	P0A9I5	napD	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC02060	P0ABM5	ccmD	-+	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03645	P77561	ydeP	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03750	P77147	ydhT	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03751	P77409	ydhU	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03752	P77375	ydhX	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03753	P77564	ydhW	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03754	P76192	ydhV	-	regulonDB
RDBECOLITFC00085	P31802	narP	RDBECOLIGNC03755	P0AAL6	ydhY	-	regulonDB
RDBECOLITFC00086	P0AAP3	frmR	RDBECOLIGNC02564	P25437	frmA	-	regulonDB
RDBECOLITFC00086	P0AAP3	frmR	RDBECOLIGNC03097	P51025	frmB	-	regulonDB
RDBECOLITFC00086	P0AAP3	frmR	RDBECOLIGNC03098	P0AAP3	frmR	-	regulonDB
RDBECOLITFC00087	P0ACH8	melR	RDBECOLIGNC00569	P06720	melA	-+	regulonDB
RDBECOLITFC00087	P0ACH8	melR	RDBECOLIGNC00570	P02921	melB	-+	regulonDB
RDBECOLITFC00087	P0ACH8	melR	RDBECOLIGNC01207	P0ACH8	melR	-+	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC00355	P09147	galE	-+	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC00356	P0A6T3	galK	-+	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC00357	P03024	galR	-	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC00359	P09148	galT	-+	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC01639	P0A9C3	galM	-+	regulonDB
RDBECOLITFC00088	P03024	galR	RDBECOLIGNC02043	P0AEP1	galP	-	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC01108	P21363	yciE	+	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC01109	P21362	yciF	+	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC01110	P21361	yciG	+	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC01675	P0AFX4	rsd	+	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC02558	P0AFW2	rmf	+	regulonDB
RDBECOLITFC00089	P76114	mcbR	RDBECOLIGNC03284	P0AAX6	mcbA	-	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC00050	P0A9E0	araC	-	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC01062	P00944	xylA	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC01063	P09099	xylB	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC01064	P0AGF4	xylE	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC02151	P37388	xylG	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC02152	P0AGI4	xylH	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC02443	P37387	xylF	+	regulonDB
RDBECOLITFC00090	P0ACI3	xylR	RDBECOLIGNC02444	P0ACI3	xylR	+	regulonDB
RDBECOLITFC00091	P0A8R9	hdfR	RDBECOLIGNC00313	P0ABY7	flhC	-	regulonDB
RDBECOLITFC00091	P0A8R9	hdfR	RDBECOLIGNC00314	P0A8S9	flhD	-	regulonDB
RDBECOLITFC00091	P0A8R9	hdfR	RDBECOLIGNC00396	P09831	gltB	+	regulonDB
RDBECOLITFC00091	P0A8R9	hdfR	RDBECOLIGNC00397	P09832	gltD	+	regulonDB
RDBECOLITFC00091	P0A8R9	hdfR	RDBECOLIGNC01468	P28721	gltF	+	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC02718	U3PVA8	iroK	-	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04158	Q47141	hcaR	-	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04159	P0ABW0	hcaC	+	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04160	P0CI31	hcaB	+	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04161	P77650	hcaD	+	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04705	P0ABR5	hcaE	+	regulonDB
RDBECOLITFC00092	Q47141	hcaR	RDBECOLIGNC04711	Q47140	hcaF	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00014	P23522	garL	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00049	P08204	araB	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00053	P02924	araF	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00063	P06960	argF	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00064	P0A6E4	argG	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00066	P0A6D0	argR	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00109	P0ABD3	bfr	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00129	P23890	cadC	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00151	P17315	cirA	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00200	P04036	dapB	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00226	P18775	dmsA	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00227	P18776	dmsB	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00228	P18777	dmsC	+	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00253	P15047	entA	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00254	P0ADI4	entB	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00255	P0AEJ2	entC	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00256	P19925	entD	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00257	P10378	entE	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00258	P11454	entF	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00265	P0ABU7	exbB	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00266	P0ABV2	exbD	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00280	P13036	fecA	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00281	P15028	fecB	-	regulonDB
RDBECOLITFC00093	P0A9A9	fur	RDBECOLIGNC00282	P15030	fecC	-	regulonDB
