tf_id	target_id	tf_name	target_name	activate/repress	pubmed	source	tf_uniprot_id	target_uniprot_id
AT5G05410	AT2G42540	DREB2A	COR15A	A	17030801	atrm	O82132	Q42512
AT5G05410	AT3G12580	DREB2A	HSP70	A	17030801	atrm	O82132	Q9LHA8
AT5G05410	AT3G50970	DREB2A	LTI30	A	18088305;17030801	atrm	O82132	P42758
AT5G05410	AT5G52300	DREB2A	LTI65	A	18552202	atrm	O82132	Q04980
AT5G05410	AT5G52310	DREB2A	LTI78	A	9707537;17030801;12694590;11549764	atrm	O82132	Q06738
AT5G05410	AT5G59720	DREB2A	HSP18.2	A	17030801	atrm	O82132	P19037
AT5G06070	AT4G18960	RBE	AG	R	16412084	atrm	Q9LHS9	P17839
AT5G06100	AT2G16910	MYB33	AMS	A	17666023	atrm	Q8W1W6	Q9ZVX2
AT5G06100	AT5G61850	MYB33	LFY	A	18298668;17933900;15882589;11743113;12940954	atrm	Q8W1W6	Q00958
AT5G06650	AT3G27920	GIS2	GL1	A	17704233;20622149	atrm	Q9FG05	P27900
AT5G06950	AT2G14610	TGA2	PR1	A	16824183;12897257;10659709;17369431;16856987;19915088;15821979;10662863;17172357;11489188	atrm	P43273	P33154
AT5G06950	AT5G44420	TGA2	PDF1.2	A	14615603;12615947;17397508	atrm	P43273	Q9FI23
AT5G06960	AT2G14610	OBF5	PR1	A	17172357	atrm	Q39163	P33154
AT5G06960	AT5G44420	OBF5	PDF1.2	R	17397508	atrm	Q39163	Q9FI23
AT5G07100	AT1G63650	WRKY26	EGL3	R	17616737	atrm	Q9C5T3	Q9CAD0
AT5G07100	AT5G60890	WRKY26	MYB34	R	17616737	atrm	Q9C5T3	O64399
AT5G07690	AT1G16400	MYB29	CYP79F2	A	17420480	atrm	Q9FLR1	Q9FUY7
AT5G07690	AT1G16410	MYB29	CYP79F1	A	17420480	atrm	Q9FLR1	Q949U1
AT5G07690	AT4G13770	MYB29	CYP83A1	A	17420480	atrm	Q9FLR1	P48421
AT5G07690	AT5G23010	MYB29	MAM1	A	18042203	atrm	Q9FLR1	Q9FG67
AT5G07690	AT5G61420	MYB29	MYB28	R	20348214	atrm	Q9FLR1	Q9SPG2
AT5G07700	AT5G23010	MYB76	MAM1	A	18042203	atrm	Q9SPG5	Q9FG67
AT5G08130	AT4G38850	BIM1	SAUR15	A	15680330;17681130	atrm	Q9LEZ3	Q41220
AT5G09750	AT3G57510	HEC3	ADPG1	A	19168715	atrm	Q9LXD8	O23147
AT5G10140	AT1G04400	FLC	CRY2	R	14605222;17168895;15037730;14681523	atrm	Q9S7Q7	Q96524
AT5G10140	AT1G18330	FLC	RVE7	R	16473970	atrm	Q9S7Q7	B3H5A8
AT5G10140	AT1G65480	FLC	FT	R	18667727;19011118;20110261;19695946;16600915;19582143;19563438;18250331;21282611;15014450;19304997;19154317	atrm	Q9S7Q7	Q9SXZ2
AT5G10140	AT2G45660	FLC	AGL20	R	16600915;18390846;15618421;15020744;16623882;12169635;12940954	atrm	Q9S7Q7	O64645
AT5G10140	AT3G46640	FLC	PCL1	A	18375597	atrm	Q9S7Q7	Q9SNB4
AT5G10140	AT4G20370	FLC	TSF	R	18667727;20409274	atrm	Q9S7Q7	Q9S7R5
AT5G10140	AT4G35900	FLC	FD	R	16600915;18390846;17908925;15618421;15020744;12169635;16623882	atrm	Q9S7Q7	Q84JK2
AT5G10510	AT4G18960	AIL6	AG	A	19542297	atrm	Q52QU2	P17839
AT5G11260	AT1G12110	HY5	NRT1.1	R	19540016	atrm	O24646	Q05085
AT5G11260	AT1G12370	HY5	AT1G12370	A	20487384	atrm	O24646	Q9SB00
AT5G11260	AT1G29920	HY5	CAB2	A	15525647	atrm	O24646	P0CJ48
AT5G11260	AT1G29930	HY5	CAB1	A	18621945	atrm	O24646	P04778
AT5G11260	AT1G37130	HY5	NIA2	A	19540016;19933203	atrm	O24646	P11035
AT5G11260	AT1G58290	HY5	HEMA1	A	12445126	atrm	O24646	P42804
AT5G11260	AT1G67090	HY5	RBCS1A	A	15525647;15078335;17337630	atrm	O24646	P10795
AT5G11260	AT1G78600	HY5	LZF1	A	18182030	atrm	O24646	Q9SYM2
AT5G11260	AT2G36270	HY5	ABI5	A	18332440	atrm	O24646	Q9SJN0
AT5G11260	AT2G37678	HY5	FHY1	R	21097709	atrm	O24646	Q8S4Q6
AT5G11260	AT2G40080	HY5	ELF4	A	17337630;21499259	atrm	O24646	O04211
AT5G11260	AT2G47460	HY5	MYB12	A	17337630	atrm	O24646	O22264
AT5G11260	AT3G22840	HY5	ELIP1	A	17478635;11706180;16829586	atrm	O24646	P93735
AT5G11260	AT3G23050	HY5	IAA7	A	15078335;17419844	atrm	O24646	Q38825
AT5G11260	AT4G14550	HY5	IAA14	A	15078335	atrm	O24646	Q38832
AT5G11260	AT4G15480	HY5	UGT84A1	A	17478635	atrm	O24646	Q5XF20
AT5G11260	AT4G22880	HY5	LDOX	A	17319847	atrm	O24646	Q96323
AT5G11260	AT4G32880	HY5	ATHB8	A	11402194	atrm	O24646	Q39123
AT5G11260	AT5G02200	HY5	FHL	R	21097709	atrm	O24646	A8MR65
AT5G11260	AT5G13930	HY5	TT4	A	10662857;15078335;17965270;10225946;16829591;17337630;145100786	atrm	O24646	P13114
AT5G11260	AT5G42800	HY5	DFR	A	17319847	atrm	O24646	P51102
AT5G11260	ATCG00270	HY5	psbD	A	11752385	atrm	O24646	P56761
AT5G11510	AT1G08560	MYB3R-4	SYP111	A	19279197	atrm	Q94FL9	Q42374
AT5G12870	AT1G16490	MYB46	MYB58	A	19122102	atrm	Q9LXV2	Q9SA47
AT5G12870	AT1G62990	MYB46	KNAT7	A	17890373	atrm	Q9LXV2	Q9FPQ8
AT5G12870	AT1G79180	MYB46	MYB63	A	19122102	atrm	Q9LXV2	Q6R0A6
AT5G13790	AT1G02400	AGL15	GA2OX6	A	15084721;18305206;12472697	atrm	Q38847	Q9FZ21
AT5G13790	AT1G71830	AGL15	SERK1	A	17630293	atrm	Q38847	Q94AG2
AT5G13790	AT2G21060	AGL15	AtCSP4	R	19269998	atrm	Q38847	Q38896
AT5G13790	AT3G57390	AGL15	AGL18	R	17999645;18305206	atrm	Q38847	Q9M2K8
AT5G13790	AT3G61250	AGL15	MYB17	A	19232308	atrm	Q38847	Q9M2D9
AT5G13790	AT4G25470	AGL15	CBF2	R	17999645	atrm	Q38847	Q9SYS6
AT5G13790	AT4G38680	AGL15	ATCSP2	R	19269998	atrm	Q38847	Q41188
AT5G13790	AT5G45890	AGL15	SAG12	R	12226488	atrm	Q38847	Q9FJ47
AT5G14010	AT2G17950	KNU	WUS	R	20409275	atrm	Q9FFX4	Q9SB92
AT5G14750	AT1G01380	WER	ETC1	A	19395683;18644155;15542499	atrm	Q9SEI0	Q9LNI5
AT5G14750	AT1G79840	WER	GL2	A	10589676;12756173;17644729;17766401;15795220;15542499	atrm	Q9SEI0	P46607
AT5G14750	AT2G37260	WER	TTG2	A	17766401	atrm	Q9SEI0	Q9ZUU0
AT5G14750	AT2G46410	WER	CPC	A	12756173;19395683;18644155;16207757;15795220;17027738	atrm	Q9SEI0	O22059
AT5G14750	AT4G01060	WER	ETC3	A	18644155	atrm	Q9SEI0	Q9M157
AT5G14750	AT5G40330	WER	MYB23	A	19395683	atrm	Q9SEI0	Q96276
AT5G14750	AT5G53200	WER	TRY	A	19395683;18644155;17027738;15542499	atrm	Q9SEI0	Q8GV05
AT5G14960	AT2G36010	DEL2	E2F3	A	19937368	atrm	Q9LFQ9	Q9FNY0
AT5G14960	AT3G48160	DEL2	DEL1	A	19937368	atrm	Q9LFQ9	Q8LSZ4
AT5G14960	AT5G22220	DEL2	E2F1	A	19937368	atrm	Q9LFQ9	Q9FV71
AT5G15840	AT1G65480	CO	FT	A	14630968;17219103;19582143;16183837;18676661;12700762;20472817;12239570;17965272;14628054;18296627;16980594;19154317;17138697	atrm	Q39057	Q9SXZ2
AT5G15840	AT1G69120	CO	AP1	A	12837818;19432994;10406123	atrm	Q39057	P35631
AT5G15840	AT2G22630	CO	AGL17	A	18363787	atrm	Q39057	Q38840
AT5G15840	AT2G45660	CO	AGL20	A	17219103;16183837;15618421;18363787;12169635;12940954;18298670	atrm	Q39057	O64645
AT5G15840	AT3G22231	CO	PCC1	A	19781011	atrm	Q39057	Q94C26
AT5G15840	AT4G20370	CO	TSF	A	18667727;15951566;19154317	atrm	Q39057	Q9S7R5
AT5G15840	AT5G61850	CO	LFY	A	9136624;9596637;10583960;10363371;18363787;10995392;9836739;10406123	atrm	Q39057	Q00958
AT5G15850	AT5G47220	COL1	ERF2	A	16183832	atrm	O50055	O80338
AT5G16560	AT1G65620	KAN	AS2	R	18849474;19891706	atrm	Q93WJ9	O04479
AT5G16560	AT1G73590	KAN	PIN1	R	20179097;17307928	atrm	Q93WJ9	Q9C6B8
AT5G16820	AT1G07890	HSF3	APX1	A	14722088	atrm	O81821	Q05431
AT5G16820	AT1G56600	HSF3	GOLS2	A	18502973;15610345	atrm	O81821	Q9FXB2
AT5G16820	AT2G22240	HSF3	MIPS2	A	15610345	atrm	O81821	Q38862
AT5G16820	AT2G47180	HSF3	GOLS1	A	18502973;15466240	atrm	O81821	O22893
AT5G16820	AT3G09640	HSF3	APX2	A	12068123;14722088	atrm	O81821	Q1PER6
AT5G16820	AT5G12030	HSF3	HSP17.6A	A	17059409	atrm	O81821	O81822
AT5G17300	AT4G28720	RVE1	YUC8	A	19805390	atrm	F4KGY6	Q9SVU0
AT5G17430	AT3G44750	BBM	HDA3	A	15144374	atrm	Q6PQQ4	Q9FVE6
AT5G17430	AT5G03740	BBM	HD2C	A	15144374	atrm	Q6PQQ4	Q9LZR5
AT5G17430	AT5G22650	BBM	HD2B	A	15144374	atrm	Q6PQQ4	Q56WH4
AT5G18560	AT5G61850	PUCHI	LFY	A	19482969;19482972	atrm	Q6J9Q2	Q00958
AT5G18830	AT1G23020	SPL7	FRO3	A	19122104	atrm	Q8S9G8	F4I4K7
AT5G18830	AT3G46900	SPL7	COPT2	A	19122104	atrm	Q8S9G8	Q9STG2
AT5G18830	AT3G56240	SPL7	AT3G56240	A	19122104	atrm	Q8S9G8	O82089
AT5G18830	AT5G24380	SPL7	YSL2	A	19122104	atrm	Q8S9G8	Q6R3K9
AT5G18830	AT5G59030	SPL7	COPT1	A	19122104	atrm	Q8S9G8	Q39065
AT5G18830	AT5G59520	SPL7	AT5G59520	A	19122104	atrm	Q8S9G8	Q9LTH9
AT5G20240	AT1G57990	PI	PUP18	A	18417639	atrm	P48007	Q9C508
AT5G20240	AT1G69120	PI	AP1	R	16640596;18417639	atrm	P48007	P35631
AT5G20240	AT1G69180	PI	CRC	A	15598802	atrm	P48007	Q8L925
AT5G20240	AT1G69490	PI	NAP	A	9489703;11041886;18417639	atrm	P48007	O49255
AT5G20240	AT2G15890	PI	MEE14	A	18417639	atrm	P48007	Q9XIM0
AT5G20240	AT2G29350	PI	SAG13	A	18417639	atrm	P48007	Q9ZW18
AT5G20240	AT3G23130	PI	SUP	A	20409275;11874573;11006335	atrm	P48007	Q38895
AT5G20240	AT3G54340	PI	AP3	A	12121446;11027713;11923195;16640596;10607296;7907276;19033361	atrm	P48007	P35632
AT5G20240	AT4G26150	PI	GNL	R	18417639	atrm	P48007	Q9SZI6
AT5G20240	AT4G29130	PI	HXK1	A	18417639	atrm	P48007	Q42525
AT5G20240	AT4G30270	PI	MERI5B	A	18417639	atrm	P48007	P24806
AT5G20240	AT4G35770	PI	AT4G35770	A	18417639	atrm	P48007	Q38853
AT5G20240	AT5G20240	PI	PI	A	7958839;11283333;10769227;15918886;11526079;19276203	atrm	P48007	P48007
AT5G20240	AT5G26340	PI	AtSTP13	A	18417639	atrm	P48007	Q94AZ2
AT5G20240	AT5G56860	PI	GNC	R	18417639	atrm	P48007	Q5HZ36
AT5G20730	AT1G04240	ARF7	SHY2	A	12114578;15889151	atrm	P93022	Q38822
AT5G20730	AT1G19220	ARF7	ARF19	A	15960621;16461383;15659631	atrm	P93022	Q8RYC8
AT5G20730	AT2G42430	ARF7	LBD16	A	17259263	atrm	P93022	Q9SLB7
AT5G20730	AT2G45420	ARF7	LBD18	A	19654206	atrm	P93022	O22131
AT5G20730	AT3G15540	ARF7	IAA19	A	14729917;15923351;12114578;16632588	atrm	P93022	O24409
AT5G20730	AT3G20840	ARF7	PLT1	A	16006581	atrm	P93022	Q5YGP8
AT5G20730	AT3G58190	ARF7	LBD29	A	19654206;17259263	atrm	P93022	Q9M2J7
AT5G20730	AT4G14550	ARF7	IAA14	R	16236149	atrm	P93022	Q38832
AT5G20730	AT4G14560	ARF7	IAA1	A	15923351	atrm	P93022	P49677
AT5G20730	AT4G27260	ARF7	WES1	A	19654206	atrm	P93022	O81829
AT5G20730	AT4G37390	ARF7	BRU6	A	14756757;19654206	atrm	P93022	Q9SZT9
AT5G20730	AT4G37650	ARF7	SHR	R	16236149	atrm	P93022	Q9SZF7
AT5G21120	AT3G23240	EIL2	ERF1	A	16682641	atrm	O23115	Q8LDC8
AT5G22220	AT2G40550	E2F1	ETG1	A	18528439	atrm	Q9FV71	Q501D5
AT5G22220	AT3G54180	E2F1	CDKB1;1	A	16055635	atrm	Q9FV71	P25859
AT5G22220	AT5G24330	E2F1	ATXR6	A	16771839	atrm	Q9FV71	Q9FNE9
AT5G22570	AT2G14610	WRKY38	PR1	R	18776063	atrm	Q8GWF1	P33154
AT5G23000	AT1G07890	MYB37	APX1	R	15308753	atrm	Q9FG68	Q05431
AT5G23000	AT1G19570	MYB37	DHAR1	R	15308753	atrm	Q9FG68	Q9FWR4
AT5G23000	AT2G37630	MYB37	AS1	A	16473968	atrm	Q9FG68	O80931
AT5G23000	AT4G37750	MYB37	ANT	A	16473968	atrm	Q9FG68	Q38914
AT5G23000	AT5G53950	MYB37	CUC2	A	16473968	atrm	Q9FG68	O04017
AT5G23260	AT1G61720	TT16	BAN	A	12368498	atrm	Q8RYD9	Q9SEV0
AT5G26660	AT3G22370	MYB86	AOX1A	A	11967090	atrm	Q8LPH6	Q39219
AT5G35550	AT1G61720	TT2	BAN	A	16709193;11041882;15255866;17635218	atrm	Q9FJA2	Q9SEV0
AT5G35550	AT1G79840	TT2	GL2	A	19401413	atrm	Q9FJA2	P46607
AT5G35550	AT2G37260	TT2	TTG2	A	17766401;18992236	atrm	Q9FJA2	Q9ZUU0
AT5G35550	AT3G59030	TT2	TT12	A	12940955;11549766;16167896;17208963	atrm	Q9FJA2	Q9LYT3
AT5G35550	AT4G09820	TT2	TT8	A	18532978;16709193	atrm	Q9FJA2	Q9FT81
AT5G35550	AT4G22880	TT2	LDOX	A	11549766;17208963	atrm	Q9FJA2	Q96323
AT5G35550	AT5G42800	TT2	DFR	A	12940955;18532978;11549766;11041882;15361138;17425717	atrm	Q9FJA2	P51102
AT5G35770	AT4G18960	SAP	AG	R	12826617;10948255;10215627;15020744	atrm	Q9FKH1	P17839
AT5G37020	AT1G28130	ARF8	GH3.17	A	16598073;15469491	atrm	Q9FGV1	Q9FZ87
AT5G37020	AT2G44810	ARF8	DAD1	A	20007966	atrm	Q9FGV1	Q948R1
AT5G37020	AT5G54510	ARF8	DFL1	A	16598073;15469491	atrm	Q9FGV1	Q9LSQ4
AT5G37260	AT1G01060	RVE2	LHY	R	17587236	atrm	F4K5X6	Q6R0H1
AT5G37260	AT1G65480	RVE2	FT	R	17587236	atrm	F4K5X6	Q9SXZ2
AT5G37260	AT2G46830	RVE2	CCA1	R	17587236	atrm	F4K5X6	P92973
AT5G37260	AT5G15840	RVE2	CO	R	17587236	atrm	F4K5X6	Q39057
AT5G40330	AT1G79840	MYB23	GL2	A	12787253;19395683	atrm	Q96276	P46607
AT5G40330	AT2G46410	MYB23	CPC	A	19395683	atrm	Q96276	O22059
AT5G40330	AT5G40330	MYB23	MYB23	A	19395683	atrm	Q96276	Q96276
AT5G40330	AT5G53200	MYB23	TRY	A	19395683	atrm	Q96276	Q8GV05
AT5G40350	AT3G06490	MYB24	MYB108	A	19091873	atrm	Q9SPG9	Q9LDE1
AT5G40360	AT1G21970	MYB115	LEC1	A	18695688	atrm	Q1PDP9	Q9SFD8
AT5G41315	AT1G01380	GL3	ETC1	A	18711121;19395683;17885086;18644155;15542499	atrm	Q9FN69	Q9LNI5
AT5G41315	AT1G79840	GL3	GL2	A	18711121;12974811;17885086;17644729;15584952;17461792;18948276	atrm	Q9FN69	P46607
AT5G41315	AT2G37260	GL3	TTG2	A	17766401	atrm	Q9FN69	Q9ZUU0
AT5G41315	AT2G46410	GL3	CPC	A	18711121;17885086;18644155;14627722;19772572;17027738;15542499	atrm	Q9FN69	O22059
AT5G41315	AT4G01060	GL3	ETC3	A	18644155	atrm	Q9FN69	Q9M157
AT5G41315	AT4G09820	GL3	TT8	A	18532978;16709193;12917293;18036197	atrm	Q9FN69	Q9FT81
AT5G41315	AT4G22880	GL3	LDOX	R	19621239	atrm	Q9FN69	Q96323
AT5G41315	AT5G08640	GL3	FLS1	R	19621239	atrm	Q9FN69	Q96330
AT5G41315	AT5G13930	GL3	TT4	R	19621239	atrm	Q9FN69	P13114
AT5G41315	AT5G41315	GL3	GL3	R	17885086	atrm	Q9FN69	Q9FN69
AT5G41315	AT5G53200	GL3	TRY	A	18766177;17885086;18644155;17027738;15542499	atrm	Q9FN69	Q8GV05
AT5G41410	AT1G23420	BEL1	INO	A	17666023;12183381;17693535;10601041;14731261	atrm	Q38897	Q9LDT3
AT5G41410	AT2G17950	BEL1	WUS	R	19704643;17693535	atrm	Q38897	Q9SB92
AT5G41410	AT4G18960	BEL1	AG	R	10377998;7912435;17693535;17461793	atrm	Q38897	P17839
AT5G42630	AT1G23420	ATS/KAN4	INO	R	15299139;19054366	atrm	Q9FJV5	Q9LDT3
AT5G42630	AT1G73590	ATS/KAN4	PIN1	R	17307928	atrm	Q9FJV5	Q9C6B8
AT5G43270	AT4G13260	SPL2	YUC2	R	18557819	atrm	Q9S840	Q9SVQ1
AT5G43270	AT5G25620	SPL2	YUC6	R	18557819	atrm	Q9S840	Q8VZ59
AT5G45980	AT2G17950	WOX8	WUS	A	18804438	atrm	Q6X7J5	Q9SB92
AT5G45980	AT3G11260	WOX8	WOX5	A	18804438	atrm	Q6X7J5	Q8H1D2
AT5G45980	AT5G59340	WOX8	WOX2	A	18539115	atrm	Q6X7J5	Q6X7K1
AT5G47220	AT1G06160	ERF2	ORA59	A	17616737	atrm	O80338	Q9LND1
AT5G47220	AT1G72260	ERF2	THI2.1	A	12805630	atrm	O80338	Q42596
AT5G47220	AT3G04720	ERF2	PR4	A	12805630	atrm	O80338	P43082
AT5G47220	AT5G44420	ERF2	PDF1.2	A	12805630	atrm	O80338	Q9FI23
AT5G48670	AT1G22015	AGL80	DD46	A	18599653;16798889	atrm	Q9FJK3	Q9LM60
AT5G48670	AT5G04560	AGL80	DME	A	18599653;16798889	atrm	Q9FJK3	Q8LK56
AT5G51990	AT2G42540	CBF4	COR15A	A	15173567	atrm	Q9FJ93	Q42512
AT5G51990	AT5G52310	CBF4	LTI78	A	15173567	atrm	Q9FJ93	Q06738
AT5G52830	AT1G37130	WRKY27	NIA2	R	18702671	atrm	Q9FLX8	P11035
AT5G52830	AT1G77760	WRKY27	NIA1	R	18702671	atrm	Q9FLX8	P11832
AT5G52830	AT5G65010	WRKY27	ASN2	R	18702671	atrm	Q9FLX8	Q9LV77
AT5G53200	AT1G79840	TRY	GL2	R	15342905;12356720	atrm	Q8GV05	P46607
AT5G53200	AT2G02480	TRY	STI	R	19648171	atrm	Q8GV05	O64728
AT5G53200	AT2G37260	TRY	TTG2	R	17766401	atrm	Q8GV05	Q9ZUU0
AT5G53200	AT5G53200	TRY	TRY	R	12356720;15967776	atrm	Q8GV05	Q8GV05
AT5G53200	AT5G65930	TRY	ZWI	R	19648171	atrm	Q8GV05	Q9FHN8
AT5G53210	AT3G26744	SPCH	ICE1	A	18641265	atrm	Q700C7	Q9LSE2
AT5G53950	AT1G23380	CUC2	KNAT6	A	16798887	atrm	O04017	Q84JS6
AT5G53950	AT1G55580	CUC2	LAS	A	18346190	atrm	O04017	Q9ZWC5
AT5G53950	AT1G62360	CUC2	BUM1	A	12610213;17132741;15882589;14617069;10079219;16139212	atrm	O04017	Q38874
AT5G53950	AT1G76420	CUC2	CUC3	A	12837947	atrm	O04017	Q9S851
AT5G53950	AT2G31160	CUC2	LSH3	A	21435050	atrm	O04017	O82268
AT5G53950	AT3G23290	CUC2	LSH4	A	21435050	atrm	O04017	Q9LW68
AT5G54070	AT1G74310	HSFA9	HSP101	A	17220197	atrm	Q9LVW2	P42730
AT5G56110	AT3G11980	AT5G56110	AT3G11980	A	17727613;18397379	atrm	Q9XHV0	Q08891
AT5G56110	AT5G22260	AT5G56110	MS1	A	17727613	atrm	Q9XHV0	Q9FMS5
AT5G56270	AT2G36270	WRKY2	ABI5	A	19622176	atrm	Q9FG77	Q9SJN0
AT5G56270	AT2G40170	WRKY2	GEA6	R	19622176	atrm	Q9FG77	Q02973
AT5G56270	AT3G24650	WRKY2	ABI3	A	19622176	atrm	Q9FG77	Q01593
AT5G56270	AT3G51810	WRKY2	EM1	R	19622176	atrm	Q9FG77	Q07187
AT5G56860	AT1G57990	GNC	PUP18	A	18417639	atrm	Q5HZ36	Q9C508
AT5G56860	AT2G15890	GNC	MEE14	R	18417639	atrm	Q5HZ36	Q9XIM0
AT5G56860	AT2G29350	GNC	SAG13	A	18417639	atrm	Q5HZ36	Q9ZW18
AT5G56860	AT4G29130	GNC	HXK1	R	18417639	atrm	Q5HZ36	Q42525
AT5G56860	AT4G30270	GNC	MERI5B	A	18417639	atrm	Q5HZ36	P24806
AT5G56860	AT4G35770	GNC	AT4G35770	A	18417639	atrm	Q5HZ36	Q38853
AT5G56860	AT5G26340	GNC	AtSTP13	D	18417639	atrm	Q5HZ36	Q94AZ2
AT5G59570	AT2G46830	AT5G59570	CCA1	A	21447790	atrm	Q9LTH4	P92973
AT5G59820	AT1G07890	RHL41	APX1	A	16740587;16183833;14722088	atrm	Q42410	Q05431
AT5G59820	AT2G30250	RHL41	WRKY25	A	14722088	atrm	Q42410	O22921
AT5G59820	AT3G46090	RHL41	ZAT7	A	14722088	atrm	Q42410	Q42453
AT5G59820	AT4G25470	RHL41	CBF2	R	15728337;15634197	atrm	Q42410	Q9SYS6
AT5G59820	AT4G25480	RHL41	CBF3	R	15728337;15634197	atrm	Q42410	Q9M0L0
AT5G59820	AT4G25490	RHL41	CBF1	R	15728337;15634197	atrm	Q42410	P93835
AT5G60690	AT2G45450	REV	ZPR1	A	18055602	atrm	Q9SE43	F4IG60
AT5G60890	AT2G20610	MYB34	SUR1	A	17420480	atrm	O64399	Q9SIV0
AT5G60890	AT2G22330	MYB34	CYP79B3	A	16740150;18829985;15579661	atrm	O64399	Q501D8
AT5G60890	AT4G31500	MYB34	CYP83B1	A	16740150;18829985;15579661	atrm	O64399	O65782
AT5G60890	AT4G39950	MYB34	CYP79B2	A	16740150;18829985;15579661	atrm	O64399	O81346
AT5G60890	AT5G05730	MYB34	AT5G05730	A	9576939;17461791;15579661	atrm	O64399	P32068
AT5G60910	AT2G42830	AGL8	SHP2	R	11722760;19478073;18657234;20409275;19052256	atrm	Q38876	P29385
AT5G60910	AT3G58780	AGL8	SHP1	R	11722760;19478073;18657234;20409275;19052256;11747817	atrm	Q38876	P29381
AT5G60910	AT4G00120	AGL8	IND	R	19478073;18657234;20409275;19052256;15035986;10903201	atrm	Q38876	O81313
AT5G60910	AT5G61850	AGL8	LFY	A	15486106	atrm	Q38876	Q00958
AT5G60910	AT5G67110	AGL8	ALC	R	18657234;19052256	atrm	Q38876	Q9FHA2
AT5G61270	AT4G25470	PIF7	CBF2	R	19837816	atrm	Q570R7	Q9SYS6
AT5G61270	AT4G25490	PIF7	CBF1	R	19837816	atrm	Q570R7	P93835
AT5G61420	AT2G20610	MYB28	SUR1	A	17420480	atrm	Q9SPG2	Q9SIV0
AT5G61420	AT3G01120	MYB28	MTO1	A	17420480	atrm	Q9SPG2	P55217
AT5G61420	AT3G03780	MYB28	AtMS2	A	17420480	atrm	Q9SPG2	Q9SRV5
AT5G61420	AT3G57050	MYB28	CBL	A	17420480	atrm	Q9SPG2	P53780
AT5G61420	AT4G03060	MYB28	AOP2	A	17420480	atrm	Q9SPG2	Q9ZTA2
AT5G61420	AT4G13770	MYB28	CYP83A1	A	18829985	atrm	Q9SPG2	P48421
AT5G61420	AT4G31500	MYB28	CYP83B1	R	18829985	atrm	Q9SPG2	O65782
AT5G61420	AT5G23010	MYB28	MAM1	A	19493961;18042203	atrm	Q9SPG2	Q9FG67
AT5G61850	AT1G26310	LFY	CAL	A	18298668;16554366;18784751;14736918	atrm	Q00958	Q39081
AT5G61850	AT1G52880	LFY	NAM	A	19095941	atrm	Q00958	Q9ZNU2
AT5G61850	AT1G68480	LFY	JAG	R	15030755	atrm	Q00958	Q6S591
AT5G61850	AT1G69120	LFY	AP1	A	16554366;10417387;16990377;19482969;18694458;15486106;14736918;19154317;10368173	atrm	Q00958	P35631
AT5G61850	AT1G69180	LFY	CRC	A	15598802	atrm	Q00958	Q8L925
AT5G61850	AT1G76420	LFY	CUC3	A	19095941	atrm	Q00958	Q9S851
AT5G61850	AT3G23130	LFY	SUP	A	9061945;11006335	atrm	Q00958	Q38895
AT5G61850	AT3G54340	LFY	AP3	A	9016705;10607296;11526079;11959818;15020744	atrm	Q00958	P35632
AT5G61850	AT3G61250	LFY	MYB17	A	19232308	atrm	Q00958	Q9M2D9
AT5G61850	AT4G18960	LFY	AG	A	19054363;19542297;20409275;15689423;12045282;10852935;10588876;17461793;11041877	atrm	Q00958	P17839
AT5G61850	AT4G24540	LFY	AGL24	R	16131510;14716314;17168895	atrm	Q00958	O82794
AT5G61850	AT5G03790	LFY	HB51	A	18298668;19291320;18694458	atrm	Q00958	Q9LZR0
AT5G61850	AT5G03840	LFY	TFL1	R	15096600;11457954;16359391;10449576;12148532;20409275;10021331;15037730;17666027	atrm	Q00958	P93003
AT5G61850	AT5G11530	LFY	EMF1	R	15486106	atrm	Q00958	Q9LYD9
AT5G61850	AT5G20240	LFY	PI	A	11283333;10769227;15918886;11526079;19276203	atrm	Q00958	P48007
AT5G61850	AT5G51600	LFY	PLE	A	19054363	atrm	Q00958	Q9FHM4
AT5G62000	AT1G01480	ARF2	ACS2	A	15960614	atrm	Q94JM3	Q06402
AT5G62000	AT2G33310	ARF2	IAA13	A	18596113	atrm	Q94JM3	Q38831
AT5G62000	AT4G11280	ARF2	ACS6	A	15960614	atrm	Q94JM3	Q9SAR0
AT5G62000	AT4G37750	ARF2	ANT	R	19542297	atrm	Q94JM3	Q38914
AT5G62000	AT4G37770	ARF2	ACS8	A	15960614	atrm	Q94JM3	Q9T065
AT5G62000	AT5G25890	ARF2	IAA28	A	18596113	atrm	Q94JM3	Q9XFM0
AT5G62020	AT5G44420	HSFB2A	PDF1.2	A	20504319	atrm	Q9SCW4	Q9FI23
AT5G62380	AT1G16490	ANAC101	MYB58	A	19122102	atrm	Q9LVA1	Q9SA47
AT5G62380	AT1G28470	ANAC101	ANAC010	A	18952777	atrm	Q9LVA1	F4HY61
AT5G62380	AT1G62990	ANAC101	KNAT7	A	18952777	atrm	Q9LVA1	Q9FPQ8
AT5G62380	AT1G79180	ANAC101	MYB63	A	19122102	atrm	Q9LVA1	Q6R0A6
AT5G62380	AT5G12870	ANAC101	MYB46	A	18952777;17890373	atrm	Q9LVA1	Q9LXV2
AT5G62380	AT5G56110	ANAC101	AT5G56110	A	18952777	atrm	Q9LVA1	Q9XHV0
AT5G62430	AT1G65480	AT5G62430	FT	R	19011118	atrm	Q8W1E3	Q9SXZ2
