regulator_locus	regulator_name	mode	gene_locus	gene_name	link	source
BSU_00370	abrB	repression	BSU_39910	yxnB	224308.BSU00370/224308.BSU39910	subtiwiki
BSU_00370	abrB	repression	BSU_39930	yxaM	224308.BSU00370/224308.BSU39930	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39890	yxbB	224308.BSU25200/224308.BSU39890	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39900	yxbA	224308.BSU25200/224308.BSU39900	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39920	asnH	224308.BSU25200/224308.BSU39920	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39910	yxnB	224308.BSU25200/224308.BSU39910	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39930	yxaM	224308.BSU25200/224308.BSU39930	subtiwiki
BSU_15330	sigG	sigma factor	BSU_19950	sspC	224308.BSU15330/224308.BSU19950	subtiwiki
BSU_24610	sinR	repression	BSU_10300	aprE	224308.BSU24610/224308.BSU10300	subtiwiki
BSU_09990	scoC	repression	BSU_10300	aprE	224308.BSU09990/224308.BSU10300	subtiwiki
BSU_00370	abrB	repression	BSU_10300	aprE	224308.BSU00370/224308.BSU10300	subtiwiki
BSU_35490	degU	activation	BSU_10300	aprE	224308.BSU35490/224308.BSU10300	subtiwiki
BSU_16170	codY	repression	BSU_10300	aprE	224308.BSU16170/224308.BSU10300	subtiwiki
BSU_25200	sigA	sigma factor	BSU_10300	aprE	224308.BSU25200/224308.BSU10300	subtiwiki
BSU_16470	sigD	sigma factor	BSU_14010	cheV	224308.BSU16470/224308.BSU14010	subtiwiki
BSU_16470	sigD	sigma factor	BSU_33870	yvbI	224308.BSU16470/224308.BSU33870	subtiwiki
BSU_33970	araR	repression	BSU_33970	araR	224308.BSU33970/224308.BSU33970	subtiwiki
BSU_25200	sigA	sigma factor	BSU_33970	araR	224308.BSU25200/224308.BSU33970	subtiwiki
BSU_24220	spo0A	activation	BSU_37130	spo0F	224308.BSU24220/224308.BSU37130	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37130	spo0F	224308.BSU25200/224308.BSU37130	subtiwiki
BSU_00980	sigH	sigma factor	BSU_37130	spo0F	224308.BSU00980/224308.BSU37130	subtiwiki
BSU_04730	sigB	sigma factor	BSU_39840	yxbG	224308.BSU04730/224308.BSU39840	subtiwiki
BSU_15320	sigE	sigma factor	BSU_11790	yjcA	224308.BSU15320/224308.BSU11790	subtiwiki
BSU_33080	liaR	activation	BSU_09340	yhdA	224308.BSU33080/224308.BSU09340	subtiwiki
BSU_33080	liaR	activation	BSU_09320	yhcY	224308.BSU33080/224308.BSU09320	subtiwiki
BSU_33080	liaR	activation	BSU_09330	yhcZ	224308.BSU33080/224308.BSU09330	subtiwiki
BSU_25200	sigA	sigma factor	BSU_09340	yhdA	224308.BSU25200/224308.BSU09340	subtiwiki
BSU_25200	sigA	sigma factor	BSU_09320	yhcY	224308.BSU25200/224308.BSU09320	subtiwiki
BSU_25200	sigA	sigma factor	BSU_09330	yhcZ	224308.BSU25200/224308.BSU09330	subtiwiki
BSU_04730	sigB	sigma factor	BSU_04370	ydaS	224308.BSU04730/224308.BSU04370	subtiwiki
BSU_24220	spo0A	activation	BSU_25880	yqxJ	224308.BSU24220/224308.BSU25880	subtiwiki
BSU_24220	spo0A	activation	BSU_25890	yqxI	224308.BSU24220/224308.BSU25890	subtiwiki
BSU_29740	ccpA	repression	BSU_25880	yqxJ	224308.BSU29740/224308.BSU25880	subtiwiki
BSU_29740	ccpA	repression	BSU_25890	yqxI	224308.BSU29740/224308.BSU25890	subtiwiki
BSU_00370	abrB	repression	BSU_25880	yqxJ	224308.BSU00370/224308.BSU25880	subtiwiki
BSU_00370	abrB	repression	BSU_25890	yqxI	224308.BSU00370/224308.BSU25890	subtiwiki
BSU_19120	czrA	repression	BSU_33490	cadA	224308.BSU19120/224308.BSU33490	subtiwiki
BSU_25200	sigA	sigma factor	BSU_33490	cadA	224308.BSU25200/224308.BSU33490	subtiwiki
BSU_26580	bltR	activation	BSU_26600	bltD	224308.BSU26580/224308.BSU26600	subtiwiki
BSU_26580	bltR	activation	BSU_26590	blt	224308.BSU26580/224308.BSU26590	subtiwiki
BSU_36600	mta	activation	BSU_26600	bltD	224308.BSU36600/224308.BSU26600	subtiwiki
BSU_36600	mta	activation	BSU_26590	blt	224308.BSU36600/224308.BSU26590	subtiwiki
BSU_25200	sigA	sigma factor	BSU_26600	bltD	224308.BSU25200/224308.BSU26600	subtiwiki
BSU_25200	sigA	sigma factor	BSU_26590	blt	224308.BSU25200/224308.BSU26590	subtiwiki
BSU_29740	ccpA	repression	BSU_18960	yozM	224308.BSU29740/224308.BSU18960	subtiwiki
BSU_17850	lexA	repression	BSU_18960	yozM	224308.BSU17850/224308.BSU18960	subtiwiki
BSU_29740	ccpA	repression	BSU_39330	abn2	224308.BSU29740/224308.BSU39330	subtiwiki
BSU_00980	sigH	sigma factor	BSU_39330	abn2	224308.BSU00980/224308.BSU39330	subtiwiki
BSU_25200	sigA	sigma factor	BSU_39330	abn2	224308.BSU25200/224308.BSU39330	subtiwiki
BSU_36420	spoIIID	repression	BSU_25060	yqfZ	224308.BSU36420/224308.BSU25060	subtiwiki
BSU_36420	spoIIID	repression	BSU_25070	ispG	224308.BSU36420/224308.BSU25070	subtiwiki
BSU_15320	sigE	sigma factor	BSU_25060	yqfZ	224308.BSU15320/224308.BSU25060	subtiwiki
BSU_15320	sigE	sigma factor	BSU_25070	ispG	224308.BSU15320/224308.BSU25070	subtiwiki
BSU_25200	sigA	sigma factor	BSU_34700	psdA	224308.BSU25200/224308.BSU34700	subtiwiki
BSU_25200	sigA	sigma factor	BSU_34720	psdR	224308.BSU25200/224308.BSU34720	subtiwiki
BSU_25200	sigA	sigma factor	BSU_34710	psdS	224308.BSU25200/224308.BSU34710	subtiwiki
BSU_25200	sigA	sigma factor	BSU_34690	psdB	224308.BSU25200/224308.BSU34690	subtiwiki
BSU_34720	psdR	activation	BSU_34700	psdA	224308.BSU34720/224308.BSU34700	subtiwiki
BSU_34720	psdR	activation	BSU_34720	psdR	224308.BSU34720/224308.BSU34720	subtiwiki
BSU_34720	psdR	activation	BSU_34710	psdS	224308.BSU34720/224308.BSU34710	subtiwiki
BSU_34720	psdR	activation	BSU_34690	psdB	224308.BSU34720/224308.BSU34690	subtiwiki
BSU_15320	sigE	sigma factor	BSU_17740	ynzB	224308.BSU15320/224308.BSU17740	subtiwiki
BSU_15320	sigE	sigma factor	BSU_17720	yndA	224308.BSU15320/224308.BSU17720	subtiwiki
BSU_36420	spoIIID	repression	BSU_09830	yhaX	224308.BSU36420/224308.BSU09830	subtiwiki
BSU_15320	sigE	sigma factor	BSU_09830	yhaX	224308.BSU15320/224308.BSU09830	subtiwiki
BSU_15320	sigE	sigma factor	BSU_40940	yyaD	224308.BSU15320/224308.BSU40940	subtiwiki
BSU_25200	sigA	sigma factor	BSU_14629	sr1	224308.BSU25200/224308.BSU14629	subtiwiki
BSU_25250	ccpN	repression	BSU_14629	sr1	224308.BSU25250/224308.BSU14629	subtiwiki
BSU_25200	sigA	sigma factor	BSU_22030	dynA	224308.BSU25200/224308.BSU22030	subtiwiki
BSU_25200	sigA	sigma factor	BSU_22020	ypbS	224308.BSU25200/224308.BSU22020	subtiwiki
BSU_25200	sigA	sigma factor	BSU_22019	ypzF	224308.BSU25200/224308.BSU22019	subtiwiki
BSU_04730	sigB	sigma factor	BSU_29780	facZ	224308.BSU04730/224308.BSU29780	subtiwiki
BSU_04730	sigB	sigma factor	BSU_29770	ytxH	224308.BSU04730/224308.BSU29770	subtiwiki
BSU_04730	sigB	sigma factor	BSU_29760	brxC	224308.BSU04730/224308.BSU29760	subtiwiki
BSU_00980	sigH	sigma factor	BSU_29780	facZ	224308.BSU00980/224308.BSU29780	subtiwiki
BSU_00980	sigH	sigma factor	BSU_29770	ytxH	224308.BSU00980/224308.BSU29770	subtiwiki
BSU_00980	sigH	sigma factor	BSU_29760	brxC	224308.BSU00980/224308.BSU29760	subtiwiki
BSU_00370	abrB	repression	BSU_14340	yknW	224308.BSU00370/224308.BSU14340	subtiwiki
BSU_00370	abrB	repression	BSU_14370	yknZ	224308.BSU00370/224308.BSU14370	subtiwiki
BSU_00370	abrB	repression	BSU_14350	yknX	224308.BSU00370/224308.BSU14350	subtiwiki
BSU_00370	abrB	repression	BSU_14360	yknY	224308.BSU00370/224308.BSU14360	subtiwiki
BSU_01730	sigW	sigma factor	BSU_14340	yknW	224308.BSU01730/224308.BSU14340	subtiwiki
BSU_01730	sigW	sigma factor	BSU_14370	yknZ	224308.BSU01730/224308.BSU14370	subtiwiki
BSU_01730	sigW	sigma factor	BSU_14350	yknX	224308.BSU01730/224308.BSU14350	subtiwiki
BSU_01730	sigW	sigma factor	BSU_14360	yknY	224308.BSU01730/224308.BSU14360	subtiwiki
BSU_23520	fur	repression	BSU_18630	yoaJ	224308.BSU23520/224308.BSU18630	subtiwiki
BSU_28550	fadR	repression	BSU_14071	fadG	224308.BSU28550/224308.BSU14071	subtiwiki
BSU_28550	fadR	repression	BSU_14072	ykzU	224308.BSU28550/224308.BSU14072	subtiwiki
BSU_28550	fadR	repression	BSU_14060	fadH	224308.BSU28550/224308.BSU14060	subtiwiki
BSU_36420	spoIIID	repression	BSU_22200	cotD	224308.BSU36420/224308.BSU22200	subtiwiki
BSU_28410	gerE	activation	BSU_22200	cotD	224308.BSU28410/224308.BSU22200	subtiwiki
BSU_25760	sigK	sigma factor	BSU_22200	cotD	224308.BSU25760/224308.BSU22200	subtiwiki
BSU_28410	gerE	repression	BSU_10610	yhjR	224308.BSU28410/224308.BSU10610	subtiwiki
BSU_28410	gerE	repression	BSU_10600	yhjQ	224308.BSU28410/224308.BSU10600	subtiwiki
BSU_15320	sigE	sigma factor	BSU_10610	yhjR	224308.BSU15320/224308.BSU10610	subtiwiki
BSU_15320	sigE	sigma factor	BSU_10600	yhjQ	224308.BSU15320/224308.BSU10600	subtiwiki
BSU_25760	sigK	sigma factor	BSU_10610	yhjR	224308.BSU25760/224308.BSU10610	subtiwiki
BSU_25760	sigK	sigma factor	BSU_10600	yhjQ	224308.BSU25760/224308.BSU10600	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29730	motP	224308.BSU25200/224308.BSU29730	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29720	motS	224308.BSU25200/224308.BSU29720	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29740	ccpA	224308.BSU25200/224308.BSU29740	subtiwiki
BSU_33660	rghR	repression	BSU_36380	rapD	224308.BSU33660/224308.BSU36380	subtiwiki
BSU_25200	sigA	sigma factor	BSU_36380	rapD	224308.BSU25200/224308.BSU36380	subtiwiki
BSU_09520	sigM	sigma factor	BSU_36380	rapD	224308.BSU09520/224308.BSU36380	subtiwiki
BSU_23100	sigX	sigma factor	BSU_36380	rapD	224308.BSU23100/224308.BSU36380	subtiwiki
BSU_24220	spo0A	repression	BSU_27370	mltG	224308.BSU24220/224308.BSU27370	subtiwiki
NA	S-box	RNA switch	BSU_13610	mtnB	224308.NA/224308.BSU13610	subtiwiki
NA	S-box	RNA switch	BSU_13590	mtnW	224308.NA/224308.BSU13590	subtiwiki
NA	S-box	RNA switch	BSU_13600	mtnX	224308.NA/224308.BSU13600	subtiwiki
NA	S-box	RNA switch	BSU_13620	mtnD	224308.NA/224308.BSU13620	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13610	mtnB	224308.BSU25200/224308.BSU13610	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13590	mtnW	224308.BSU25200/224308.BSU13590	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13600	mtnX	224308.BSU25200/224308.BSU13600	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13620	mtnD	224308.BSU25200/224308.BSU13620	subtiwiki
BSU_16470	sigD	sigma factor	BSU_18610	yoaH	224308.BSU16470/224308.BSU18610	subtiwiki
BSU_33660	rghR	repression	BSU_33640	yvaM	224308.BSU33660/224308.BSU33640	subtiwiki
BSU_31530	malR	activation	BSU_31580	maeN	224308.BSU31530/224308.BSU31580	subtiwiki
BSU_37310	fnr	activation	BSU_37250	narI	224308.BSU37310/224308.BSU37250	subtiwiki
BSU_37310	fnr	activation	BSU_37260	narJ	224308.BSU37310/224308.BSU37260	subtiwiki
BSU_37310	fnr	activation	BSU_37270	narH	224308.BSU37310/224308.BSU37270	subtiwiki
BSU_37310	fnr	activation	BSU_37280	narG	224308.BSU37310/224308.BSU37280	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37250	narI	224308.BSU25200/224308.BSU37250	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37260	narJ	224308.BSU25200/224308.BSU37260	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37270	narH	224308.BSU25200/224308.BSU37270	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37280	narG	224308.BSU25200/224308.BSU37280	subtiwiki
BSU_15320	sigE	sigma factor	BSU_11730	cotO	224308.BSU15320/224308.BSU11730	subtiwiki
BSU_28550	fadR	repression	BSU_10270	lcfB	224308.BSU28550/224308.BSU10270	subtiwiki
BSU_29740	ccpA	repression	BSU_10270	lcfB	224308.BSU29740/224308.BSU10270	subtiwiki
BSU_25200	sigA	sigma factor	BSU_10270	lcfB	224308.BSU25200/224308.BSU10270	subtiwiki
BSU_15320	sigE	sigma factor	BSU_28960	ytxC	224308.BSU15320/224308.BSU28960	subtiwiki
BSU_29110	phoP	activation	BSU_18920	phrK	224308.BSU29110/224308.BSU18920	subtiwiki
BSU_29110	phoP	activation	BSU_18910	rapK	224308.BSU29110/224308.BSU18910	subtiwiki
BSU_00370	abrB	repression	BSU_18920	phrK	224308.BSU00370/224308.BSU18920	subtiwiki
BSU_00370	abrB	repression	BSU_18910	rapK	224308.BSU00370/224308.BSU18910	subtiwiki
BSU_00980	sigH	sigma factor	BSU_18920	phrK	224308.BSU00980/224308.BSU18920	subtiwiki
BSU_00980	sigH	sigma factor	BSU_18910	rapK	224308.BSU00980/224308.BSU18910	subtiwiki
BSU_00830	ctsR	repression	BSU_34540	clpP	224308.BSU00830/224308.BSU34540	subtiwiki
BSU_25200	sigA	sigma factor	BSU_34540	clpP	224308.BSU25200/224308.BSU34540	subtiwiki
BSU_04730	sigB	sigma factor	BSU_34540	clpP	224308.BSU04730/224308.BSU34540	subtiwiki
BSU_00560	spoVT	repression	BSU_16790	tepA	224308.BSU00560/224308.BSU16790	subtiwiki
BSU_00560	spoVT	repression	BSU_16799	ylzJ	224308.BSU00560/224308.BSU16799	subtiwiki
BSU_15330	sigG	sigma factor	BSU_16790	tepA	224308.BSU15330/224308.BSU16790	subtiwiki
BSU_15330	sigG	sigma factor	BSU_16799	ylzJ	224308.BSU15330/224308.BSU16799	subtiwiki
BSU_29740	ccpA	activation	BSU_37660	pta	224308.BSU29740/224308.BSU37660	subtiwiki
BSU_25200	sigA	sigma factor	BSU_37660	pta	224308.BSU25200/224308.BSU37660	subtiwiki
BSU_15330	sigG	sigma factor	BSU_07760	yfkT	224308.BSU15330/224308.BSU07760	subtiwiki
BSU_15330	sigG	sigma factor	BSU_07790	yfkQ	224308.BSU15330/224308.BSU07790	subtiwiki
BSU_15330	sigG	sigma factor	BSU_07770	yfkS	224308.BSU15330/224308.BSU07770	subtiwiki
BSU_15330	sigG	sigma factor	BSU_07780	yfkR	224308.BSU15330/224308.BSU07780	subtiwiki
BSU_04730	sigB	sigma factor	BSU_07760	yfkT	224308.BSU04730/224308.BSU07760	subtiwiki
BSU_04730	sigB	sigma factor	BSU_07790	yfkQ	224308.BSU04730/224308.BSU07790	subtiwiki
BSU_04730	sigB	sigma factor	BSU_07770	yfkS	224308.BSU04730/224308.BSU07770	subtiwiki
BSU_04730	sigB	sigma factor	BSU_07780	yfkR	224308.BSU04730/224308.BSU07780	subtiwiki
BSU_23450	sigF	sigma factor	BSU_36970	spoIIR	224308.BSU23450/224308.BSU36970	subtiwiki
BSU_01730	sigW	sigma factor	BSU_31000	yuaI	224308.BSU01730/224308.BSU31000	subtiwiki
BSU_01730	sigW	sigma factor	BSU_31010	floT	224308.BSU01730/224308.BSU31010	subtiwiki
BSU_01730	sigW	sigma factor	BSU_31020	yuaF	224308.BSU01730/224308.BSU31020	subtiwiki
BSU_07390	yfmP	repression	BSU_07390	yfmP	224308.BSU07390/224308.BSU07390	subtiwiki
BSU_07390	yfmP	repression	BSU_07400	yfmO	224308.BSU07390/224308.BSU07400	subtiwiki
BSU_25200	sigA	sigma factor	BSU_07390	yfmP	224308.BSU25200/224308.BSU07390	subtiwiki
BSU_25200	sigA	sigma factor	BSU_07400	yfmO	224308.BSU25200/224308.BSU07400	subtiwiki
BSU_25200	sigA	sigma factor	BSU_01380	map	224308.BSU25200/224308.BSU01380	subtiwiki
BSU_25200	sigA	sigma factor	BSU_01360	secY	224308.BSU25200/224308.BSU01360	subtiwiki
BSU_25200	sigA	sigma factor	BSU_01350	rplO	224308.BSU25200/224308.BSU01350	subtiwiki
BSU_25200	sigA	sigma factor	BSU_01370	adk	224308.BSU25200/224308.BSU01370	subtiwiki
NA	stringent response	negative regulation	BSU_01380	map	224308.NA/224308.BSU01380	subtiwiki
NA	stringent response	negative regulation	BSU_01360	secY	224308.NA/224308.BSU01360	subtiwiki
NA	stringent response	negative regulation	BSU_01350	rplO	224308.NA/224308.BSU01350	subtiwiki
NA	stringent response	negative regulation	BSU_01370	adk	224308.NA/224308.BSU01370	subtiwiki
BSU_23520	fur	repression	BSU_03820	fpbP	224308.BSU23520/224308.BSU03820	subtiwiki
BSU_23520	fur	repression	BSU_03800	fpbN	224308.BSU23520/224308.BSU03800	subtiwiki
BSU_23520	fur	repression	BSU_03830	fpbQ	224308.BSU23520/224308.BSU03830	subtiwiki
BSU_23520	fur	repression	BSU_03810	fpbO	224308.BSU23520/224308.BSU03810	subtiwiki
BSU_00560	spoVT	repression	BSU_03920	glcU	224308.BSU00560/224308.BSU03920	subtiwiki
BSU_00560	spoVT	repression	BSU_03930	gdh	224308.BSU00560/224308.BSU03930	subtiwiki
BSU_15330	sigG	sigma factor	BSU_03920	glcU	224308.BSU15330/224308.BSU03920	subtiwiki
BSU_15330	sigG	sigma factor	BSU_03930	gdh	224308.BSU15330/224308.BSU03930	subtiwiki
BSU_25200	sigA	sigma factor	BSU_19470	yojF	224308.BSU25200/224308.BSU19470	subtiwiki
BSU_25200	sigA	sigma factor	BSU_19479	yoyC	224308.BSU25200/224308.BSU19479	subtiwiki
BSU_25200	sigA	sigma factor	BSU_19460	bshB2	224308.BSU25200/224308.BSU19460	subtiwiki
BSU_25200	sigA	sigma factor	BSU_19480	yojE	224308.BSU25200/224308.BSU19480	subtiwiki
BSU_09520	sigM	sigma factor	BSU_38120	rodA	224308.BSU09520/224308.BSU38120	subtiwiki
BSU_23450	sigF	sigma factor	BSU_36540	ywnJ	224308.BSU23450/224308.BSU36540	subtiwiki
BSU_09520	sigM	sigma factor	BSU_36540	ywnJ	224308.BSU09520/224308.BSU36540	subtiwiki
BSU_01730	sigW	sigma factor	BSU_36540	ywnJ	224308.BSU01730/224308.BSU36540	subtiwiki
BSU_23100	sigX	sigma factor	BSU_36540	ywnJ	224308.BSU23100/224308.BSU36540	subtiwiki
BSU_24610	sinR	repression	BSU_00490	spoVG	224308.BSU24610/224308.BSU00490	subtiwiki
BSU_00370	abrB	repression	BSU_00490	spoVG	224308.BSU00370/224308.BSU00490	subtiwiki
BSU_00980	sigH	sigma factor	BSU_00490	spoVG	224308.BSU00980/224308.BSU00490	subtiwiki
BSU_25200	sigA	sigma factor	BSU_31500	yuxK	224308.BSU25200/224308.BSU31500	subtiwiki
BSU_25200	sigA	sigma factor	BSU_31490	pbpD	224308.BSU25200/224308.BSU31490	subtiwiki
BSU_28410	gerE	activation	BSU_39580	yxeE	224308.BSU28410/224308.BSU39580	subtiwiki
BSU_25760	sigK	sigma factor	BSU_39580	yxeE	224308.BSU25760/224308.BSU39580	subtiwiki
BSU_25200	sigA	sigma factor	BSU_36690	rapB	224308.BSU25200/224308.BSU36690	subtiwiki
BSU_28410	gerE	activation	BSU_11320	yjzB	224308.BSU28410/224308.BSU11320	subtiwiki
BSU_25760	sigK	sigma factor	BSU_11320	yjzB	224308.BSU25760/224308.BSU11320	subtiwiki
BSU_25200	sigA	sigma factor	BSU_00440	veg	224308.BSU25200/224308.BSU00440	subtiwiki
BSU_09690	nhaX	activation	BSU_09680	nhaC	224308.BSU09690/224308.BSU09680	subtiwiki
BSU_00370	abrB	repression	BSU_40040	yxaA	224308.BSU00370/224308.BSU40040	subtiwiki
BSU_00370	abrB	repression	BSU_40030	yxaB	224308.BSU00370/224308.BSU40030	subtiwiki
BSU_25200	sigA	sigma factor	BSU_40040	yxaA	224308.BSU25200/224308.BSU40040	subtiwiki
BSU_25200	sigA	sigma factor	BSU_40030	yxaB	224308.BSU25200/224308.BSU40030	subtiwiki
BSU_04730	sigB	sigma factor	BSU_40040	yxaA	224308.BSU04730/224308.BSU40040	subtiwiki
BSU_04730	sigB	sigma factor	BSU_40030	yxaB	224308.BSU04730/224308.BSU40030	subtiwiki
BSU_09520	sigM	sigma factor	BSU_30500	ytpB	224308.BSU09520/224308.BSU30500	subtiwiki
BSU_09520	sigM	sigma factor	BSU_30510	ytpA	224308.BSU09520/224308.BSU30510	subtiwiki
BSU_00560	spoVT	activation	BSU_30840	yteA	224308.BSU00560/224308.BSU30840	subtiwiki
BSU_15330	sigG	sigma factor	BSU_30840	yteA	224308.BSU15330/224308.BSU30840	subtiwiki
BSU_27520	cymR	repression	BSU_27240	yrhC	224308.BSU27520/224308.BSU27240	subtiwiki
BSU_27520	cymR	repression	BSU_27250	mccB	224308.BSU27520/224308.BSU27250	subtiwiki
BSU_27520	cymR	repression	BSU_27270	mtnN	224308.BSU27520/224308.BSU27270	subtiwiki
BSU_27520	cymR	repression	BSU_27280	yrrT	224308.BSU27520/224308.BSU27280	subtiwiki
BSU_27520	cymR	repression	BSU_27260	mccA	224308.BSU27520/224308.BSU27260	subtiwiki
BSU_11500	spx	activation	BSU_27240	yrhC	224308.BSU11500/224308.BSU27240	subtiwiki
BSU_11500	spx	activation	BSU_27250	mccB	224308.BSU11500/224308.BSU27250	subtiwiki
BSU_11500	spx	activation	BSU_27270	mtnN	224308.BSU11500/224308.BSU27270	subtiwiki
BSU_11500	spx	activation	BSU_27280	yrrT	224308.BSU11500/224308.BSU27280	subtiwiki
BSU_11500	spx	activation	BSU_27260	mccA	224308.BSU11500/224308.BSU27260	subtiwiki
BSU_25200	sigA	sigma factor	BSU_27240	yrhC	224308.BSU25200/224308.BSU27240	subtiwiki
BSU_25200	sigA	sigma factor	BSU_27250	mccB	224308.BSU25200/224308.BSU27250	subtiwiki
BSU_25200	sigA	sigma factor	BSU_27270	mtnN	224308.BSU25200/224308.BSU27270	subtiwiki
BSU_25200	sigA	sigma factor	BSU_27280	yrrT	224308.BSU25200/224308.BSU27280	subtiwiki
BSU_25200	sigA	sigma factor	BSU_27260	mccA	224308.BSU25200/224308.BSU27260	subtiwiki
BSU_04730	sigB	sigma factor	BSU_30930	ytaB	224308.BSU04730/224308.BSU30930	subtiwiki
BSU_25200	sigA	sigma factor	BSU_21546	bsrG	224308.BSU25200/224308.BSU21546	subtiwiki
BSU_25250	ccpN	repression	BSU_30560	pckA	224308.BSU25250/224308.BSU30560	subtiwiki
BSU_25200	sigA	sigma factor	BSU_30560	pckA	224308.BSU25200/224308.BSU30560	subtiwiki
BSU_23120	resD	activation	BSU_23120	resD	224308.BSU23120/224308.BSU23120	subtiwiki
BSU_23120	resD	activation	BSU_23140	resB	224308.BSU23120/224308.BSU23140	subtiwiki
BSU_23120	resD	activation	BSU_23130	resC	224308.BSU23120/224308.BSU23130	subtiwiki
BSU_23120	resD	activation	BSU_23110	resE	224308.BSU23120/224308.BSU23110	subtiwiki
BSU_23120	resD	activation	BSU_23150	resA	224308.BSU23120/224308.BSU23150	subtiwiki
BSU_29110	phoP	activation	BSU_23120	resD	224308.BSU29110/224308.BSU23120	subtiwiki
BSU_29110	phoP	activation	BSU_23140	resB	224308.BSU29110/224308.BSU23140	subtiwiki
BSU_29110	phoP	activation	BSU_23130	resC	224308.BSU29110/224308.BSU23130	subtiwiki
BSU_29110	phoP	activation	BSU_23110	resE	224308.BSU29110/224308.BSU23110	subtiwiki
BSU_29110	phoP	activation	BSU_23150	resA	224308.BSU29110/224308.BSU23150	subtiwiki
BSU_29740	ccpA	repression	BSU_23120	resD	224308.BSU29740/224308.BSU23120	subtiwiki
BSU_29740	ccpA	repression	BSU_23140	resB	224308.BSU29740/224308.BSU23140	subtiwiki
BSU_29740	ccpA	repression	BSU_23130	resC	224308.BSU29740/224308.BSU23130	subtiwiki
BSU_29740	ccpA	repression	BSU_23110	resE	224308.BSU29740/224308.BSU23110	subtiwiki
BSU_29740	ccpA	repression	BSU_23150	resA	224308.BSU29740/224308.BSU23150	subtiwiki
BSU_25200	sigA	sigma factor	BSU_23120	resD	224308.BSU25200/224308.BSU23120	subtiwiki
BSU_25200	sigA	sigma factor	BSU_23140	resB	224308.BSU25200/224308.BSU23140	subtiwiki
BSU_25200	sigA	sigma factor	BSU_23130	resC	224308.BSU25200/224308.BSU23130	subtiwiki
BSU_25200	sigA	sigma factor	BSU_23110	resE	224308.BSU25200/224308.BSU23110	subtiwiki
BSU_25200	sigA	sigma factor	BSU_23150	resA	224308.BSU25200/224308.BSU23150	subtiwiki
BSU_17850	lexA	repression	BSU_10480	yhjE	224308.BSU17850/224308.BSU10480	subtiwiki
BSU_17850	lexA	repression	BSU_10490	sipV	224308.BSU17850/224308.BSU10490	subtiwiki
BSU_25760	sigK	sigma factor	BSU_30920	cotI	224308.BSU25760/224308.BSU30920	subtiwiki
BSU_01730	sigW	sigma factor	BSU_29520	sppI	224308.BSU01730/224308.BSU29520	subtiwiki
BSU_01730	sigW	sigma factor	BSU_29530	sppA	224308.BSU01730/224308.BSU29530	subtiwiki
BSU_25200	sigA	sigma factor	BSU_38290	thiE	224308.BSU25200/224308.BSU38290	subtiwiki
BSU_25200	sigA	sigma factor	BSU_38300	thiM	224308.BSU25200/224308.BSU38300	subtiwiki
BSU_25200	sigA	sigma factor	BSU_38310	ywbI	224308.BSU25200/224308.BSU38310	subtiwiki
BSU_09520	sigM	sigma factor	BSU_38260	efeB	224308.BSU09520/224308.BSU38260	subtiwiki
BSU_09520	sigM	sigma factor	BSU_38250	ywbO	224308.BSU09520/224308.BSU38250	subtiwiki
BSU_01730	sigW	sigma factor	BSU_38260	efeB	224308.BSU01730/224308.BSU38260	subtiwiki
BSU_01730	sigW	sigma factor	BSU_38250	ywbO	224308.BSU01730/224308.BSU38250	subtiwiki
BSU_23100	sigX	sigma factor	BSU_38260	efeB	224308.BSU23100/224308.BSU38260	subtiwiki
BSU_23100	sigX	sigma factor	BSU_38250	ywbO	224308.BSU23100/224308.BSU38250	subtiwiki
NA	stringent response	negative regulation	BSU_31390	yugI	224308.NA/224308.BSU31390	subtiwiki
BSU_00370	abrB	repression	BSU_17250	ymaE	224308.BSU00370/224308.BSU17250	subtiwiki
