From	To
G5ECV9	WBGene00000109
G4SQS3	WBGene00021450
Q9XU90	WBGene00005383
G5EBP2	WBGene00010508
Q9TXQ7	WBGene00015311
H2KZK7	WBGene00001056
H9G2Y2	WBGene00011709
O17829	WBGene00008993
G5ED68	WBGene00003478
O18008	WBGene00011339
Q965M4	WBGene00018734
Q5FC82	WBGene00044007
P10038	WBGene00003102
Q1NZ27	WBGene00011422
G5EF61	WBGene00003577
Q21331	WBGene00010655
W6RY82	WBGene00019902
O62481	WBGene00012890
Q9NEZ5	WBGene00006824
O16925	WBGene00006435
Q93209	WBGene00007597
A3QMC3	WBGene00016590
Q03412	WBGene00006747
H2KZK3	WBGene00017093
Q22721	WBGene00020765
Q21636	WBGene00010976
G5EFH4	WBGene00005647
Q17976	WBGene00015768
Q7YTP2	WBGene00009269
Q18398	WBGene00016363
Q9XUR7	WBGene00011209
G5EDC6	WBGene00000192
Q10576	WBGene00001077
Q9N3Y1	WBGene00021536
F3Y5P1	WBGene00206471
O45021	WBGene00022517
E0AHB1	WBGene00007935
Q7YWY8	WBGene00010783
G5EEK0	WBGene00000172
Q20560	WBGene00018602
O44630	WBGene00017508
Q564U8	WBGene00044182
Q19661	WBGene00017658
Q965R3	WBGene00022408
O02163	WBGene00020376
O17762	WBGene00001158
D0Z5P0	WBGene00013730
Q9NA62	WBGene00013517
O45669	WBGene00010742
Q9U3S9	WBGene00003525
Q9N5W5	WBGene00016519
Q95X21	WBGene00022201
Q20840	WBGene00018885
Q19955	WBGene00000092
Q22736	WBGene00011990
H2KYK6	WBGene00015609
G5EC67	WBGene00013210
H2L287	WBGene00008114
A0A061ACS0	WBGene00007890
Q1EPL7	WBGene00044811
E0R7L0	WBGene00195228
Q4R159	WBGene00044493
Q09556	WBGene00009364
Q9UAY4	WBGene00000213
A0A061AD00	WBGene00017885
Q194S6	WBGene00044803
H2KY82	WBGene00022732
Q17330	WBGene00004889
A0A2C9C3L3	WBGene00008453
Q17417	WBGene00000722
Q19087	WBGene00017163
U4PBJ9	WBGene00022048
O62233	WBGene00009476
Q9XWJ1	WBGene00013188
Q9GYM8	WBGene00002234
Q2V081	WBGene00017408
G5ECL2	WBGene00006763
Q21480	WBGene00019748
Q19443	WBGene00017445
O44399	WBGene00018144
Q23166	WBGene00012258
H2KYQ5	WBGene00006863
Q9GYS5	WBGene00020345
O45137	WBGene00000239
Q95YD1	WBGene00001602
Q9BPP2	WBGene00022372
P91112	WBGene00016307
A3QMD2	WBGene00019579
P41995	WBGene00003845
A4F331	WBGene00013836
H9G342	WBGene00010019
A5JYU6	WBGene00009665
Q9U368	WBGene00011801
Q7YTQ9	WBGene00007959
O62402	WBGene00013781
Q9N4H2	WBGene00022108
O61816	WBGene00015231
Q9XUG7	WBGene00008072
Q22171	WBGene00020215
Q9XV56	WBGene00009168
Q18303	WBGene00007808
P52274	WBGene00006534
Q95W17	WBGene00006652
Q23497	WBGene00013974
Q19854	WBGene00009200
Q95XG1	WBGene00022074
Q22635	WBGene00011900
Q17778	WBGene00003828
Q4R118	WBGene00044457
Q9N3P1	WBGene00021676
O18236	WBGene00013308
P92199	WBGene00002694
P91375	WBGene00019658
O02227	WBGene00008177
O45175	WBGene00019507
O44675	WBGene00015756
G4SJU0	WBGene00020530
Q8I6Y9	WBGene00006615
P41828	WBGene00003622
V6CLB5	WBGene00015280
Q8T7Y4	WBGene00017741
A0A131MBU3	WBGene00018237
Q9XWJ8	WBGene00013095
Q7YX16	WBGene00009528
Q23056	WBGene00020861
G5EDH2	WBGene00011713
O02139	WBGene00006055
Q94361	WBGene00001574
O61466	WBGene00001448
Q20190	WBGene00009561
Q8MNS9	WBGene00017905
G5EDM5	WBGene00009453
P91200	WBGene00001506
O02207	WBGene00007215
Q22655	WBGene00004001
Q8I093	WBGene00008555
Q22993	WBGene00018811
O45434	WBGene00009322
E7EM25	WBGene00206378
H2KZG4	WBGene00016939
Q95QF1	WBGene00009957
A5A8Q3	WBGene00022179
Q19225	WBGene00008590
Q95ZS9	WBGene00018874
Q8T3B7	WBGene00016422
P90731	WBGene00007150
Q8WQF8	WBGene00017219
O17186	WBGene00018023
V6CLT1	WBGene00016291
A8WIQ9	WBGene00022586
D2Y8W2	WBGene00194892
A0PCJ1	WBGene00045177
O62328	WBGene00000399
D3YT28	WBGene00044784
Q20066	WBGene00009438
G5EG88	WBGene00000062
Q38G53	WBGene00044636
Q21376	WBGene00006308
O18014	WBGene00011381
Q19834	WBGene00000002
G5ECI8	WBGene00013361
Q7YWY0	WBGene00010737
A0A061AEA8	WBGene00017979
O61929	WBGene00020280
Q9GUM8	WBGene00022270
Q19235	WBGene00008598
G4SDH4	WBGene00021626
P90951	WBGene00011263
Q93655	WBGene00003517
P92009	WBGene00011187
U4PC02	WBGene00022059
Q21333	WBGene00010666
U4PLH2	WBGene00021881
Q18940	WBGene00008368
Q93341	WBGene00007974
Q21204	WBGene00010555
Q86PI7	WBGene00003704
A0A061AKM4	WBGene00010316
A0A0K3ARI6	WBGene00016805
D3YT80	WBGene00010793
P34595	WBGene00022580
O02099	WBGene00015972
O17913	WBGene00010423
Q86D10	WBGene00010316
X5MD71	WBGene00021765
Q09EE8	WBGene00044988
Q20064	WBGene00009437
P91065	WBGene00015924
Q22615	WBGene00011871
Q9BIA6	WBGene00015896
Q17523	WBGene00015210
Q9U2D2	WBGene00000519
Q7JKM7	WBGene00002110
G5EDH3	WBGene00010479
Q9U1V5	WBGene00013453
K7ZUH9	WBGene00001914
Q9GUE9	WBGene00022248
P43508	WBGene00000784
Q0G832	WBGene00007592
V6CLH3	WBGene00022039
Q9XXR6	WBGene00013080
D7SFQ9	WBGene00010006
Q19708	WBGene00009042
A5JYT8	WBGene00045400
Q86FM9	WBGene00021430
Q21054	WBGene00019127
O17577	WBGene00007392
Q20476	WBGene00009796
Q27513	WBGene00011671
Q93875	WBGene00010702
D3YT09	WBGene00195011
Q9U2J6	WBGene00012722
P36609	WBGene00003564
U4PDX1	WBGene00021890
Q17572	WBGene00007225
O45293	WBGene00001633
Q09237	WBGene00016002
G5ED48	WBGene00007173
G5ED48	WBGene00012146
Q18066	WBGene00001000
Q18662	WBGene00016725
Q9XVW5	WBGene00011139
H2L003	WBGene00018700
Q9TXM3	WBGene00018688
Q4R107	WBGene00044560
G5EG18	WBGene00000795
Q22510	WBGene00001434
Q18313	WBGene00016236
Q9XV94	WBGene00008897
Q9N575	WBGene00003216
Q95QU0	WBGene00016171
O45792	WBGene00011844
O01799	WBGene00000622
Q9N430	WBGene00021397
O17853	WBGene00009228
Q18288	WBGene00006718
P12114	WBGene00005016
O45378	WBGene00008963
Q22975	WBGene00018483
H2L2A5	WBGene00009578
Q22708	WBGene00006367
P91343	WBGene00018893
Q94246	WBGene00001581
P34708	WBGene00006604
G5EGD0	WBGene00011436
Q5FC59	WBGene00008767
H1UBK7	WBGene00004236
K8ESN2	WBGene00013820
G5EEW7	WBGene00011279
P91364	WBGene00019436
V6CLC8	WBGene00015280
O01659	WBGene00020901
Q20665	WBGene00018692
V6CK39	WBGene00195050
O17166	WBGene00015198
A0A2C9C3C5	WBGene00018089
C7IVQ9	WBGene00194713
Q22750	WBGene00012002
Q18492	WBGene00016450
Q564Z3	WBGene00044198
O45814	WBGene00012017
G5EBH7	WBGene00019760
Q19385	WBGene00017420
Q95XP7	WBGene00022072
O45089	WBGene00019068
P91195	WBGene00006645
Q9XUZ7	WBGene00009907
O44730	WBGene00006984
Q19959	WBGene00009333
Q9XWE1	WBGene00001045
O45002	WBGene00020988
Q09946	WBGene00017393
O45308	WBGene00008128
G5EC75	WBGene00000533
Q19771	WBGene00009102
Q10651	WBGene00000149
Q19843	WBGene00000992
Q19891	WBGene00009237
Q18187	WBGene00016112
G5EE22	WBGene00012448
Q965M5	WBGene00015914
G5EFW3	WBGene00004855
O45884	WBGene00020977
Q95Q87	WBGene00015741
A0A0B7H3M6	WBGene00005584
Q9XWT2	WBGene00013395
Q9GZD1	WBGene00015449
G5ECB5	WBGene00011417
G5ECB5	WBGene00011420
Q9TYL0	WBGene00021288
Q7YWP7	WBGene00012938
Q9XXF9	WBGene00012538
Q03577	WBGene00001094
Q21467	WBGene00006679
P41846	WBGene00003378
Q17430	WBGene00007111
Q17640	WBGene00015456
O17375	WBGene00020472
O76828	WBGene00003632
Q9GS08	WBGene00006149
A0A0K3AR97	WBGene00019167
Q966A7	WBGene00021976
F5GU95	WBGene00004108
Q20512	WBGene00018536
Q20827	WBGene00018879
Q21544	WBGene00010924
O16291	WBGene00017986
A4F318	WBGene00009515
Q23050	WBGene00020808
Q9GR37	WBGene00022327
P41996	WBGene00015102
U4PBY8	WBGene00235302
P90825	WBGene00006028
Q9XUP6	WBGene00011797
G5ECJ4	WBGene00003172
Q19528	WBGene00000664
H2KZ84	WBGene00016495
P91263	WBGene00017577
O18127	WBGene00011960
D1MN76	WBGene00194848
G3MU39	WBGene00008254
P50444	WBGene00011280
Q8MXH7	WBGene00015703
H2L0Q3	WBGene00021528
Q9XW51	WBGene00013137
P90990	WBGene00015194
Q9TZ73	WBGene00018242
Q19430	WBGene00017437
Q9TZI1	WBGene00020398
Q09380	WBGene00014067
Q20007	WBGene00018024
Q17410	WBGene00003010
Q9XWL5	WBGene00012810
Q17631	WBGene00007305
H2L086	WBGene00004824
Q21540	WBGene00000853
Q9U1T9	WBGene00013486
Q22492	WBGene00020509
V6CLI1	WBGene00020689
Q19510	WBGene00008904
Q7YTL4	WBGene00010954
Q9NA55	WBGene00006559
Q8IU09	WBGene00021215
Q20625	WBGene00009888
O16963	WBGene00003720
O45544	WBGene00009888
Q7YTM2	WBGene00010248
H2KYX1	WBGene00006636
H2FLJ4	WBGene00219316
A8WFF4	WBGene00018950
Q9TZG5	WBGene00019034
Q3V5J2	WBGene00044609
Q965N7	WBGene00021596
A0A0K3ASC2	WBGene00004230
A0A078BPH9	WBGene00044296
O17622	WBGene00007812
Q03572	WBGene00008038
Q7YWY1	WBGene00010365
O02114	WBGene00021091
Q21184	WBGene00000728
G5EFR4	WBGene00012381
Q18135	WBGene00016067
Q95XH0	WBGene00022099
O01706	WBGene00012162
Q09347	WBGene00011508
Q20977	WBGene00010251
H2KZF1	WBGene00016902
H2L040	WBGene00019699
G5ECQ8	WBGene00022854
Q4PJ10	WBGene00044445
Q965K6	WBGene00020774
Q95ZW5	WBGene00008536
A0A061AKJ3	WBGene00008555
Q9GYQ5	WBGene00016795
Q20194	WBGene00018204
Q599F7	WBGene00012989
Q9N3Y4	WBGene00021538
G2HK14	WBGene00002119
Q22544	WBGene00011824
Q4W519	WBGene00044381
A0A131MCU7	WBGene00015884
Q20182	WBGene00009546
U4PER8	WBGene00021939
H2KZ52	WBGene00018475
G5EF24	WBGene00009091
Q564S7	WBGene00044134
H2KZM6	WBGene00000548
Q565B2	WBGene00044240
G5EDS8	WBGene00009289
Q09949	WBGene00017397
Q9XV44	WBGene00009370
Q20818	WBGene00010093
Q9NEN9	WBGene00013505
Q93227	WBGene00007643
O44903	WBGene00021041
Q9N3F6	WBGene00021810
G5EDC9	WBGene00012325
Q9XUF6	WBGene00008199
H2L2E7	WBGene00008453
G5EE24	WBGene00014063
Q22943	WBGene00003907
P35799	WBGene00001064
O45219	WBGene00007140
E2JKZ4	WBGene00007423
G5EFT3	WBGene00009643
Q23430	WBGene00002090
Q18758	WBGene00016848
Q20261	WBGene00018275
O45698	WBGene00011019
Q8MQF7	WBGene00015280
Q20143	WBGene00018174
Q23261	WBGene00013870
A0A078BPJ6	WBGene00013639
O17377	WBGene00020474
G5EE32	WBGene00011436
D2N114	WBGene00194905
G5EDI8	WBGene00001090
U4PLW2	WBGene00235264
P34290	WBGene00007320
Q22209	WBGene00020225
Q21342	WBGene00010671
Q17401	WBGene00004098
Q94230	WBGene00004046
O45836	WBGene00012044
O01664	WBGene00020903
Q09622	WBGene00014165
G5EEU2	WBGene00012802
Q9XWZ3	WBGene00004282
G5EEM6	WBGene00006524
G5EG58	WBGene00004003
H9G2Z1	WBGene00010849
Q19004	WBGene00017071
O44600	WBGene00017493
Q09583	WBGene00003928
U4PBM5	WBGene00138717
Q21625	WBGene00001002
A0A0K3AYJ8	WBGene00044304
O17525	WBGene00020940
Q9NAE4	WBGene00013100
B3GWB3	WBGene00077757
Q9GYN5	WBGene00019403
C6KRK7	WBGene00194658
Q9N489	WBGene00022453
Q17585	WBGene00007254
Q9NAK5	WBGene00012583
Q9TZ23	WBGene00020451
Q9XUW9	WBGene00010262
Q19143	WBGene00009919
Q21755	WBGene00019898
Q21199	WBGene00010546
Q21132	WBGene00019319
Q21256	WBGene00010592
A0A163VU15	WBGene00013543
O17914	WBGene00010477
H8W3Z0	WBGene00189956
G5ECI7	WBGene00003684
Q18314	WBGene00016237
O45079	WBGene00015931
O01815	WBGene00020932
G5EDF1	WBGene00000051
Q9NA93	WBGene00013173
H2L0C3	WBGene00019227
Q9N5N9	WBGene00019168
G5ED82	WBGene00007126
Q93174	WBGene00007260
P34342	WBGene00004303
Q17502	WBGene00007179
Q9XXF1	WBGene00012783
Q7YWN4	WBGene00013603
Q17744	WBGene00018373
A5Z2T9	WBGene00045418
Q52GX7	WBGene00044280
A3QMB9	WBGene00016588
Q17981	WBGene00015769
Q9XXU2	WBGene00008279
Q7JKM0	WBGene00013969
Q9U3T5	WBGene00013819
G5EC22	WBGene00010124
Q9GYK2	WBGene00015472
Q95PJ6	WBGene00000233
Q22341	WBGene00020335
Q9U5C1	WBGene00018384
O61736	WBGene00016714
Q7Z073	WBGene00021898
A5JYR5	WBGene00045386
V6CL83	WBGene00015541
Q07085	WBGene00017431
C0VXV6	WBGene00021935
Q9XWC0	WBGene00013568
H2L299	WBGene00009578
O61856	WBGene00020831
Q23179	WBGene00021048
Q93892	WBGene00010828
Q23031	WBGene00019989
O16482	WBGene00016860
Q09435	WBGene00001528
O01594	WBGene00019961
Q18694	WBGene00006853
Q8ITY4	WBGene00016808
G5EC81	WBGene00013014
H2KZR2	WBGene00017424
A7LPJ0	WBGene00010073
Q22292	WBGene00006545
D6RYD5	WBGene00022712
O17761	WBGene00001157
D6R8W8	WBGene00010945
Q09646	WBGene00044072
Q4W5Q7	WBGene00044403
Q9XVY8	WBGene00012412
Q8MXH4	WBGene00016427
U4PMI3	WBGene00015250
Q20459	WBGene00003544
Q9XWI7	WBGene00013193
G5EFI1	WBGene00007176
Q9U232	WBGene00013233
U4PBY2	WBGene00002041
W6RTG0	WBGene00022361
O44993	WBGene00019598
Q9N4E1	WBGene00022259
Q9N2V6	WBGene00001678
Q7YTK9	WBGene00011310
H2KYV8	WBGene00015968
Q9NH52	WBGene00003222
Q19813	WBGene00000713
Q21650	WBGene00019833
O62211	WBGene00003756
O17698	WBGene00008266
Q9XXU9	WBGene00006920
F5GUI3	WBGene00206418
G4RXG5	WBGene00015602
Q20131	WBGene00009509
N1NV11	WBGene00023503
Q4R162	WBGene00044490
Q8I4I0	WBGene00010136
O44836	WBGene00019212
Q9Y048	WBGene00001115
G5EC87	WBGene00014249
Q9XVY7	WBGene00012413
Q22140	WBGene00011412
Q17574	WBGene00006510
E0AHE1	WBGene00195212
Q9TYQ0	WBGene00019873
P04255	WBGene00001918
P04255	WBGene00001908
P04255	WBGene00001903
P04255	WBGene00001885
P04255	WBGene00001889
Q8MQ13	WBGene00010335
O62077	WBGene00005832
Q9N390	WBGene00021904
O01536	WBGene00006183
Q95XW5	WBGene00021914
A0A131MBU2	WBGene00017334
Q9GUE5	WBGene00006097
D5MCU5	WBGene00009150
Q95Y18	WBGene00021519
Q19175	WBGene00008560
Q6AW19	WBGene00022459
Q965W4	WBGene00021491
G3MU48	WBGene00007213
Q9XW60	WBGene00013563
Q9U3L9	WBGene00008122
B3WFX1	WBGene00077766
Q93211	WBGene00007599
U4PMT4	WBGene00022074
Q22374	WBGene00003840
Q7YTJ9	WBGene00012042
B3WFY7	WBGene00010858
O44719	WBGene00016712
Q95Q36	WBGene00012369
O18170	WBGene00012266
Q86ND3	WBGene00020577
H2L0F3	WBGene00020431
Q17339	WBGene00001595
Q20549	WBGene00009833
A0A0K3AU96	WBGene00044401
S6F527	WBGene00020770
A4UVM3	WBGene00044897
Q23493	WBGene00044063
O01393	WBGene00006749
Q9XV04	WBGene00009908
Q18202	WBGene00016131
Q18572	WBGene00016596
Q9NA64	WBGene00013415
Q2WF60	WBGene00044676
G4SFA6	WBGene00021036
Q09233	WBGene00000655
P91346	WBGene00004224
Q20634	WBGene00009918
A0A168HBA5	WBGene00021561
M4Q8W4	WBGene00018854
Q7YX40	WBGene00009484
G5EFA0	WBGene00007800
Q21771	WBGene00011063
H2KYT4	WBGene00017447
Q9N5N8	WBGene00004787
Q8MQC8	WBGene00007695
P91130	WBGene00016325
D7SFN1	WBGene00195157
A5JYR2	WBGene00014989
O45812	WBGene00011972
Q9XTX0	WBGene00010386
Q09364	WBGene00014252
O18076	WBGene00011668
P34333	WBGene00001565
Q965X6	WBGene00021369
P34277	WBGene00015337
P46499	WBGene00017751
Q09488	WBGene00004860
O16917	WBGene00017334
Q966H5	WBGene00019740
Q9XWV2	WBGene00012544
Q23294	WBGene00003610
G5EF34	WBGene00007103
O02168	WBGene00020633
G4SF97	WBGene00021036
Q8STF6	WBGene00001116
G5EFG6	WBGene00045013
O18125	WBGene00011959
Q9N4D9	WBGene00022277
A0A0K3AUT7	WBGene00255598
O44696	WBGene00016689
Q9XWZ4	WBGene00012533
H8W3Z1	WBGene00219362
Q9XUP2	WBGene00011800
Q93930	WBGene00004199
O45351	WBGene00008726
G3MU70	WBGene00219206
Q9BKP1	WBGene00018928
O16452	WBGene00003731
A0A0K3ART4	WBGene00255598
Q9U3A0	WBGene00003915
P91041	WBGene00015691
O45298	WBGene00000225
Q95Y06	WBGene00021513
D5MCR8	WBGene00044024
O01532	WBGene00000218
O44469	WBGene00016919
Q9TXW3	WBGene00006130
O62073	WBGene00007728
Q11086	WBGene00015294
Q8WTM3	WBGene00021492
P13528	WBGene00006818
Q9BI98	WBGene00000259
P34511	WBGene00019457
G5EBG6	WBGene00001560
G5EDB9	WBGene00004254
C7IVS2	WBGene00194708
Q22552	WBGene00020554
P34329	WBGene00015752
O62408	WBGene00012456
Q9XWF6	WBGene00006711
G5EFC1	WBGene00004272
A0A0M9JJ66	WBGene00044087
O16627	WBGene00019640
Q09372	WBGene00022672
Q4TT81	WBGene00044423
A6ZJ57	WBGene00045480
O16619	WBGene00000976
P92011	WBGene00011190
Q17848	WBGene00002146
Q4PIX2	WBGene00044411
G5EET0	WBGene00003710
Q19988	WBGene00018016
O61790	WBGene00020036
D8FRP3	WBGene00195176
Q9NEI8	WBGene00012699
Q18000	WBGene00007595
Q8WTL4	WBGene00021772
A8DZ50	WBGene00050892
H2KYM6	WBGene00015635
H2KZY3	WBGene00018638
Q20432	WBGene00018474
Q9GYM6	WBGene00019781
P91563	WBGene00022573
P91064	WBGene00015921
D3KFV0	WBGene00194926
P91153	WBGene00016602
Q5WRK9	WBGene00023520
U4PB93	WBGene00235291
P34328	WBGene00002011
Q94404	WBGene00013959
Q17971	WBGene00007588
Q9XX94	WBGene00009234
P91266	WBGene00017673
Q95X89	WBGene00016779
Q8ITV5	WBGene00021191
Q20743	WBGene00010032
O62286	WBGene00010421
H9G347	WBGene00050899
B3GWC1	WBGene00010175
Q7KPX2	WBGene00005904
Q4W5S9	WBGene00044377
Q19253	WBGene00017298
Q19670	WBGene00009005
Q8MQ89	WBGene00008420
Q23365	WBGene00022627
Q9TZD9	WBGene00001814
U4PLJ0	WBGene00235277
V5Z1T3	WBGene00006276
Q1HB05	WBGene00014697
O45687	WBGene00010791
O45072	WBGene00015700
Q95QB6	WBGene00020107
Q19944	WBGene00009302
P34266	WBGene00003993
Q18310	WBGene00016210
Q21269	WBGene00019480
I2HAJ1	WBGene00013719
Q9XWS8	WBGene00013400
O17184	WBGene00018022
Q4R138	WBGene00044536
O18138	WBGene00012067
Q9XWR6	WBGene00004281
Q6QMT2	WBGene00000267
Q95YC3	WBGene00016863
Q17426	WBGene00007101
G5ECM9	WBGene00000534
Q9XWI0	WBGene00013273
O45522	WBGene00009720
I2HAG4	WBGene00219434
Q9XWY2	WBGene00012823
Q9NAC7	WBGene00013149
O18696	WBGene00011433
P34528	WBGene00019682
A5A8P5	WBGene00045399
Q21392	WBGene00019572
Q58AU8	WBGene00018035
Q19151	WBGene00000003
O45709	WBGene00000986
O44997	WBGene00003400
Q93649	WBGene00009270
E2JL03	WBGene00303030
A0A2C9C3B8	WBGene00018089
Q9TYS4	WBGene00004890
Q9BKP8	WBGene00015913
O45388	WBGene00009030
P91248	WBGene00000606
Q966M0	WBGene00016947
Q22541	WBGene00011821
O44706	WBGene00016697
H9G312	WBGene00010747
Q21777	WBGene00011066
Q21655	WBGene00010981
G5EC82	WBGene00004301
Q86C56	WBGene00001551
O17724	WBGene00001864
B5U8N8	WBGene00044291
A0A2C9C3E2	WBGene00019237
Q20692	WBGene00018730
Q09267	WBGene00016315
O62508	WBGene00013972
A0A168H2N7	WBGene00269434
O01578	WBGene00018765
Q9XV46	WBGene00003388
Q8T3E0	WBGene00045237
H2KY79	WBGene00015148
H2KYW8	WBGene00015982
G4S7A1	WBGene00194641
O45306	WBGene00008126
Q20509	WBGene00009820
Q95XC2	WBGene00021340
Q95X11	WBGene00021392
Q9TYR5	WBGene00005732
M1ZJ53	WBGene00012502
P34559	WBGene00001155
G5EC31	WBGene00000112
Q5WRT7	WBGene00016119
Q2PJ97	WBGene00044696
O17890	WBGene00010086
G5ECT8	WBGene00000429
O18287	WBGene00014181
Q86S48	WBGene00016578
Q9XW59	WBGene00013564
H2FLG9	WBGene00012118
P34544	WBGene00019883
Q9N3E8	WBGene00021832
N1NSF8	WBGene00014079
O17947	WBGene00010748
Q4R160	WBGene00044492
A0A0K3AUB2	WBGene00044588
Q9XXH7	WBGene00012468
O44449	WBGene00015414
Q9XW41	WBGene00006503
O46010	WBGene00013947
O01576	WBGene00003797
A0A1D3PCP8	WBGene00303024
O17393	WBGene00018715
Q8T3B8	WBGene00016324
O02049	WBGene00020599
P34420	WBGene00018371
Q9U2K1	WBGene00004164
Q8MPR7	WBGene00022679
Q20230	WBGene00009575
Q20703	WBGene00009956
Q09423	WBGene00003888
G5EFM9	WBGene00008956
Q9U2X1	WBGene00013764
Q27506	WBGene00010705
O17898	WBGene00003650
Q9N4B1	WBGene00000547
Q9U2J0	WBGene00012740
O45583	WBGene00010166
F3Y5R7	WBGene00013539
D1MN86	WBGene00045063
Q52GY2	WBGene00044291
U4PB15	WBGene00043702
G5EE30	WBGene00045501
H2L0S5	WBGene00022180
Q3HKC5	WBGene00017447
Q52GX9	WBGene00009433
P91052	WBGene00015851
P34326	WBGene00000439
Q10039	WBGene00001744
G5EEY0	WBGene00012308
D5MCV4	WBGene00014793
Q9XWC3	WBGene00013515
I2HAB5	WBGene00219327
Q18458	WBGene00007933
Q10918	WBGene00015089
Q965Q9	WBGene00021748
Q20178	WBGene00009547
Q9GYL9	WBGene00019858
Q95Q97	WBGene00000232
O16243	WBGene00015739
O17328	WBGene00015676
G1K0Z7	WBGene00007460
H2KZ48	WBGene00016264
A0A1T5HUM0	WBGene00001618
Q8WT51	WBGene00018077
Q18581	WBGene00000039
H1UBK3	WBGene00013455
Q9XTT3	WBGene00013039
B6VQ70	WBGene00012217
I2HAB4	WBGene00219456
O61854	WBGene00003614
Q18038	WBGene00002850
P91275	WBGene00005171
Q9XU45	WBGene00007155
D3YT35	WBGene00014002
I7K4P7	WBGene00007674
E5QCH3	WBGene00009974
Q93543	WBGene00008988
G2HK13	WBGene00206528
Q27519	WBGene00000372
Q18031	WBGene00003778
Q9XXQ6	WBGene00013078
Q22908	WBGene00016344
Q95XK6	WBGene00021866
Q9BL73	WBGene00004088
Q19916	WBGene00017938
O18085	WBGene00011752
U4PC07	WBGene00022059
Q19698	WBGene00017691
E2S7J2	WBGene00021963
Q7YX71	WBGene00007743
Q18945	WBGene00008372
Q23422	WBGene00000650
H2KZA3	WBGene00004112
Q20403	WBGene00009702
A0A0K3AV53	WBGene00020393
E2JKZ3	WBGene00007423
H2L0D6	WBGene00019352
Q9TXZ4	WBGene00019234
Q18494	WBGene00007966
O62240	WBGene00006092
O17862	WBGene00003046
Q18262	WBGene00016169
Q9N4Q5	WBGene00021167
Q21556	WBGene00000703
H2L2H0	WBGene00007124
G5EF94	WBGene00005908
I2HAC3	WBGene00012282
Q8IAA6	WBGene00021635
C3JXE5	WBGene00018247
O16922	WBGene00017336
Q17600	WBGene00007275
O76576	WBGene00004135
G5ECR1	WBGene00023409
Q966P1	WBGene00016704
Q4W5S6	WBGene00044369
A0A0K3AVB0	WBGene00015260
Q20231	WBGene00009576
O02339	WBGene00014196
Q09230	WBGene00007332
Q8I4C7	WBGene00013080
Q9U391	WBGene00011177
Q9TZ19	WBGene00020448
Q18545	WBGene00008033
H8ESD1	WBGene00010363
Q9N495	WBGene00022438
O61218	WBGene00019368
Q6AHR3	WBGene00020107
G5EDV9	WBGene00000036
U4PMQ9	WBGene00022297
H2L0M0	WBGene00004076
Q18598	WBGene00004059
O01497	WBGene00016419
U4PEU2	WBGene00016300
H2KZC3	WBGene00019205
P91558	WBGene00022567
Q8MNV5	WBGene00015968
Q9XXC0	WBGene00013091
G5EGM0	WBGene00044006
P54815	WBGene00010557
A0A0K3AUL1	WBGene00018839
O45182	WBGene00019504
Q21251	WBGene00019422
Q9XWW9	WBGene00012824
Q8I7H1	WBGene00017266
O45198	WBGene00021121
E0AHA5	WBGene00195226
Q21360	WBGene00010681
O01917	WBGene00000263
Q09317	WBGene00009381
Q4PIT9	WBGene00044533
O61518	WBGene00003099
Q95Y66	WBGene00022487
A7LPC7	WBGene00045455
O01622	WBGene00021081
Q9TYQ7	WBGene00019156
Q95QW3	WBGene00015805
Q9TXS7	WBGene00020755
P34638	WBGene00000863
D2N113	WBGene00008932
P90754	WBGene00007753
M1ZMI5	WBGene00044977
Q21498	WBGene00019754
P91330	WBGene00018840
Q10050	WBGene00020422
O17139	WBGene00017957
P41994	WBGene00015101
P90792	WBGene00008417
Q9N5W7	WBGene00016520
Q93545	WBGene00008986
P53589	WBGene00016844
O45200	WBGene00021123
Q9UAV6	WBGene00018490
A7DT39	WBGene00020995
Q5W7A3	WBGene00022252
Q23383	WBGene00014205
P34423	WBGene00018407
H2KZT7	WBGene00017900
Q9TXI8	WBGene00018215
X5LXA5	WBGene00008281
Q20223	WBGene00002253
G5EFW8	WBGene00010485
G5EEZ6	WBGene00011705
Q9NA36	WBGene00013523
Q23551	WBGene00006759
G5ED22	WBGene00003808
Q20340	WBGene00009636
Q95XB2	WBGene00022321
B7WN72	WBGene00006444
Q9XUZ3	WBGene00010106
U4PBX8	WBGene00008194
Q7YWP2	WBGene00013367
I2HAH3	WBGene00219422
Q19960	WBGene00009332
Q4R116	WBGene00044472
Q8IU06	WBGene00021683
Q21878	WBGene00003600
Q19605	WBGene00008959
P45961	WBGene00023408
Q86GU3	WBGene00016333
Q9XXK6	WBGene00007698
Q19289	WBGene00002053
G5EBE5	WBGene00007932
Q20644	WBGene00009922
H2KZ11	WBGene00016106
Q09315	WBGene00017775
Q22660	WBGene00011911
O16434	WBGene00006238
A0A0M7REA1	WBGene00185079
Q20574	WBGene00006372
O61754	WBGene00018941
Q19932	WBGene00017945
A5JYT3	WBGene00007257
H9G337	WBGene00007757
O45307	WBGene00008127
O61874	WBGene00022644
Q20358	WBGene00018376
Q8WQE7	WBGene00006466
Q27490	WBGene00001944
Q9XXR3	WBGene00013073
Q23628	WBGene00003057
Q20854	WBGene00018907
Q9N4P6	WBGene00022315
Q8MXT6	WBGene00000680
O45315	WBGene00008309
Q18200	WBGene00016133
Q9NA23	WBGene00001720
