uniprotID1	uniprotID2	source	alt_name1	alt_name2	name1	name2
Q6DGL9	Q6P5L3	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein eL19
Q6DGL9	Q7ZWJ4	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein eL20
Q6DGL9	Q7ZWJ4	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein eL20
Q6DGL9	Q5BKV9	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein uL6
Q6DGL9	Q7ZV96	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein uL16
Q6DGL9	Q6IMW6	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	Large ribosomal subunit protein eL38	Small ribosomal subunit protein uS15
Q6DGL9	P61485	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein eL42
Q6DGL9	P61485	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein eL42
Q6DGL9	Q3B7P7	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ubiquitin-ribosomal protein eL40 fusion protein	Large ribosomal subunit protein eL38	Ubiquitin-ribosomal protein eL40 fusion protein
Q6DGL9	Q8JHJ1	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	Large ribosomal subunit protein eL38	Large ribosomal subunit protein uL29
Q6DGL9	Q24JV1	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)	Large ribosomal subunit protein eL38	60S ribosomal protein L32
Q6DGL9	Q6IQJ7	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein L37	Large ribosomal subunit protein eL38	Ribosomal protein L37
Q6DGL9	Q7SXA1	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)	Large ribosomal subunit protein eL38	60S ribosomal protein L26
Q7ZWD8	Q804S5	string-db	Cfl1 protein (Cofilin 1 (non-muscle),-like) (Non-muscle cofilin 1)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Cfl1 protein	E3 ubiquitin-protein ligase mib1
Q7ZWD8	Q804S5	string-db	Cfl1 protein (Cofilin 1 (non-muscle),-like) (Non-muscle cofilin 1)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Cfl1 protein	E3 ubiquitin-protein ligase mib1
F1QGI3	P62084	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein L23a	Small ribosomal subunit protein eS7
F1QGI3	O42248	string-db	Ribosomal protein L23a	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	Ribosomal protein L23a	Small ribosomal subunit protein RACK1
F1QGI3	Q4VBV2	string-db	Ribosomal protein L23a	40S ribosomal protein S27	Ribosomal protein L23a	40S ribosomal protein S27
F1QGI3	Q6PBW3	string-db	Ribosomal protein L23a	40S ribosomal protein S14 (Ribosomal protein S14)	Ribosomal protein L23a	40S ribosomal protein S14
F1QGI3	P62247	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L23a	Small ribosomal subunit protein eS8
F1QGI3	Q6IMW8	string-db	Ribosomal protein L23a	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)	Ribosomal protein L23a	60S ribosomal protein L39
F1QGI3	Q6DHS3	string-db	Ribosomal protein L23a	Ribosomal protein L15	Ribosomal protein L23a	Ribosomal protein L15
F1QGI3	Q8AW82	string-db	Ribosomal protein L23a	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ribosomal protein L23a	Novel protein similar to human proliferation-associated 2G4 protein
F1QGI3	Q6PC80	string-db	Ribosomal protein L23a	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)	Ribosomal protein L23a	40S ribosomal protein S5 isoform X1
F1QGI3	Q6DGM0	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33
F1QGI3	Q6DGM0	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33
F1QGI3	Q6DGM0	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33
F1QGI3	Q6P5L3	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Ribosomal protein L23a	Large ribosomal subunit protein eL19
F1QGI3	Q6P5L3	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Ribosomal protein L23a	Large ribosomal subunit protein eL19
F1QGI3	Q6DGL0	string-db	Ribosomal protein L23a	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)	Ribosomal protein L23a	60S ribosomal protein L18
F1QGI3	Q9I9N0	string-db	Ribosomal protein L23a	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L23a	Death-associated protein-like 1 homolog
F1QGI3	Q6P5M3	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Ribosomal protein L23a	Small ribosomal subunit protein uS4
F1QGI3	Q6Q417	string-db	Ribosomal protein L23a	60S ribosomal protein L7 (Ribosomal protein L7)	Ribosomal protein L23a	60S ribosomal protein L7
F1QGI3	Q7ZUG5	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)	Ribosomal protein L23a	Small ribosomal subunit protein eS21
F1QGI3	Q6DGL9	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein L23a	Large ribosomal subunit protein eL38
F1QGI3	Q7ZWJ7	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)	Ribosomal protein L23a	Large ribosomal subunit protein eL34
F1QGI3	Q1LWH1	string-db	Ribosomal protein L23a	40S ribosomal protein S16 (Ribosomal protein S16) (Rps16 protein)	Ribosomal protein L23a	40S ribosomal protein S16
F1QGI3	Q7ZV05	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)	Ribosomal protein L23a	Small ribosomal subunit protein uS17
F1QGI3	Q642H9	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)	Ribosomal protein L23a	Small ribosomal subunit protein eS4
F1QGI3	Q5BKV9	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Ribosomal protein L23a	Large ribosomal subunit protein uL6
F1QGI3	Q6IMW6	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	Ribosomal protein L23a	Small ribosomal subunit protein uS15
F1QGI3	P61485	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42
F1QGI3	P61485	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42
F1QGI3	Q8JHJ1	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	Ribosomal protein L23a	Large ribosomal subunit protein uL29
F1QGI3	Q6IQJ7	string-db	Ribosomal protein L23a	Ribosomal protein L37	Ribosomal protein L23a	Ribosomal protein L37
F1QGI3	Q7ZV82	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)	Ribosomal protein L23a	Large ribosomal subunit protein eL27
F1QGI3	B7ZD34	string-db	Ribosomal protein L23a	40S ribosomal protein S24	Ribosomal protein L23a	40S ribosomal protein S24
F1QGI3	Q6IQB1	string-db	Ribosomal protein L23a	Ribosomal protein L5 (Ribosomal protein L5b)	Ribosomal protein L23a	Ribosomal protein L5
F1QGI3	Q6PBZ1	string-db	Ribosomal protein L23a	60S ribosomal protein L7a	Ribosomal protein L23a	60S ribosomal protein L7a
F1QGI3	Q6PBI5	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	Ribosomal protein L23a	Small ribosomal subunit protein eS25
F1QGI3	Q6PC14	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Ribosomal protein L23a	Large ribosomal subunit protein uL14
F1QGI3	Q6PC14	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Ribosomal protein L23a	Large ribosomal subunit protein uL14
F1QGI3	A8KB78	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)	Ribosomal protein L23a	Small ribosomal subunit protein uS12
F1QGI3	Q7SXA1	string-db	Ribosomal protein L23a	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)	Ribosomal protein L23a	60S ribosomal protein L26
F1QGI3	Q7ZWJ4	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Ribosomal protein L23a	Large ribosomal subunit protein eL20
F1QGI3	Q7ZWJ4	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Ribosomal protein L23a	Large ribosomal subunit protein eL20
F1QGI3	Q24JV3	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	Ribosomal protein L23a	Large ribosomal subunit protein eL31
F1QGI3	Q8JGR4	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Ribosomal protein L23a	Large ribosomal subunit protein eL24
F1QGI3	Q8JGR4	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Ribosomal protein L23a	Large ribosomal subunit protein eL24
F1QGI3	Q8JGS9	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Ribosomal protein L23a	Small ribosomal subunit protein uS13
F1QGI3	Q8JGS9	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Ribosomal protein L23a	Small ribosomal subunit protein uS13
F1QGI3	Q6NX89	string-db	Ribosomal protein L23a	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)	Ribosomal protein L23a	Eukaryotic translation initiation factor 5A-1
F1QGI3	Q6Q421	string-db	Ribosomal protein L23a	40S ribosomal protein S15	Ribosomal protein L23a	40S ribosomal protein S15
F1QGI3	Q7T1J9	string-db	Ribosomal protein L23a	40S ribosomal protein S10 (Ribosomal protein S10)	Ribosomal protein L23a	40S ribosomal protein S10
F1QGI3	A8E526	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Ribosomal protein L23a	Large ribosomal subunit protein eL14
F1QGI3	Q6PBY1	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Ribosomal protein L23a	Small ribosomal subunit protein eS1
F1QGI3	A0A0R4IJ49	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Ribosomal protein L23a	Small ribosomal subunit protein eS19
F1QGI3	A0A286YBP4	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Ribosomal protein L23a	Large ribosomal subunit protein eL28
F1QGI3	Q6P3J5	string-db	Ribosomal protein L23a	Elongation factor 2b (EF-2) (EC 3.6.5.-)	Ribosomal protein L23a	Elongation factor 2b
F1QGI3	Q90Z10	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	Ribosomal protein L23a	Large ribosomal subunit protein eL13
F1QGI3	Q5BJA1	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	Ribosomal protein L23a	Small ribosomal subunit protein eS17
F1QGI3	Q6Q420	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein L23a	Small ribosomal subunit protein uS8
F1QGI3	Q6DGL4	string-db	Ribosomal protein L23a	60S ribosomal protein L29	Ribosomal protein L23a	60S ribosomal protein L29
F1QGI3	Q6PC01	string-db	Ribosomal protein L23a	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Ribosomal protein L23a	40S ribosomal protein S30
F1QGI3	Q803F6	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)	Ribosomal protein L23a	Small ribosomal subunit protein uS2
F1QGI3	Q7T1K0	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Ribosomal protein L23a	Large ribosomal subunit protein uL22
F1QGI3	Q6Q419	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)	Ribosomal protein L23a	Small ribosomal subunit protein uS14
F1QGI3	Q6IQI6	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Ribosomal protein L23a	Large ribosomal subunit protein uL5
F1QGI3	Q7ZUG6	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Ribosomal protein L23a	Large ribosomal subunit protein eL30
F1QGI3	Q6IQQ0	string-db	Ribosomal protein L23a	60S ribosomal protein L21	Ribosomal protein L23a	60S ribosomal protein L21
F1QGI3	Q6Q415	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	Ribosomal protein L23a	Large ribosomal subunit protein eL36
F1QGI3	A7YY10	string-db	Ribosomal protein L23a	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)	Ribosomal protein L23a	60S ribosomal protein L37a
F1QGI3	Q6P0V6	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	Ribosomal protein L23a	Large ribosomal subunit protein uL2
F1QGI3	Q6NWC3	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L23a	Small ribosomal subunit protein uS5
F1QGI3	Q6P6E2	string-db	Ribosomal protein L23a	40S ribosomal protein S26	Ribosomal protein L23a	40S ribosomal protein S26
F1QGI3	Q6PBK3	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Ribosomal protein L23a	Small ribosomal subunit protein eS28
F1QGI3	Q6DHL6	string-db	Ribosomal protein L23a	40S ribosomal protein S6	Ribosomal protein L23a	40S ribosomal protein S6
F1QGI3	Q1LYB7	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)	Ribosomal protein L23a	Large ribosomal subunit protein uL13
F1QGI3	Q7ZW95	string-db	Ribosomal protein L23a	60S ribosomal protein L4 (Ribosomal protein L4)	Ribosomal protein L23a	60S ribosomal protein L4
F1QGI3	Q7ZV96	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Ribosomal protein L23a	Large ribosomal subunit protein uL16
F1QGI3	Q3B7P7	string-db	Ribosomal protein L23a	Ubiquitin-ribosomal protein eL40 fusion protein	Ribosomal protein L23a	Ubiquitin-ribosomal protein eL40 fusion protein
F1QGI3	Q24JV1	string-db	Ribosomal protein L23a	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)	Ribosomal protein L23a	60S ribosomal protein L32
F1QGI3	F1QG80	string-db	Ribosomal protein L23a	Ribosomal protein L22	Ribosomal protein L23a	Ribosomal protein L22
F1QGI3	Q567N5	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Ribosomal protein L23a	Large ribosomal subunit protein eL6
F1QGI3	Q567N5	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Ribosomal protein L23a	Large ribosomal subunit protein eL6
Q6TGV6	Q804S5	string-db	Proteasome subunit alpha type	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Proteasome subunit alpha type	E3 ubiquitin-protein ligase mib1
Q6TGV6	Q804S5	string-db	Proteasome subunit alpha type	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Proteasome subunit alpha type	E3 ubiquitin-protein ligase mib1
Q6PBZ1	Q6DHS3	string-db	60S ribosomal protein L7a	Ribosomal protein L15	60S ribosomal protein L7a	Ribosomal protein L15
Q6PBZ1	Q6IMW8	string-db	60S ribosomal protein L7a	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)	60S ribosomal protein L7a	60S ribosomal protein L39
Q6PBZ1	P62247	string-db	60S ribosomal protein L7a	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L7a	Small ribosomal subunit protein eS8
Q6PBZ1	Q6PBW3	string-db	60S ribosomal protein L7a	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L7a	40S ribosomal protein S14
Q6PBZ1	Q4VBV2	string-db	60S ribosomal protein L7a	40S ribosomal protein S27	60S ribosomal protein L7a	40S ribosomal protein S27
Q6PBZ1	O42248	string-db	60S ribosomal protein L7a	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	60S ribosomal protein L7a	Small ribosomal subunit protein RACK1
Q6PBZ1	P62084	string-db	60S ribosomal protein L7a	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	60S ribosomal protein L7a	Small ribosomal subunit protein eS7
