From	To
Q566W5	frg1
A0A8M3AVU8	mpp4a
Q7ZZ76	flot1
Q7ZSY3	smarca4
A0A286Y8A3	sh2b2
A0A286Y8C8	zgc:91948
A0A286Y8C1	ctnnd1
A0A0R4IJ74	nlgn3b
A0A286Y8J8	LOC100535636
O13168	tle3b
X1WBM4	aldh3a1
P0C218	ddx20
G9MDF3	apoer2
A0A286Y8U0	sgcz
A0A286Y8W8	vav2
B0V2X9	fj20e02
A0A286Y917	si:ch211-197n10.2
Q6DHS1	wu:fb63d03
E7F0R2	shisa8b
A0A286Y9A7	mras
A0A286Y9C9	nt5c1a
A0A286Y9X1	gbf1
Q5XLR4	cdca8
A0A286Y9D1	phf14
A0A286Y9F1	cltb
Q90413	fgfr4
A0A286YA88	iapp
A0A286YAE5	cnot4a
F1R9U1	si:dkey-93n13.3
E9QHV0	si:rp71-68n21.9
Q6Q6F6	erralpha
A0A286YB35	wdr59
Q6TNU4	fen1
F1QWB4	hnrpk
A0A286YAT8	si:ch211-147g22.5
E7FGC6	LOC799279
A0A0R4IIC4	dennd4c
B3DK56	ptpru
F1R2C3	bZ1M12.3
A0A286YBP4	rpl28
A0A286YB52	LOC559501
F1R3S7	si:rp71-4m17.1
A0A8M1RLP2	tgs1
F1R3C5	rnf17
B8JI71	eys
A0A286YBI5	ebf1b
A0A286YBL8	ptpn21
A0A286YBM7	phka1b
A5PMX0	fi76d06
A0A8M3AQV5	thrap3a
E7EZ61	fc11a05
Q6NYJ3	terf2ip
A0A2R8Q2J0	im:7149020
E7FBI7	rcv1b
A0A2R8PYI8	eni
Q6NYV7	ZPCR1
A0A0R4IWG0	epgn
E7FBZ9	si:ch211-141o9.10
A0A2R8PYT0	zgc:65951
E7F654	nol9
A0A2R8PYX4	si:dkey-71h2.2
A0A2R8RI02	efnb3a
Q0P3U3	exd1
Q56UJ5	hs6st1a
A0A8M2B5I7	im:7137698
E7FBX7	si:ch211-231o6.2
Q66I67	ift20
A0A2R8PWG5	c20orf14
B0S673	coa1
Q0P424	elp6
Q6NW59	atf4
A0A2R8Q4R6	si:ch211-220a11.1
A0A193KX02	tomt
A8WG58	mapk8a
A0A2R8PY68	mcidas
A0A2R8S035	zgc:172319
A9JRD8	btbd6a
A0A8M9Q3E7	si:ch211-79m20.1
Q803C2	wu:fd16h10
G8CXX6	wu:fk07g01
E7FCZ2	fk35b11
Q98TU2	eom
A0A2R8Q5T8	sema3fb
Q502F6	zgc:112271
A0A2R8RJH6	sb:cb295
A0A2R8Q685	kcnb1
Q1LWC9	si:dkey-227k11.1
A0A2R8Q0D8	pdgfbb
Q642H6	zgc:92317
Q6DBX1	med20
Q6TEN5	SOX7
F1RE97	ip6k1
Q90XE7	cb125
Q6DGQ0	supt4h1
A0A2R8Q3K1	br146
A0A2R8RKR5	LOC103910147
F1QIR0	pik3ap1
A0A2R8Q8D7	lyrm4
A0A2R8Q1D2	dscr5
A0A2R8RKX9	zgc:101614
Q0GH74	5ht2b
A8E5K6	wu:fe49a05
B3DJ49	zgc:194774
A0A2R8Q8S1	wu:fa04e08
A0A2R8RL46	rnu3ip2
A7MBL8	pkn2
Q6DGL8	mrps15
Q501V8	zgc:112951
Q6P5M3	hm:zeh0819
A0A2R8Q515	fc28d09
A7MD59	si:dkey-44g23.7
Q800Q5	tcf7l1b
A0A2R8Q9N2	LOC560627
E7F4N7	sting1
A0A2R8Q2T0	Hcph
Q9I8N6	csf1r
A0A2R8Q5H6	cox7a2b
A3KPW9	Bag6
A0A2R8Q5R7	hsd11b1lb
Q7ZVF1	zgc:56053
Q6GQN7	rabepk
P0CH95	phf8
A0A2R8QAU3	zgc:56526
Q803V7	zgc:55452
Q92005	eef1a
A0A8M1PJS2	fi67e05
A0A2R8QM83	zgc:73348
Q08CT1	fam44b
A0A2R8QBM8	si:ch211-153c20.4
E7FD91	ddx6
Q7ZV39	zgc:56235
Q6DH65	denr
A0A2R8Q7M1	scarb2b
E7FB58	fdxr
E7F0R9	sin3ab
Q6NYT1	med8
A7YY10	zgc:171772
A0A2R8Q8G0	im:6905231
F1Q6K8	sb:cb867
E7FDB3	nanos1
B3DGJ7	si:ch211-122l24.4
A0A2R8Q8R8	prkg1b
A0A2R8Q922	cldn10l1b
I3NI77	grin2da
E9QFN4	sec22c
A4IG32	micu1
A0A2R8Q9H3	smim20
A0A2R8QF68	grik2
A0A0R4IMY2	zgc:73069
Q7ZUX3	wdr45
F1QQD8	stradb
A0A2R8QA59	anapc1
A0A2R8QAF5	LOC562831
A0A2R8QEJ6	fb33h10
A0A2R8QBK0	fb73h12
A0A2R8QAL3	fat3
Q5XJ36	park7
A0A2R8QC39	LOC101886608
Q6DGK1	zgc:92883
Q90X41	wu:fc38e01
A0A2R8QB65	lage3
Q503V0	chmp6
A0A2R8QCP0	tead3a
Q9PU65	nr6a1a
Q5RIH2	mthfd1a
Q7T2E7	cldn15l
E7EXM1	LOC101882092
Q6P0D1	slc30a6
Q5RHK5	si:dkey-155d18.2
A0A2R8RR04	LOC103911967
A0A8M9QH30	wu:fb53f05
B0R027	psmb11a
B3DI21	pdxp
A0A2R8Q9M1	im:7137690
A2A121	cb572
Q8JH70	aldocb
A0A0R4IKF0	wu:fb66d03
A5D6V4	Tmem17b
A0A8M2BLF5	capn15
A0A2R8QEF3	LOC101885604
A0A2R8QAD2	pkp4
Q7T2E8	rhoac
Q802V0	ldb3l
A1A5V9	elp5
A0A0R4IK07	si:ch211-208k15.1
F1QB90	fd05d02
A0A2R8QFQ6	fbxw11a
A0A2R8QFS1	mhc2d8.35a1
A8WG04	si:dkey-79l8.1
E9QJQ6	megf10
P59845	slc18a3b
F1RBT2	chd4b
D3TZW2	prokr1l
Q6PH25	zgc:66078
A0A2R8QJF6	unm_hu7910
F1QEZ8	ncanb
A0A2R8QF91	cacng4a
B3DHR0	LOC572372
Q503I7	zgc:110565
A0A2R8QJR9	zgc:66182
A0A2R8RTX5	mta1
Q0P436	tmem14c
F1R405	si:ch73-15j19.1
Q9PVE4	thrb
Q90460	alcama
O73875	ephb4a
A0A2R8QPJ6	plxna2
A0A8M6YW51	blm
A0A8M2BH40	b3gat1b
Q803H4	cenpa
Q8AV60	insig2
A0A2R8RUJ1	mmp28
A0A8M9PN25	phf21ab
Q0P426	ska2
Q29ST6	adora2a.1
F1RCY6	upf1
Q90481	nkx2.2a
B8JK76	Sdccag8
A0A0R4IKD0	rsu1
Q802Y8	zbtb16a
A0A2R8RVN3	topbp1
F1RBN2	spag1a
A0A0R4IR31	LOC103911540
Q502Q0	zgc:111945
A0A2R8QIV0	ef2
A0A2R8QN48	LOC108179742
A4JYK9	zgc:110372
F1QX00	cntln
A0A2R8RW11	si:ch211-140m22.7
Q1L986	rab3b
A5WWA0	znrf3
A0A2R8QJH4	atp2a3
Q2WG80	ripply1
A0A2R8QHQ6	izumo1
E7FBC0	light
Q0Z946	h2afvb
Q2HPG2	LGIa
Q5VSI1	si:dkey-24j9.3
A0A2R8QPY7	LOC100535338
Q7T308	rnf168
E7FBW8	hapln1b
D2X2F9	nlgn1
Q6P119	si:dkeyp-118h9.4
A0A2R8QIY5	im:7139045
A0A2R8QLT6	fj84c10
Q4V9I5	zgc:112290
A0A2R8QR67	ccl25a
A4IG14	zgc:114170
E7FCY1	cenpj
A0A0R4IXF6	kat2a
A0A2R8QKI3	inpp5kb
Q0P7H5	siat 4A-r4
A0A2R8QN98	LOC101883994
F1QPQ6	sema5ba
A0A2R8QL23	im:6902407
F1QVV4	zgc:92484
A1L1F1	ndufaf3
A0A2R8QLK1	si:dkeyp-97b10.3
B3DI94	tmem186
A1L1R6	znf423
A3KPZ2	crat
A0A2R8RZ78	shisa6
A0A2R8QM07	adgrl3.1
Q6PHH3	pdcd10a
A0A2R8QM71	msn3
B3G515	gper1
Q7ZUP5	dnaja2
Q66JN9	zgc:101062
B0S6R1	nckap1
A0A2R8RRI1	tfeb
F1QAV3	yeats2
A0A0R4IDM3	hoxc11b
A0A2R8QMT1	synpo
A0A8M9Q713	id:ibd5050
Q6DGV4	zgc:92758
A0A2R8QQC0	si:ch211-212d10.1
Q6EV31	si:ch211-223o1.7
F1RC56	fi42e08
A0A2R8QUA1	rxfp1
A0A8M2B8K6	inadl
A0A2R8QUQ1	rgs9
A0A2R8S0A2	zgc:91918
A0A2R8QTX4	fb72d01
F1RAM9	zgc:76996
A0A2R8QPB8	adrbk2
Q7ZUB0	zgc:77943
A0A2R8QRK0	cb503
A0A8M6Z176	htr1fa
A0A2R8QRQ5	ap2
A0A2R8QPS5	ric1
Q8UVD6	wu:fa16d03
A4JYQ1	wu:fj51g03
Q6NW73	zgc:85923
Q5J1R9	fj98e12
A4JYS0	dlc
B7ZV58	zgc:136455
A0A8M3B3N4	fgfr1b
Q8JG36	mpzl2
Q6NW92	zgc:85888
F1QE54	fb53h09
B3DH85	fj56g09
A0A2R8PV55	DM-GRASP
A4JYM3	jam2
B2XCL9	appl1
B0CLV6	zgc:136589
A0A8M2B9E7	l1cama
A8DZ85	cb503
A1L2D6	zgc:158817
Q642G9	zgc:92901
A0A8M9Q8Q6	vstm4b
A4QN31	fgfr-2
A4JYN2	fi32a12
Q9DE36	slit2
A4JYR2	si:dkey-149k8.5
A0A8M9Q9W6	fgfr3
A0A8M3B0J4	lrrc24
A0A8M3B365	lrrtm4l1
B0CLV1	sc:d0254
F1R0N0	cb314
Q6PFK4	zgc:66339
A0A8M9Q9P8	vstm4a
B0V0E5	appb
A1L1V2	si:ch211-15p9.5
Q3Y6S4	slit1b
A0A8M1P5N0	dspg3
Q803T1	decorin
A0A8M9PLL4	flrt1a
A9JR35	unc5h2
Q5EAQ1	mif4gdb
A0A8M9QKN6	csf1ra
Q49BB0	zdcc
A0A8M9PHF0	epha7
Q5ZEW1	ephA4
Q32SK9	ntn2
E7F6E8	si:dkey-1c11.1
Z4YIA7	calu
A4JYP8	F3
A0A8M1P182	fc46h12
Q90Z31	efnb3
B3DIH3	crtl1
A0A8M1RL98	ptprz1a
A2VD39	zgc:158584
A9XP97	NHE3b
Q6PFU7	wu:fb50f02
B8A5J4	ptprz1b
A0A8M2BEY1	ift88
Q9DGG9	myo7A
O54724	Cavin1
O55013	Trappc3
B2XCM0	appl2
Q6U7I4	sb:eu917
Q2YDQ1	zgc:123297
A8BB59	tsk
F1QFK4	cb503
Q90Z70	sb:eu937
Q9IAR4	wu:fl91z45
A4JYS5	zgc:165604
O42114	cb1051
Q8JI14	rhcgl2
Q16531	DDB1
Q8NBI3	DRAXIN
O95631	NTN1
P02687	MBP
Q63450	Camk1
