uniprotID1	uniprotID2	link	source	alt_name1	alt_name2	name1	name2
Q6DGL9	Q7T1J9	7955.ENSDARP00000005837/7955.ENSDARP00000045900	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein S10	Large ribosomal subunit protein eL38 	Ribosomal protein S10
Q6DGL9	A8E526	7955.ENSDARP00000005837/7955.ENSDARP00000140879	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL14 
Q6DGL9	O42248	7955.ENSDARP00000005837/7955.ENSDARP00000061000	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	Large ribosomal subunit protein eL38 	Small ribosomal subunit protein RACK1 
Q6DGL9	A0A0R4IJ49	7955.ENSDARP00000005837/7955.ENSDARP00000048598	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Large ribosomal subunit protein eL38 	Small ribosomal subunit protein eS19 
Q6DGL9	Q6PBY1	7955.ENSDARP00000005837/7955.ENSDARP00000051762	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Large ribosomal subunit protein eL38 	Small ribosomal subunit protein eS1 
Q6DGL9	A0A286YBP4	7955.ENSDARP00000005837/7955.ENSDARP00000144405	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL28 
Q6DGL9	Q4VBV2	7955.ENSDARP00000005837/7955.ENSDARP00000029079	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	40S ribosomal protein S27	Large ribosomal subunit protein eL38 	40S ribosomal protein S27
Q6DGL9	Q6PBW3	7955.ENSDARP00000005837/7955.ENSDARP00000053207	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein S14	Large ribosomal subunit protein eL38 	Ribosomal protein S14
Q6DGL9	Q6IQI6	7955.ENSDARP00000005837/7955.ENSDARP00000063869	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein uL5 
Q6DGL9	P62247	7955.ENSDARP00000005837/7955.ENSDARP00000072874	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL38 	Small ribosomal subunit protein eS8 
Q6DGL9	Q6IMW8	7955.ENSDARP00000005837/7955.ENSDARP00000052760	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL39 (60S ribosomal protein L39)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL39 
Q6DGL9	Q7ZUG6	7955.ENSDARP00000005837/7955.ENSDARP00000052081	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL30 
Q6DGL9	Q6DHS3	7955.ENSDARP00000005837/7955.ENSDARP00000037569	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein L15	Large ribosomal subunit protein eL38 	Ribosomal protein L15
Q6DGL9	Q6IQQ0	7955.ENSDARP00000005837/7955.ENSDARP00000016158	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	60S ribosomal protein L21	Large ribosomal subunit protein eL38 	60S ribosomal protein L21
Q6DGL9	Q6P5L3	7955.ENSDARP00000005837/7955.ENSDARP00000105649	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL19 
Q6DGL9	Q6P5L3	7955.ENSDARP00000005837/7955.ENSDARP00000105649	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL19 
Q6DGL9	Q7ZWJ4	7955.ENSDARP00000005837/7955.ENSDARP00000038658	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL20 
Q6DGL9	Q7ZWJ4	7955.ENSDARP00000005837/7955.ENSDARP00000038658	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL20 
Q6DGL9	Q5BKV9	7955.ENSDARP00000005837/7955.ENSDARP00000121649	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein uL6 
Q6DGL9	Q7ZV96	7955.ENSDARP00000005837/7955.ENSDARP00000120909	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein uL16 
Q6DGL9	Q6IMW6	7955.ENSDARP00000005837/7955.ENSDARP00000052729	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	Large ribosomal subunit protein eL38 	Small ribosomal subunit protein uS15 
Q6DGL9	P61485	7955.ENSDARP00000005837/7955.ENSDARP00000075363	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL42 
Q6DGL9	P61485	7955.ENSDARP00000005837/7955.ENSDARP00000075363	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein eL42 
Q6DGL9	Q3B7P7	7955.ENSDARP00000005837/7955.ENSDARP00000060744	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ubiquitin-ribosomal protein eL40 fusion protein	Large ribosomal subunit protein eL38 	Ubiquitin-ribosomal protein eL40 fusion protein
Q6DGL9	Q8JHJ1	7955.ENSDARP00000005837/7955.ENSDARP00000018594	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein uL29 
Q6DGL9	Q24JV1	7955.ENSDARP00000005837/7955.ENSDARP00000060004	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	60S ribosomal protein L32	Large ribosomal subunit protein eL38 	60S ribosomal protein L32
Q6DGL9	Q6IQJ7	7955.ENSDARP00000005837/7955.ENSDARP00000045283	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein L37	Large ribosomal subunit protein eL38 	Ribosomal protein L37
Q6DGL9	Q7SXA1	7955.ENSDARP00000005837/7955.ENSDARP00000130503	string-db	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	Large ribosomal subunit protein eL38 	Large ribosomal subunit protein uL24 
Q7ZWD8	Q804S5	7955.ENSDARP00000006420/7955.ENSDARP00000132570	string-db	Cfl1 protein (Cofilin 1 (non-muscle),-like) (Non-muscle cofilin 1)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Cfl1 protein 	E3 ubiquitin-protein ligase mib1 
Q7ZWD8	Q804S5	7955.ENSDARP00000006420/7955.ENSDARP00000132570	string-db	Cfl1 protein (Cofilin 1 (non-muscle),-like) (Non-muscle cofilin 1)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Cfl1 protein 	E3 ubiquitin-protein ligase mib1 
F1QGI3	P62084	7955.ENSDARP00000006624/7955.ENSDARP00000109497	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein L23a	Small ribosomal subunit protein eS7 
F1QGI3	O42248	7955.ENSDARP00000006624/7955.ENSDARP00000061000	string-db	Ribosomal protein L23a	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	Ribosomal protein L23a	Small ribosomal subunit protein RACK1 
F1QGI3	Q4VBV2	7955.ENSDARP00000006624/7955.ENSDARP00000029079	string-db	Ribosomal protein L23a	40S ribosomal protein S27	Ribosomal protein L23a	40S ribosomal protein S27
F1QGI3	Q6PBW3	7955.ENSDARP00000006624/7955.ENSDARP00000053207	string-db	Ribosomal protein L23a	Ribosomal protein S14	Ribosomal protein L23a	Ribosomal protein S14
F1QGI3	P62247	7955.ENSDARP00000006624/7955.ENSDARP00000072874	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L23a	Small ribosomal subunit protein eS8 
F1QGI3	Q6IMW8	7955.ENSDARP00000006624/7955.ENSDARP00000052760	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL39 (60S ribosomal protein L39)	Ribosomal protein L23a	Large ribosomal subunit protein eL39 
F1QGI3	Q6DHS3	7955.ENSDARP00000006624/7955.ENSDARP00000037569	string-db	Ribosomal protein L23a	Ribosomal protein L15	Ribosomal protein L23a	Ribosomal protein L15
F1QGI3	Q8AW82	7955.ENSDARP00000006624/7955.ENSDARP00000057822	string-db	Ribosomal protein L23a	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ribosomal protein L23a	Novel protein similar to human proliferation-associated 2G4 protein 
F1QGI3	Q6PC80	7955.ENSDARP00000006624/7955.ENSDARP00000063788	string-db	Ribosomal protein L23a	Ribosomal protein S5	Ribosomal protein L23a	Ribosomal protein S5
F1QGI3	Q6DGM0	7955.ENSDARP00000006624/7955.ENSDARP00000126258	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33 
F1QGI3	Q6DGM0	7955.ENSDARP00000006624/7955.ENSDARP00000126258	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33 
F1QGI3	Q6DGM0	7955.ENSDARP00000006624/7955.ENSDARP00000126258	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Ribosomal protein L23a	Large ribosomal subunit protein eL33 
F1QGI3	Q6P5L3	7955.ENSDARP00000006624/7955.ENSDARP00000105649	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Ribosomal protein L23a	Large ribosomal subunit protein eL19 
F1QGI3	Q6P5L3	7955.ENSDARP00000006624/7955.ENSDARP00000105649	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Ribosomal protein L23a	Large ribosomal subunit protein eL19 
F1QGI3	Q6DGL0	7955.ENSDARP00000006624/7955.ENSDARP00000043172	string-db	Ribosomal protein L23a	Ribosomal protein L18 (Zgc:92872)	Ribosomal protein L23a	Ribosomal protein L18 
F1QGI3	Q9I9N0	7955.ENSDARP00000006624/7955.ENSDARP00000141912	string-db	Ribosomal protein L23a	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L23a	Death-associated protein-like 1 homolog 
F1QGI3	Q6P5M3	7955.ENSDARP00000006624/7955.ENSDARP00000147936	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Ribosomal protein L23a	Small ribosomal subunit protein uS4 
F1QGI3	Q6Q417	7955.ENSDARP00000006624/7955.ENSDARP00000018980	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL30 (60S ribosomal protein L7)	Ribosomal protein L23a	Large ribosomal subunit protein uL30 
F1QGI3	Q7ZUG5	7955.ENSDARP00000006624/7955.ENSDARP00000031181	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)	Ribosomal protein L23a	Small ribosomal subunit protein eS21 
F1QGI3	Q6DGL9	7955.ENSDARP00000006624/7955.ENSDARP00000005837	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Ribosomal protein L23a	Large ribosomal subunit protein eL38 
F1QGI3	Q7ZWJ7	7955.ENSDARP00000006624/7955.ENSDARP00000040770	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)	Ribosomal protein L23a	Large ribosomal subunit protein eL34 
F1QGI3	Q1LWH1	7955.ENSDARP00000006624/7955.ENSDARP00000066897	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS9 (40S ribosomal protein S16)	Ribosomal protein L23a	Small ribosomal subunit protein uS9 
F1QGI3	Q7ZV05	7955.ENSDARP00000006624/7955.ENSDARP00000069513	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)	Ribosomal protein L23a	Small ribosomal subunit protein uS17 
F1QGI3	Q642H9	7955.ENSDARP00000006624/7955.ENSDARP00000108089	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)	Ribosomal protein L23a	Small ribosomal subunit protein eS4 
F1QGI3	Q5BKV9	7955.ENSDARP00000006624/7955.ENSDARP00000121649	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Ribosomal protein L23a	Large ribosomal subunit protein uL6 
F1QGI3	Q6IMW6	7955.ENSDARP00000006624/7955.ENSDARP00000052729	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	Ribosomal protein L23a	Small ribosomal subunit protein uS15 
F1QGI3	P61485	7955.ENSDARP00000006624/7955.ENSDARP00000075363	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42 
F1QGI3	P61485	7955.ENSDARP00000006624/7955.ENSDARP00000075363	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42 
F1QGI3	Q8JHJ1	7955.ENSDARP00000006624/7955.ENSDARP00000018594	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	Ribosomal protein L23a	Large ribosomal subunit protein uL29 
F1QGI3	Q6IQJ7	7955.ENSDARP00000006624/7955.ENSDARP00000045283	string-db	Ribosomal protein L23a	Ribosomal protein L37	Ribosomal protein L23a	Ribosomal protein L37
F1QGI3	Q7ZV82	7955.ENSDARP00000006624/7955.ENSDARP00000018737	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)	Ribosomal protein L23a	Large ribosomal subunit protein eL27 
F1QGI3	B7ZD34	7955.ENSDARP00000006624/7955.ENSDARP00000091586	string-db	Ribosomal protein L23a	40S ribosomal protein S24	Ribosomal protein L23a	40S ribosomal protein S24
F1QGI3	Q6IQB1	7955.ENSDARP00000006624/7955.ENSDARP00000106359	string-db	Ribosomal protein L23a	Ribosomal protein L5	Ribosomal protein L23a	Ribosomal protein L5
F1QGI3	Q6PBZ1	7955.ENSDARP00000006624/7955.ENSDARP00000010055	string-db	Ribosomal protein L23a	60S ribosomal protein L7a	Ribosomal protein L23a	60S ribosomal protein L7a
F1QGI3	Q6PBI5	7955.ENSDARP00000006624/7955.ENSDARP00000124711	string-db	Ribosomal protein L23a	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	Ribosomal protein L23a	Small ribosomal subunit protein eS25 
F1QGI3	Q6PC14	7955.ENSDARP00000006624/7955.ENSDARP00000069977	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Ribosomal protein L23a	Large ribosomal subunit protein uL14 
F1QGI3	Q6PC14	7955.ENSDARP00000006624/7955.ENSDARP00000069977	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Ribosomal protein L23a	Large ribosomal subunit protein uL14 
F1QGI3	A8KB78	7955.ENSDARP00000006624/7955.ENSDARP00000035273	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)	Ribosomal protein L23a	Small ribosomal subunit protein uS12 
F1QGI3	Q7SXA1	7955.ENSDARP00000006624/7955.ENSDARP00000130503	string-db	Ribosomal protein L23a	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	Ribosomal protein L23a	Large ribosomal subunit protein uL24 
F1QGI3	Q7ZWJ4	7955.ENSDARP00000006624/7955.ENSDARP00000038658	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Ribosomal protein L23a	Large ribosomal subunit protein eL20 
F1QGI3	Q7ZWJ4	7955.ENSDARP00000006624/7955.ENSDARP00000038658	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Ribosomal protein L23a	Large ribosomal subunit protein eL20 
F1QGI3	Q24JV3	7955.ENSDARP00000006624/7955.ENSDARP00000124804	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	Ribosomal protein L23a	Large ribosomal subunit protein eL31 
F1QGI3	Q8JGR4	7955.ENSDARP00000006624/7955.ENSDARP00000135555	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Ribosomal protein L23a	Large ribosomal subunit protein eL24 
F1QGI3	Q8JGR4	7955.ENSDARP00000006624/7955.ENSDARP00000135555	string-db	Ribosomal protein L23a	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Ribosomal protein L23a	Large ribosomal subunit protein eL24 
F1QGI3	Q8JGS9	7955.ENSDARP00000006624/7955.ENSDARP00000133054	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Ribosomal protein L23a	Small ribosomal subunit protein uS13 
F1QGI3	Q8JGS9	7955.ENSDARP00000006624/7955.ENSDARP00000133054	string-db	Ribosomal protein L23a	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Ribosomal protein L23a	Small ribosomal subunit protein uS13 
