"protein1","protein2"
"P07822","P28635"
"P06972","P28635"
"P37028","P28635"
"P0A754","P0A756"
"P03819","P0A756"
"P03961","P0A756"
"P03960","P0A756"
"P03959","P0A756"
"P37177","P0A756"
"P45522","P0A756"
"P03819","P0A6G7"
"P0A9A6","P0A6G7"
"P0A912","P77609"
"P22939","P77609"
"P0A7E9","P77609"
"P0A9D8","P77609"
"P17952","P77609"
"P0ABQ4","P77609"
"P0ABQ4","P46130"
"P0ABQ4","P0AFS3"
"P0ABQ4","P31474"
"P0ABQ4","P39401"
"P0ABQ4","P0A884"
"P0A825","P0A884"
"P05637","P06987"
"P0A850","P06987"
"P0ACA7","P06987"
"P05637","P69441"
"P06992","P69913"
"P63228","P69913"
"P45807","P69913"
"P75749","P69913"
"P69434","P69913"
"P0AC53","P69913"
"P04949","P69913"
"P36979","P60340"
"P06992","P60340"
"P06992","P36979"
"P0ACP1","P36979"
"P0A9A6","P36979"
"P08400","P36979"
"P21513","P36979"
"P76104","P36979"
"P43329","P36979"
"P71238","P36979"
"P33021","P36979"
"P19624","P0A794"
"P0A903","P77774"
"P0ADY1","P77774"
"P0A940","P77774"
"P0ABZ6","P77774"
"P0ABZ6","P0A940"
"P0ABZ6","P06996"
"P0C0V0","P06996"
"P0AEU7","P06996"
"P0A940","P06996"
"P69411","P06996"
"P02932","P06996"
"P0A927","P06996"
"NA","P06996"
"P77211","P06996"
"P75733","P06996"
"P0A855","P06996"
"P0A917","P06996"
"P02931","P06996"
"P0A910","P06996"
"P0A932","P06996"
"P76045","P06996"
"P77747","P06996"
"Q47706","P06996"
"P31658","P06996"
"P0A930","P06996"
"P0A910","P0A915"
"P02931","P0A915"
"P08506","P0A915"
"P0A917","P0A915"
"P69411","P0A915"
"P0AEU7","P0A915"
"P0A940","P0A915"
"P0C0V0","P0A915"
"P0ABZ6","P0A915"
"P0ABZ6","P10408"
"P06136","P10408"
"P0AEU7","P0A917"
"P0C0V0","P0A917"
"P0ABZ6","P0A917"
"P0ADV9","P0ADV1"
"P0ADC1","P0ADV1"
"P31554","P0ADV1"
"P0ADC1","P0ADV9"
"P31554","P0ADV9"
"P0AAF6","P0AF98"
"P37772","P0AF98"
"P39328","P0AF98"
"P39325","P0AF98"
"P16682","P0AF98"
"P39265","P0AF98"
"P32721","P0AF98"
"P32720","P0AF98"
"P68187","P0AF98"
"P0AEX9","P0AF98"
"P02916","P0AF98"
"P68183","P0AF98"
"P0AG78","P0AF98"
"P02925","P0AF98"
"P0AGI1","P0AF98"
"P04983","P0AF98"
"P0AG82","P0AF98"
"P0AGH8","P0AF98"
"P07654","P0AF98"
"P0AAH0","P0AF98"
"P0AGI4","P0AF98"
"P37388","P0AF98"
"P37387","P0AF98"
"P23847","P0AF98"
"P0AEF8","P0AF98"
"P0AEG1","P0AF98"
"P0AAG0","P0AF98"
"P37313","P0AF98"
"P37624","P0AF98"
"P0AGH1","P0AF98"
"P33594","P0AF98"
"P33593","P0AF98"
"P0AFA9","P0AF98"
"P33591","P0AF98"
"P33590","P0AF98"
"P0AD96","P0AF98"
"P04816","P0AF98"
"P0AEX7","P0AF98"
"P22729","P0AF98"
"P0A9S7","P0AF98"
"P22731","P0AF98"
"P0AG80","P0AF98"
"P10905","P0AF98"
"P10906","P0AF98"
"P10907","P0AF98"
"P45769","P0AF98"
"P45768","P0AF98"
"P45767","P0AF98"
"P0A9V1","P0AF98"
"P0ADV1","P0AF98"
"P0ADV9","P0AF98"
"P64606","P0AF98"
"Q46863","P0AF98"
"P0AFM2","P0AF98"
"P14175","P0AF98"
"P14176","P0AF98"
"P77269","P0AF98"
"P77509","P0AF98"
"P77315","P0AF98"
"P16700","P0AF98"
"P16701","P0AF98"
"P0AEB0","P0AF98"
"P16676","P0AF98"
"P69783","P0AF98"
"P09551","P0AF98"
"P0AEU0","P0AF98"
"P52094","P0AF98"
"P0AEU3","P0AF98"
"P07109","P0AF98"
"P33941","P0AF98"
"P33931","P0AF98"
"P0ABL8","P0AF98"
"P0ABM1","P0AF98"
"P0ABM5","P0AF98"
"P69490","P0AF98"
"P33916","P0AF98"
"P33915","P0AF98"
"P0AFU0","P0AF98"
"P33913","P0AF98"
"P0AAG8","P0AF98"
"P23200","P0AF98"
"P33362","P0AF98"
"P33361","P0AF98"
"P33360","P0AF98"
"P33359","P0AF98"
"NA","P0AF98"
"P02924","P0AF98"
"P0AAF3","P0AF98"
"P39832","P0AF98"
"P0A9X1","P0AF98"
"P39172","P0AF98"
"P76909","P0AF98"
"P76224","P0AF98"
"P76223","P0AF98"
"P06609","P0AF98"
"P06611","P0AF98"
"P76142","P0AF98"
"P0AFS1","P0AF98"
"P77672","P0AF98"
"P77257","P0AF98"
"P76128","P0AF98"
"P77308","P0AF98"
"P77463","P0AF98"
"P77268","P0AF98"
"P77622","P0AF98"
"P0AFR9","P0AF98"
"P77156","P0AF98"
"P77795","P0AF98"
"P76108","P0AF98"
"P77348","P0AF98"
"P76045","P0AF98"
"P77716","P0AF98"
"P0AFR7","P0AF98"
"P76042","P0AF98"
"P0AGH3","P0AF98"
"Q47622","P0AF98"
"P0AGH5","P0AF98"
"P0AAH4","P0AF98"
"P0AAH8","P0AF98"
"P77737","P0AF98"
"P76027","P0AF98"
"P0AFH6","P0AF98"
"P0AFH2","P0AF98"
"P23843","P0AF98"
"P69874","P0AF98"
"P0AFK4","P0AF98"
"P0AFK6","P0AF98"
"P75958","P0AF98"
"P75957","P0AF98"
"P0ADC3","P0AF98"
"P75853","P0AF98"
"P75851","P0AF98"
"P0AAI1","P0AF98"
"P60752","P0AF98"
"P29018","P0AF98"
"P23886","P0AF98"
"P31554","P0AF98"
"P31548","P0AF98"
"P31549","P0AF98"
"P31550","P0AF98"
"P0AFN6","P0AF98"
"P07821","P0AF98"
"P07822","P0AF98"
"P06972","P0AF98"
"P37028","P0AF98"
"P28635","P0AF98"
"P31547","P0AF98"
"P30750","P0AF98"
"P37009","P0AF98"
"Q47537","P0AF98"
"Q47538","P0AF98"
"Q47539","P0AF98"
"P23878","P0AF98"
"P23877","P0AF98"
"P23876","P0AF98"
"P0AEL6","P0AF98"
"P0ADC1","P0AF98"
"P0AAG3","P0AF98"
"P0AER5","P0AF98"
"P0AER3","P0AF98"
"P37902","P0AF98"
"P03961","P0AF98"
"P03960","P0AF98"
"P03959","P0AF98"
"P31060","P0AF98"
"P37329","P0AF98"
"P0AF01","P0AF98"
"P09833","P0AF98"
"P0AFP9","P0AF98"
"P0AFQ2","P0AF98"
"P0A9U1","P0AF98"
"P10346","P0AF98"
"P0AEQ6","P0AF98"
"P0AEQ3","P0AF98"
"P75796","P0AF98"
"P75797","P0AF98"
"P75798","P0AF98"
"P75799","P0AF98"
"P31133","P0AF98"
"P31134","P0AF98"
"P31135","P0AF98"
"P0AFL1","P0AF98"
"P30860","P0AF98"
"P0AE30","P0AF98"
"P0AE34","P0AF98"
"P30859","P0AF98"
"P0AAF6","P0A9V1"
"P0ADV1","P0A9V1"
"P0ADV9","P0A9V1"
"P64606","P0A9V1"
"Q46863","P0A9V1"
"P0AFM2","P0A9V1"
"P14176","P0A9V1"
"P14175","P0A9V1"
"P77269","P0A9V1"
"P77509","P0A9V1"
"P77315","P0A9V1"
"P16700","P0A9V1"
"P16701","P0A9V1"
"P0AEB0","P0A9V1"
"P16676","P0A9V1"
"P69783","P0A9V1"
"P0AEU0","P0A9V1"
"P09551","P0A9V1"
"P52094","P0A9V1"
"P0AEU3","P0A9V1"
"P07109","P0A9V1"
"P33941","P0A9V1"
"P33931","P0A9V1"
"P0ABL8","P0A9V1"
"P0ABM1","P0A9V1"
"P0ABM5","P0A9V1"
"P69490","P0A9V1"
"P33916","P0A9V1"
"P33915","P0A9V1"
"P0AFU0","P0A9V1"
"P33913","P0A9V1"
"P0AAG8","P0A9V1"
"P23200","P0A9V1"
"P33362","P0A9V1"
"P33361","P0A9V1"
"P33360","P0A9V1"
"P33359","P0A9V1"
"NA","P0A9V1"
"P02924","P0A9V1"
"P0AAF3","P0A9V1"
"P39832","P0A9V1"
"P0A9X1","P0A9V1"
"P39172","P0A9V1"
"P76909","P0A9V1"
"P76224","P0A9V1"
"P76223","P0A9V1"
"P06609","P0A9V1"
"P06611","P0A9V1"
"P76142","P0A9V1"
"P0AFS1","P0A9V1"
"P77672","P0A9V1"
"P77257","P0A9V1"
"P76128","P0A9V1"
"P77308","P0A9V1"
"P77463","P0A9V1"
"P77268","P0A9V1"
"P77622","P0A9V1"
"P0AFR9","P0A9V1"
"P77156","P0A9V1"
"P77795","P0A9V1"
"P76108","P0A9V1"
"P77348","P0A9V1"
"P76045","P0A9V1"
"P77716","P0A9V1"
"P0AFR7","P0A9V1"
"P76042","P0A9V1"
"Q47622","P0A9V1"
"P0AGH3","P0A9V1"
"P0AGH5","P0A9V1"
"P0AAH4","P0A9V1"
"P0AAH8","P0A9V1"
"P77737","P0A9V1"
"P76027","P0A9V1"
"P0AFH6","P0A9V1"
"P0AFH2","P0A9V1"
"P23843","P0A9V1"
"P69874","P0A9V1"
"P0AFK4","P0A9V1"
"P0AFK6","P0A9V1"
"P75958","P0A9V1"
"P75957","P0A9V1"
"P0ADC3","P0A9V1"
"P75853","P0A9V1"
"P75851","P0A9V1"
"P0AAI1","P0A9V1"
"P60752","P0A9V1"
"P29018","P0A9V1"
"P23886","P0A9V1"
"P31554","P0A9V1"
"P31548","P0A9V1"
"P31549","P0A9V1"
"P31550","P0A9V1"
"P0AFN6","P0A9V1"
"P07822","P0A9V1"
"P07821","P0A9V1"
"P06972","P0A9V1"
"P37028","P0A9V1"
"P28635","P0A9V1"
"P31547","P0A9V1"
"P30750","P0A9V1"
"P37009","P0A9V1"
"Q47537","P0A9V1"
"Q47538","P0A9V1"
"Q47539","P0A9V1"
"P23878","P0A9V1"
"P23877","P0A9V1"
"P23876","P0A9V1"
"P0AEL6","P0A9V1"
"P0ADC1","P0A9V1"
"P0AAG3","P0A9V1"
"P0AER5","P0A9V1"
"P0AER3","P0A9V1"
"P37902","P0A9V1"
"P03961","P0A9V1"
"P03960","P0A9V1"
"P03959","P0A9V1"
"P31060","P0A9V1"
"P37329","P0A9V1"
"P0AF01","P0A9V1"
"P09833","P0A9V1"
"P0AFP9","P0A9V1"
"P0AFQ2","P0A9V1"
"P0A9U1","P0A9V1"
"P10346","P0A9V1"
"P0AEQ6","P0A9V1"
"P0AEQ3","P0A9V1"
"P75796","P0A9V1"
"P75797","P0A9V1"
"P75798","P0A9V1"
"P75799","P0A9V1"
"P31133","P0A9V1"
"P31134","P0A9V1"
"P31135","P0A9V1"
"P0AFL1","P0A9V1"
"P30860","P0A9V1"
"P0AE30","P0A9V1"
"P0AE34","P0A9V1"
"P30859","P0A9V1"
"P30859","P0ADC6"
"P0AF98","P0ADC6"
"P37772","P0ADC6"
"P39328","P0ADC6"
"P39325","P0ADC6"
"P16682","P0ADC6"
"P39265","P0ADC6"
"P32721","P0ADC6"
"P32720","P0ADC6"
"P68187","P0ADC6"
"P0AEX9","P0ADC6"
"P02916","P0ADC6"
"P68183","P0ADC6"
"P0AG78","P0ADC6"
"P02925","P0ADC6"
"P0AGI1","P0ADC6"
"P04983","P0ADC6"
"P0AG82","P0ADC6"
"P0AGH8","P0ADC6"
"P07654","P0ADC6"
"P0AAH0","P0ADC6"
"P0AGI4","P0ADC6"
"P37388","P0ADC6"
"P37387","P0ADC6"
"P23847","P0ADC6"
"P0AEF8","P0ADC6"
"P0AEG1","P0ADC6"
"P0AAG0","P0ADC6"
"P37313","P0ADC6"
"P37624","P0ADC6"
"P0AGH1","P0ADC6"
"P33594","P0ADC6"
"P33593","P0ADC6"
"P0AFA9","P0ADC6"
"P33591","P0ADC6"
"P33590","P0ADC6"
"P0AD96","P0ADC6"
"P04816","P0ADC6"
"P0AEX7","P0ADC6"
"P22729","P0ADC6"
"P0A9S7","P0ADC6"
"P22731","P0ADC6"
"P0AG80","P0ADC6"
"P10905","P0ADC6"
"P10906","P0ADC6"
"P10907","P0ADC6"
"P45769","P0ADC6"
"P45768","P0ADC6"
"P45767","P0ADC6"
"P0A9V1","P0ADC6"
"P0ADV9","P0ADC6"
"P0ADV1","P0ADC6"
"P64606","P0ADC6"
"Q46863","P0ADC6"
"P0AFM2","P0ADC6"
"P14175","P0ADC6"
"P14176","P0ADC6"
"P77269","P0ADC6"
"P77509","P0ADC6"
"P77315","P0ADC6"
"P16700","P0ADC6"
"P16701","P0ADC6"
"P0AEB0","P0ADC6"
"P16676","P0ADC6"
"P69783","P0ADC6"
"P09551","P0ADC6"
"P0AEU0","P0ADC6"
"P52094","P0ADC6"
"P0AEU3","P0ADC6"
"P07109","P0ADC6"
"P33941","P0ADC6"
"P33931","P0ADC6"
"P0ABL8","P0ADC6"
"P0ABM1","P0ADC6"
"P0ABM5","P0ADC6"
"P69490","P0ADC6"
"P33916","P0ADC6"
"P33915","P0ADC6"
"P0AFU0","P0ADC6"
"P33913","P0ADC6"
"P0AAG8","P0ADC6"
"P23200","P0ADC6"
"P33362","P0ADC6"
"P33361","P0ADC6"
"P33360","P0ADC6"
"P33359","P0ADC6"
"NA","P0ADC6"
"P02924","P0ADC6"
"P0AAF3","P0ADC6"
"P39832","P0ADC6"
"P0A9X1","P0ADC6"
"P39172","P0ADC6"
"P76909","P0ADC6"
"P76224","P0ADC6"
"P76223","P0ADC6"
"P06609","P0ADC6"
"P06611","P0ADC6"
"P76142","P0ADC6"
"P0AFS1","P0ADC6"
"P77672","P0ADC6"
"P77257","P0ADC6"
"P76128","P0ADC6"
"P77308","P0ADC6"
"P77463","P0ADC6"
"P77268","P0ADC6"
"P77622","P0ADC6"
"P0AFR9","P0ADC6"
"P77156","P0ADC6"
"P77795","P0ADC6"
"P76108","P0ADC6"
"P77348","P0ADC6"
"P76045","P0ADC6"
"P77716","P0ADC6"
"P0AFR7","P0ADC6"
"P76042","P0ADC6"
"Q47622","P0ADC6"
"P0AGH3","P0ADC6"
"P0AGH5","P0ADC6"
"P0AAH4","P0ADC6"
"P0AAH8","P0ADC6"
"P77737","P0ADC6"
"P76027","P0ADC6"
"P0AFH6","P0ADC6"
"P0AFH2","P0ADC6"
"P23843","P0ADC6"
"P69874","P0ADC6"
"P0AFK4","P0ADC6"
"P0AFK6","P0ADC6"
"P75958","P0ADC6"
"P75957","P0ADC6"
"P0ADC3","P0ADC6"
"P75853","P0ADC6"
"P75851","P0ADC6"
"P0AAI1","P0ADC6"
"P60752","P0ADC6"
"P29018","P0ADC6"
"P23886","P0ADC6"
"P0AAF6","P0ADC6"
"P31554","P0ADC6"
"P31548","P0ADC6"
"P31549","P0ADC6"
"P31550","P0ADC6"
"P06136","P0ADC6"
"P0AFN6","P0ADC6"
"P07821","P0ADC6"
"P07822","P0ADC6"
"P06972","P0ADC6"
"P37028","P0ADC6"
"P28635","P0ADC6"
"P31547","P0ADC6"
"P30750","P0ADC6"
"P37009","P0ADC6"
"Q47537","P0ADC6"
"Q47538","P0ADC6"
"Q47539","P0ADC6"
"P23878","P0ADC6"
"P23877","P0ADC6"
"P23876","P0ADC6"
"P0AEL6","P0ADC6"
"P0ADC1","P0ADC6"
"P0AAG3","P0ADC6"
"P0AER5","P0ADC6"
"P0AER3","P0ADC6"
"P37902","P0ADC6"
"P03961","P0ADC6"
"P03960","P0ADC6"
"P03959","P0ADC6"
"P31060","P0ADC6"
"P37329","P0ADC6"
"P0AF01","P0ADC6"
"P09833","P0ADC6"
"P0AFP9","P0ADC6"
"P0AFQ2","P0ADC6"
"P0A9U1","P0ADC6"
"P10346","P0ADC6"
"P0AEQ6","P0ADC6"
"P0AEQ3","P0ADC6"
"P75796","P0ADC6"
"P75797","P0ADC6"
"P75798","P0ADC6"
"P75799","P0ADC6"
"P31133","P0ADC6"
"P31134","P0ADC6"
"P31135","P0ADC6"
"P0AFL1","P0ADC6"
"P30860","P0ADC6"
"P0AE30","P0ADC6"
"P0AE34","P0ADC6"
"P31554","P0ADC1"
"P0AA37","P32684"
"P0AA37","P0A8P1"
"P0AA37","P0AG76"
"P13458","P0AG76"
"P60240","Q47155"
"P60240","P75864"
"P0AAS7","P75864"
"P0A972","P75864"
"P0A968","P75864"
"P60240","P0A8E5"
"P0AG07","P0A988-1"
"P32662","P0A988-1"
"P60422","P0A988-1"
"P66817","P0A988-1"
"P0ABS5","P0A988-1"
"P0A7G6","P0A988-1"
"P0A763","P0A988-1"
"P69931","P0A988-1"
"P15042","P0A988-1"
"P0ABS8","P0A988-1"
"P68191","P0A988-1"
"P04152","P0A988-1"
"P0AG11","P0A988-1"
"P0ACE7","P0A988-1"
"P28631","P0A988-1"
"P69432","P0A988-1"
"P0AAZ4","P0A988-1"
"P0ABT2","P0A988-1"
"P28630","P0A988-1"
"P23862","P0A988-1"
"P06710-1","P0A988-1"
"P0ACF4","P0A988-1"
"Q47155","P0A988-1"
"P03007","P0A988-1"
"P10443","P0A988-1"
"P21189","P0A988-1"
"P21189","P03007"
"P10443","P03007"
"P21189","P00960"
"P0A9A6","P00960"
"P0A817","P00960"
"P23882","P00960"
"P00954","P00960"
"P00961","P00960"
"P08203","P37680"
"P37680","P39306"
"P08203","P39306"
"P0A9E0","P17410"
"P0A9E0","P09377"
"P17410","P09377"
"P77396","P09377"
"P00579","P09377"
"P0A9E0","P76275"
"P0A9E0","P00579"
"P0ABS1","P00579"
"P0AFJ5","P00579"
"P0A9G4","P00579"
"P77319","P00579"
"P0AEV1","P00579"
"P0A9E5","P00579"
"P0AE60","P00579"
"P17410","P00579"
"P0A9B2","P00579"
"P0AEM6","P00579"
"P06134","P00579"
"P77396","P00579"
"P0AFX7","P00579"
"P0AFX9","P00579"
"P0AGB6","P00579"
"P13445","P00579"
"P17410","P77396"
"P0A9E0","P77396"
"P0A9E0","P0A7C2"
"P0ABR1","P0A7C2"
"P0AG11","P0A7C2"
"P17410","P0A7C2"
"P76213","P0A7C2"
"P77396","P0A7C2"
"P0A7G6","P0A7C2"
"P33596","P0A7C2"
"P00579","P0A7C2"
"P09377","P0A7C2"
"P09378","P0A7C2"
"P0A9E0","P37338"
"P0A9E0","P0A8P6"
"P75719","P0A8P6"
"P0A8F8","P0A8P6"
"P17117","P0A8P6"
"P07604","P0A8P6"
"P76213","P0A8P6"
"P0A809","P0A8P6"
"P0A814","P0A8P6"
"P0A812","P0A8P6"
"P0A8G0","P0A8P6"
"P0A8P8","P0A8P6"
"P0AA10","P0A8P6"
"P29018","P0A9X1"
"P39172","P0A9X1"
"P76909","P0A9X1"
"P76224","P0A9X1"
"P76223","P0A9X1"
"P06609","P0A9X1"
"P06611","P0A9X1"
"P76142","P0A9X1"
"P0AFS1","P0A9X1"
"P77672","P0A9X1"
"P77257","P0A9X1"
"P76128","P0A9X1"
"P77308","P0A9X1"
"P77463","P0A9X1"
"P77268","P0A9X1"
"P77622","P0A9X1"
"P0AFR9","P0A9X1"
"P77156","P0A9X1"
"P77795","P0A9X1"
"P76108","P0A9X1"
"P77348","P0A9X1"
"P76045","P0A9X1"
"P77716","P0A9X1"
"P0AFR7","P0A9X1"
"P76042","P0A9X1"
"Q47622","P0A9X1"
"P0AGH3","P0A9X1"
"P0AGH5","P0A9X1"
"P0AAH4","P0A9X1"
"P0AAH8","P0A9X1"
"P77737","P0A9X1"
"P76027","P0A9X1"
"P0AFH6","P0A9X1"
"P0AFH2","P0A9X1"
"P23843","P0A9X1"
"P69874","P0A9X1"
"P0AFK4","P0A9X1"
"P0AFK6","P0A9X1"
"P75958","P0A9X1"
"P75957","P0A9X1"
"P0ADC3","P0A9X1"
"P75853","P0A9X1"
"P75851","P0A9X1"
"P0AAI1","P0A9X1"
"P60752","P0A9X1"
"P31548","P0A9X1"
"P31549","P0A9X1"
"P31550","P0A9X1"
"P0AFN6","P0A9X1"
"P07821","P0A9X1"
"P07822","P0A9X1"
"P06972","P0A9X1"
"P37028","P0A9X1"
"P28635","P0A9X1"
"P31547","P0A9X1"
"P30750","P0A9X1"
"P37009","P0A9X1"
"Q47537","P0A9X1"
"Q47538","P0A9X1"
"Q47539","P0A9X1"
"P23878","P0A9X1"
"P23877","P0A9X1"
"P23876","P0A9X1"
"P0AEL6","P0A9X1"
"P0AAG3","P0A9X1"
"P0AER5","P0A9X1"
"P0AER3","P0A9X1"
"P37902","P0A9X1"
"P03961","P0A9X1"
"P03960","P0A9X1"
"P03959","P0A9X1"
"P31060","P0A9X1"
"P37329","P0A9X1"
"P0AF01","P0A9X1"
"P09833","P0A9X1"
"P0AFP9","P0A9X1"
"P0AFQ2","P0A9X1"
"P0A9U1","P0A9X1"
"P10346","P0A9X1"
"P0AEQ6","P0A9X1"
"P0AEQ3","P0A9X1"
"P75796","P0A9X1"
"P75797","P0A9X1"
"P75798","P0A9X1"
"P75799","P0A9X1"
"P31133","P0A9X1"
"P31134","P0A9X1"
"P31135","P0A9X1"
"P0AFL1","P0A9X1"
"P30860","P0A9X1"
"P0AE30","P0A9X1"
"P0AE34","P0A9X1"
"P30859","P0A9X1"
"P0AAF6","P0A9X1"
"P23886","P0A9X1"
"P29018","P76142"
"P0AFS1","P76142"
"P77672","P76142"
"P77257","P76142"
"P76128","P76142"
"P77308","P76142"
"P77463","P76142"
"P77268","P76142"
"P77622","P76142"
"P0AFR9","P76142"
"P77156","P76142"
"P77795","P76142"
"P76108","P76142"
"P77348","P76142"
"P76045","P76142"
"P77716","P76142"
"P0AFR7","P76142"
"P76042","P76142"
"Q47622","P76142"
"P0AGH3","P76142"
"P0AGH5","P76142"
"P0AAH4","P76142"
"P0AAH8","P76142"
"P77737","P76142"
"P76027","P76142"
"P0AFH6","P76142"
"P0AFH2","P76142"
"P23843","P76142"
"P69874","P76142"
"P0AFK4","P76142"
"P0AFK6","P76142"
"P75958","P76142"
"P75957","P76142"
"P0ADC3","P76142"
"P75853","P76142"
"P75851","P76142"
"P0AAI1","P76142"
"P60752","P76142"
"P31548","P76142"
"P31549","P76142"
"P31550","P76142"
"P0AFN6","P76142"
"P07821","P76142"
"P07822","P76142"
"P06972","P76142"
"P37028","P76142"
"P28635","P76142"
"P31547","P76142"
"P30750","P76142"
"P37009","P76142"
"Q47538","P76142"
"Q47537","P76142"
"Q47539","P76142"
"P23878","P76142"
"P23877","P76142"
"P23876","P76142"
"P0AEL6","P76142"
"P0AAG3","P76142"
"P0AER5","P76142"
"P0AER3","P76142"
"P37902","P76142"
"P03961","P76142"
"P03960","P76142"
"P03959","P76142"
"P31060","P76142"
"P37329","P76142"
"P0AF01","P76142"
"P09833","P76142"
"P0AFP9","P76142"
"P0AFQ2","P76142"
"P0A9U1","P76142"
"P10346","P76142"
"P0AEQ6","P76142"
"P0AEQ3","P76142"
"P75796","P76142"
"P75797","P76142"
"P75798","P76142"
"P75799","P76142"
"P31133","P76142"
"P31134","P76142"
"P31135","P76142"
"P0AFL1","P76142"
"P30860","P76142"
"P0AE30","P76142"
"P0AE34","P76142"
"P30859","P76142"
"P0AAF6","P76142"
"P23886","P76142"
"P29018","P37313"
"P37624","P37313"
"P0AGH1","P37313"
"P33594","P37313"
"P33593","P37313"
"P0AFA9","P37313"
"P33591","P37313"
"P33590","P37313"
"P0AD96","P37313"
"P04816","P37313"
"P0AEX7","P37313"
"P22729","P37313"
"P0A9S7","P37313"
"P22731","P37313"
"P0AG80","P37313"
"P10905","P37313"
"P10906","P37313"
"P10907","P37313"
"P45769","P37313"
"P45768","P37313"
"P45767","P37313"
"P0A9V1","P37313"
"P64606","P37313"
"Q46863","P37313"
"P0AFM2","P37313"
"P14176","P37313"
"P14175","P37313"
"P77269","P37313"
"P77509","P37313"
"P77315","P37313"
"P16700","P37313"
"P16701","P37313"
"P0AEB0","P37313"
"P16676","P37313"
"P69783","P37313"
"P09551","P37313"
"P0AEU0","P37313"
"P52094","P37313"
"P0AEU3","P37313"
"P07109","P37313"
"P33941","P37313"
"P33931","P37313"
"P0ABL8","P37313"
"P0ABM1","P37313"
"P0ABM5","P37313"
"P69490","P37313"
"P33916","P37313"
"P0AFU0","P37313"
"P33915","P37313"
"P33913","P37313"
"P0AAG8","P37313"
"P23200","P37313"
"P0AD17","P37313"
"P33362","P37313"
"P33361","P37313"
"P33360","P37313"
"P33359","P37313"
"NA","P37313"
"P02924","P37313"
"P0AAF3","P37313"
"P39832","P37313"
"P0A9X1","P37313"
"P39172","P37313"
"P76909","P37313"
"P76224","P37313"
"P76223","P37313"
"P06609","P37313"
"P06611","P37313"
"P76142","P37313"
"P0AFS1","P37313"
"P77672","P37313"
"P77257","P37313"
"P76128","P37313"
"P77308","P37313"
"P77463","P37313"
"P77268","P37313"
"P77622","P37313"
"P0AFR9","P37313"
"P77156","P37313"
"P77795","P37313"
"P76108","P37313"
"P77348","P37313"
"P76045","P37313"
"P77716","P37313"
"P0AFR7","P37313"
"P76042","P37313"
"Q47622","P37313"
"P0AGH3","P37313"
"P0AGH5","P37313"
"P0AAH4","P37313"
"P0AAH8","P37313"
"P77737","P37313"
"P76027","P37313"
"P0AFH6","P37313"
"P0AFH2","P37313"
"P23843","P37313"
"P69874","P37313"
"P0AFK4","P37313"
"P0AFK6","P37313"
"P75958","P37313"
"P75957","P37313"
"P0ADC3","P37313"
"P21513","P37313"
"P75853","P37313"
"P75851","P37313"
"P0AAI1","P37313"
"P60752","P37313"
"P31548","P37313"
"P31549","P37313"
"P31550","P37313"
"P0AFN6","P37313"
"P07821","P37313"
"P07822","P37313"
"P06972","P37313"
"P37028","P37313"
"P28635","P37313"
"P31547","P37313"
"P30750","P37313"
"P37009","P37313"
"Q47538","P37313"
"Q47537","P37313"
"Q47539","P37313"
"P23878","P37313"
"P23877","P37313"
"P23876","P37313"
"P0AEL6","P37313"
"P0AAG3","P37313"
"P0AER5","P37313"
"P0AER3","P37313"
"P37902","P37313"
"P03961","P37313"
"P03960","P37313"
"P03959","P37313"
"P31060","P37313"
"P37329","P37313"
"P0AF01","P37313"
"P09833","P37313"
"P0AFP9","P37313"
"P0AFQ2","P37313"
"P0A9U1","P37313"
"P10346","P37313"
"P0AEQ6","P37313"
"P0AEQ3","P37313"
"P75796","P37313"
"P75797","P37313"
"P75798","P37313"
"P75799","P37313"
"P31133","P37313"
"P31134","P37313"
"P31135","P37313"
"P0AFL1","P37313"
"P30860","P37313"
"P0AE30","P37313"
"P0AE34","P37313"
"P30859","P37313"
"P0AAF6","P37313"
"P23886","P37313"
"P31548","P0AEQ6"
"P31549","P0AEQ6"
"P31550","P0AEQ6"
"P0AFN6","P0AEQ6"
"P07821","P0AEQ6"
"P07822","P0AEQ6"
"P06972","P0AEQ6"
"P37028","P0AEQ6"
"P28635","P0AEQ6"
"P31547","P0AEQ6"
"P30750","P0AEQ6"
"P37009","P0AEQ6"
"Q47537","P0AEQ6"
"Q47538","P0AEQ6"
"Q47539","P0AEQ6"
"P23878","P0AEQ6"
"P23877","P0AEQ6"
"P23876","P0AEQ6"
"P0AEL6","P0AEQ6"
"P0AAG3","P0AEQ6"
"P0AER5","P0AEQ6"
"P0AER3","P0AEQ6"
"P37902","P0AEQ6"
"P03960","P0AEQ6"
"P03961","P0AEQ6"
"P03959","P0AEQ6"
"P31060","P0AEQ6"
"P37329","P0AEQ6"
"P0AF01","P0AEQ6"
"P09833","P0AEQ6"
"P0AFP9","P0AEQ6"
"P0AFQ2","P0AEQ6"
"P0A9U1","P0AEQ6"
"P10346","P0AEQ6"
"P31548","P37009"
"P31549","P37009"
"P31550","P37009"
"P0AFN6","P37009"
"P07821","P37009"
"P07822","P37009"
"P06972","P37009"
"P37028","P37009"
"P28635","P37009"
"P31547","P37009"
"P30750","P37009"
"P29018","P06611"
"P76142","P06611"
"P0AFS1","P06611"
"P77672","P06611"
"P77257","P06611"
"P76128","P06611"
"P77308","P06611"
"P77463","P06611"
"P77268","P06611"
