regulator_locus	regulator_name	mode	gene_locus	gene_name	link
NA	S-box	RNA switch	BSU_13180	metE	224308.NA/224308.BSU13180
BSU_17850	lexA	repression	BSU_17880	ynzC	224308.BSU17850/224308.BSU17880
BSU_17850	lexA	repression	BSU_17870	yneB	224308.BSU17850/224308.BSU17870
BSU_17850	lexA	repression	BSU_17860	yneA	224308.BSU17850/224308.BSU17860
NA	T-box	RNA switch	BSU_25260	glyS	224308.NA/224308.BSU25260
NA	T-box	RNA switch	BSU_25270	glyQ	224308.NA/224308.BSU25270
BSU_02680	lmrA	repression	BSU_39990	qdoR	224308.BSU02680/224308.BSU39990
BSU_39990	qdoR	repression	BSU_39990	qdoR	224308.BSU39990/224308.BSU39990
BSU_15330	sigG	sigma factor	BSU_19430	cdaS	224308.BSU15330/224308.BSU19430
BSU_00370	abrB	repression	BSU_38790	yxzE	224308.BSU00370/224308.BSU38790
BSU_01730	sigW	sigma factor	BSU_38790	yxzE	224308.BSU01730/224308.BSU38790
BSU_03750	yclJ	activation	BSU_12880	ykcB	224308.BSU03750/224308.BSU12880
BSU_03750	yclJ	activation	BSU_12890	ykcC	224308.BSU03750/224308.BSU12890
BSU_26430	yrkP	activation	BSU_12880	ykcB	224308.BSU26430/224308.BSU12880
BSU_26430	yrkP	activation	BSU_12890	ykcC	224308.BSU26430/224308.BSU12890
BSU_23880	mifM	attenuation	BSU_23890	yidC2	224308.BSU23880/224308.BSU23890
BSU_23880	mifM	attenuation	BSU_23880	mifM	224308.BSU23880/224308.BSU23880
BSU_37650	cysL	activation	BSU_33440	cysJ	224308.BSU37650/224308.BSU33440
BSU_37650	cysL	activation	BSU_33430	cysI	224308.BSU37650/224308.BSU33430
BSU_25200	sigA	sigma factor	BSU_33440	cysJ	224308.BSU25200/224308.BSU33440
BSU_25200	sigA	sigma factor	BSU_33430	cysI	224308.BSU25200/224308.BSU33430
BSU_16170	codY	repression	BSU_32260	hom	224308.BSU16170/224308.BSU32260
BSU_16170	codY	repression	BSU_32240	thrB	224308.BSU16170/224308.BSU32240
BSU_16170	codY	repression	BSU_32250	thrC	224308.BSU16170/224308.BSU32250
BSU_13310	tnrA	repression	BSU_32260	hom	224308.BSU13310/224308.BSU32260
BSU_13310	tnrA	repression	BSU_32240	thrB	224308.BSU13310/224308.BSU32240
BSU_13310	tnrA	repression	BSU_32250	thrC	224308.BSU13310/224308.BSU32250
BSU_27910	thrR	repression	BSU_32260	hom	224308.BSU27910/224308.BSU32260
BSU_27910	thrR	repression	BSU_32240	thrB	224308.BSU27910/224308.BSU32240
BSU_27910	thrR	repression	BSU_32250	thrC	224308.BSU27910/224308.BSU32250
BSU_29740	ccpA	repression	BSU_17600	xylA	224308.BSU29740/224308.BSU17600
BSU_29740	ccpA	repression	BSU_17610	xylB	224308.BSU29740/224308.BSU17610
BSU_17590	xylR	repression	BSU_17600	xylA	224308.BSU17590/224308.BSU17600
BSU_17590	xylR	repression	BSU_17610	xylB	224308.BSU17590/224308.BSU17610
BSU_25200	sigA	sigma factor	BSU_17600	xylA	224308.BSU25200/224308.BSU17600
BSU_25200	sigA	sigma factor	BSU_17610	xylB	224308.BSU25200/224308.BSU17610
BSU_25200	sigA	sigma factor	BSU_35790	pmi	224308.BSU25200/224308.BSU35790
BSU_33230	sigO	sigma factor	BSU_33239	yvrJ	224308.BSU33230/224308.BSU33239
BSU_33222	rsoA	sigma factor	BSU_33239	yvrJ	224308.BSU33222/224308.BSU33239
BSU_25200	sigA	sigma factor	BSU_09430	citR	224308.BSU25200/224308.BSU09430
BSU_16170	codY	repression	BSU_03020	ycgA	224308.BSU16170/224308.BSU03020
BSU_25200	sigA	sigma factor	BSU_13570	mtnU	224308.BSU25200/224308.BSU13570
BSU_23450	sigF	sigma factor	BSU_00240	csfB	224308.BSU23450/224308.BSU00240
BSU_25760	sigK	sigma factor	BSU_00240	csfB	224308.BSU25760/224308.BSU00240
BSU_00370	abrB	repression	BSU_05200	ydeH	224308.BSU00370/224308.BSU05200
BSU_36420	spoIIID	repression	BSU_36750	spoIID	224308.BSU36420/224308.BSU36750
BSU_15320	sigE	sigma factor	BSU_36750	spoIID	224308.BSU15320/224308.BSU36750
BSU_00830	ctsR	repression	BSU_28220	clpX	224308.BSU00830/224308.BSU28220
BSU_25200	sigA	sigma factor	BSU_28220	clpX	224308.BSU25200/224308.BSU28220
BSU_04730	sigB	sigma factor	BSU_24500	yqhP	224308.BSU04730/224308.BSU24500
BSU_04730	sigB	sigma factor	BSU_24490	yqhQ	224308.BSU04730/224308.BSU24490
BSU_23450	sigF	sigma factor	BSU_24500	yqhP	224308.BSU23450/224308.BSU24500
BSU_23450	sigF	sigma factor	BSU_24490	yqhQ	224308.BSU23450/224308.BSU24490
BSU_03750	yclJ	activation	BSU_03730	yclH	224308.BSU03750/224308.BSU03730
BSU_03750	yclJ	activation	BSU_03740	yclI	224308.BSU03750/224308.BSU03740
BSU_36420	spoIIID	repression	BSU_00230	bofA	224308.BSU36420/224308.BSU00230
BSU_15320	sigE	sigma factor	BSU_00230	bofA	224308.BSU15320/224308.BSU00230
BSU_07220	yetL	repression	BSU_07230	yetM	224308.BSU07220/224308.BSU07230
BSU_17850	lexA	repression	BSU_24750	yqhB	224308.BSU17850/224308.BSU24750
BSU_04730	sigB	sigma factor	BSU_24750	yqhB	224308.BSU04730/224308.BSU24750
BSU_13310	tnrA	activation	BSU_38850	yxkC	224308.BSU13310/224308.BSU38850
BSU_16470	sigD	sigma factor	BSU_38850	yxkC	224308.BSU16470/224308.BSU38850
BSU_15320	sigE	sigma factor	BSU_09400	spoVR	224308.BSU15320/224308.BSU09400
BSU_13670	mhqR	repression	BSU_12870	mhqA	224308.BSU13670/224308.BSU12870
BSU_25200	sigA	sigma factor	BSU_12870	mhqA	224308.BSU25200/224308.BSU12870
BSU_09520	sigM	sigma factor	BSU_36530	bcrC	224308.BSU09520/224308.BSU36530
BSU_13450	sigI	sigma factor	BSU_36530	bcrC	224308.BSU13450/224308.BSU36530
BSU_01730	sigW	sigma factor	BSU_36530	bcrC	224308.BSU01730/224308.BSU36530
BSU_23100	sigX	sigma factor	BSU_36530	bcrC	224308.BSU23100/224308.BSU36530
BSU_27120	sigV	sigma factor	BSU_36530	bcrC	224308.BSU27120/224308.BSU36530
BSU_25200	sigA	sigma factor	BSU_35680	ggaB	224308.BSU25200/224308.BSU35680
BSU_25200	sigA	sigma factor	BSU_35690	ggaA	224308.BSU25200/224308.BSU35690
BSU_16470	sigD	sigma factor	BSU_13420	dgcW	224308.BSU16470/224308.BSU13420
BSU_24220	spo0A	activation	BSU_32770	yusE	224308.BSU24220/224308.BSU32770
BSU_24220	spo0A	activation	BSU_32760	yusD	224308.BSU24220/224308.BSU32760
BSU_01730	sigW	sigma factor	BSU_36090	ywrE	224308.BSU01730/224308.BSU36090
BSU_17850	lexA	repression	BSU_27740	ruvA	224308.BSU17850/224308.BSU27740
BSU_17850	lexA	repression	BSU_27730	ruvB	224308.BSU17850/224308.BSU27730
BSU_15320	sigE	sigma factor	BSU_39060	citH	224308.BSU15320/224308.BSU39060
BSU_23450	sigF	sigma factor	BSU_39060	citH	224308.BSU23450/224308.BSU39060
BSU_23520	fur	repression	BSU_07850	yfkM	224308.BSU23520/224308.BSU07850
BSU_04730	sigB	sigma factor	BSU_07850	yfkM	224308.BSU04730/224308.BSU07850
NA	S-box	RNA switch	BSU_18550	yoaC	224308.NA/224308.BSU18550
NA	S-box	RNA switch	BSU_18560	yoaD	224308.NA/224308.BSU18560
NA	S-box	RNA switch	BSU_18540	yoaB	224308.NA/224308.BSU18540
BSU_15320	sigE	sigma factor	BSU_27830	coxA	224308.BSU15320/224308.BSU27830
BSU_15320	sigE	sigma factor	BSU_27840	safA	224308.BSU15320/224308.BSU27840
BSU_16470	sigD	sigma factor	BSU_35330	fliS	224308.BSU16470/224308.BSU35330
BSU_16470	sigD	sigma factor	BSU_35350	yvyC	224308.BSU16470/224308.BSU35350
BSU_16470	sigD	sigma factor	BSU_35320	fliT	224308.BSU16470/224308.BSU35320
BSU_16470	sigD	sigma factor	BSU_35340	fliD	224308.BSU16470/224308.BSU35340
BSU_13450	sigI	sigma factor	BSU_04400	gsiB	224308.BSU13450/224308.BSU04400
BSU_04730	sigB	sigma factor	BSU_04400	gsiB	224308.BSU04730/224308.BSU04400
BSU_24250	ahrC	repression	BSU_11200	argJ	224308.BSU24250/224308.BSU11200
BSU_24250	ahrC	repression	BSU_11250	argF	224308.BSU24250/224308.BSU11250
BSU_24250	ahrC	repression	BSU_11230	carA	224308.BSU24250/224308.BSU11230
BSU_24250	ahrC	repression	BSU_11190	argC	224308.BSU24250/224308.BSU11190
BSU_24250	ahrC	repression	BSU_11240	carB	224308.BSU24250/224308.BSU11240
BSU_24250	ahrC	repression	BSU_11220	argD	224308.BSU24250/224308.BSU11220
BSU_24250	ahrC	repression	BSU_11210	argB	224308.BSU24250/224308.BSU11210
BSU_16170	codY	repression	BSU_11200	argJ	224308.BSU16170/224308.BSU11200
BSU_16170	codY	repression	BSU_11250	argF	224308.BSU16170/224308.BSU11250
BSU_16170	codY	repression	BSU_11230	carA	224308.BSU16170/224308.BSU11230
BSU_16170	codY	repression	BSU_11190	argC	224308.BSU16170/224308.BSU11190
BSU_16170	codY	repression	BSU_11240	carB	224308.BSU16170/224308.BSU11240
BSU_16170	codY	repression	BSU_11220	argD	224308.BSU16170/224308.BSU11220
BSU_16170	codY	repression	BSU_11210	argB	224308.BSU16170/224308.BSU11210
BSU_25200	sigA	sigma factor	BSU_11200	argJ	224308.BSU25200/224308.BSU11200
BSU_25200	sigA	sigma factor	BSU_11250	argF	224308.BSU25200/224308.BSU11250
BSU_25200	sigA	sigma factor	BSU_11230	carA	224308.BSU25200/224308.BSU11230
BSU_25200	sigA	sigma factor	BSU_11190	argC	224308.BSU25200/224308.BSU11190
BSU_25200	sigA	sigma factor	BSU_11240	carB	224308.BSU25200/224308.BSU11240
BSU_25200	sigA	sigma factor	BSU_11220	argD	224308.BSU25200/224308.BSU11220
BSU_25200	sigA	sigma factor	BSU_11210	argB	224308.BSU25200/224308.BSU11210
BSU_25200	sigA	sigma factor	BSU_09840	hemZ	224308.BSU25200/224308.BSU09840
BSU_05970	rex	repression	BSU_09840	hemZ	224308.BSU05970/224308.BSU09840
BSU_25100	zur	repression	BSU_02860	znuC	224308.BSU25100/224308.BSU02860
BSU_25100	zur	repression	BSU_02850	znuA	224308.BSU25100/224308.BSU02850
BSU_25100	zur	repression	BSU_02870	znuB	224308.BSU25100/224308.BSU02870
BSU_25200	sigA	sigma factor	BSU_02860	znuC	224308.BSU25200/224308.BSU02860
BSU_25200	sigA	sigma factor	BSU_02850	znuA	224308.BSU25200/224308.BSU02850
BSU_25200	sigA	sigma factor	BSU_02870	znuB	224308.BSU25200/224308.BSU02870
BSU_15090	gerR	activation	BSU_11810	spoVIF	224308.BSU15090/224308.BSU11810
BSU_25760	sigK	sigma factor	BSU_11810	spoVIF	224308.BSU25760/224308.BSU11810
BSU_09520	sigM	sigma factor	BSU_04230	amj	224308.BSU09520/224308.BSU04230
BSU_15670	remA	activation	BSU_34230	epsN	224308.BSU15670/224308.BSU34230
BSU_15670	remA	activation	BSU_34340	epsD	224308.BSU15670/224308.BSU34340
BSU_15670	remA	activation	BSU_34240	epsM	224308.BSU15670/224308.BSU34240
BSU_15670	remA	activation	BSU_34280	epsJ	224308.BSU15670/224308.BSU34280
BSU_15670	remA	activation	BSU_34220	epsO	224308.BSU15670/224308.BSU34220
BSU_15670	remA	activation	BSU_34330	epsE	224308.BSU15670/224308.BSU34330
BSU_15670	remA	activation	BSU_34350	epsC	224308.BSU15670/224308.BSU34350
BSU_15670	remA	activation	BSU_34265	epsK	224308.BSU15670/224308.BSU34265
BSU_15670	remA	activation	BSU_34290	epsI	224308.BSU15670/224308.BSU34290
BSU_15670	remA	activation	BSU_34360	epsB	224308.BSU15670/224308.BSU34360
BSU_15670	remA	activation	BSU_34300	epsH	224308.BSU15670/224308.BSU34300
BSU_15670	remA	activation	BSU_34310	epsG	224308.BSU15670/224308.BSU34310
BSU_15670	remA	activation	BSU_34250	epsL	224308.BSU15670/224308.BSU34250
BSU_15670	remA	activation	BSU_34320	epsF	224308.BSU15670/224308.BSU34320
BSU_15670	remA	activation	BSU_34370	epsA	224308.BSU15670/224308.BSU34370
BSU_00370	abrB	repression	BSU_34230	epsN	224308.BSU00370/224308.BSU34230
BSU_00370	abrB	repression	BSU_34340	epsD	224308.BSU00370/224308.BSU34340
BSU_00370	abrB	repression	BSU_34240	epsM	224308.BSU00370/224308.BSU34240
BSU_00370	abrB	repression	BSU_34280	epsJ	224308.BSU00370/224308.BSU34280
BSU_00370	abrB	repression	BSU_34220	epsO	224308.BSU00370/224308.BSU34220
BSU_00370	abrB	repression	BSU_34330	epsE	224308.BSU00370/224308.BSU34330
BSU_00370	abrB	repression	BSU_34350	epsC	224308.BSU00370/224308.BSU34350
BSU_00370	abrB	repression	BSU_34265	epsK	224308.BSU00370/224308.BSU34265
BSU_00370	abrB	repression	BSU_34290	epsI	224308.BSU00370/224308.BSU34290
BSU_00370	abrB	repression	BSU_34360	epsB	224308.BSU00370/224308.BSU34360
BSU_00370	abrB	repression	BSU_34300	epsH	224308.BSU00370/224308.BSU34300
BSU_00370	abrB	repression	BSU_34310	epsG	224308.BSU00370/224308.BSU34310
BSU_00370	abrB	repression	BSU_34250	epsL	224308.BSU00370/224308.BSU34250
BSU_00370	abrB	repression	BSU_34320	epsF	224308.BSU00370/224308.BSU34320
BSU_00370	abrB	repression	BSU_34370	epsA	224308.BSU00370/224308.BSU34370
BSU_24610	sinR	anti-activation	BSU_34230	epsN	224308.BSU24610/224308.BSU34230
BSU_24610	sinR	anti-activation	BSU_34340	epsD	224308.BSU24610/224308.BSU34340
BSU_24610	sinR	anti-activation	BSU_34240	epsM	224308.BSU24610/224308.BSU34240
BSU_24610	sinR	anti-activation	BSU_34280	epsJ	224308.BSU24610/224308.BSU34280
BSU_24610	sinR	anti-activation	BSU_34220	epsO	224308.BSU24610/224308.BSU34220
BSU_24610	sinR	anti-activation	BSU_34330	epsE	224308.BSU24610/224308.BSU34330
BSU_24610	sinR	anti-activation	BSU_34350	epsC	224308.BSU24610/224308.BSU34350
BSU_24610	sinR	anti-activation	BSU_34265	epsK	224308.BSU24610/224308.BSU34265
BSU_24610	sinR	anti-activation	BSU_34290	epsI	224308.BSU24610/224308.BSU34290
BSU_24610	sinR	anti-activation	BSU_34360	epsB	224308.BSU24610/224308.BSU34360
BSU_24610	sinR	anti-activation	BSU_34300	epsH	224308.BSU24610/224308.BSU34300
BSU_24610	sinR	anti-activation	BSU_34310	epsG	224308.BSU24610/224308.BSU34310
BSU_24610	sinR	anti-activation	BSU_34250	epsL	224308.BSU24610/224308.BSU34250
BSU_24610	sinR	anti-activation	BSU_34320	epsF	224308.BSU24610/224308.BSU34320
BSU_24610	sinR	anti-activation	BSU_34370	epsA	224308.BSU24610/224308.BSU34370
BSU_25200	sigA	sigma factor	BSU_34230	epsN	224308.BSU25200/224308.BSU34230
BSU_25200	sigA	sigma factor	BSU_34340	epsD	224308.BSU25200/224308.BSU34340
BSU_25200	sigA	sigma factor	BSU_34240	epsM	224308.BSU25200/224308.BSU34240
BSU_25200	sigA	sigma factor	BSU_34280	epsJ	224308.BSU25200/224308.BSU34280
BSU_25200	sigA	sigma factor	BSU_34220	epsO	224308.BSU25200/224308.BSU34220
BSU_25200	sigA	sigma factor	BSU_34330	epsE	224308.BSU25200/224308.BSU34330
BSU_25200	sigA	sigma factor	BSU_34350	epsC	224308.BSU25200/224308.BSU34350
BSU_25200	sigA	sigma factor	BSU_34265	epsK	224308.BSU25200/224308.BSU34265
BSU_25200	sigA	sigma factor	BSU_34290	epsI	224308.BSU25200/224308.BSU34290
BSU_25200	sigA	sigma factor	BSU_34360	epsB	224308.BSU25200/224308.BSU34360
BSU_25200	sigA	sigma factor	BSU_34300	epsH	224308.BSU25200/224308.BSU34300
BSU_25200	sigA	sigma factor	BSU_34310	epsG	224308.BSU25200/224308.BSU34310
BSU_25200	sigA	sigma factor	BSU_34250	epsL	224308.BSU25200/224308.BSU34250
BSU_25200	sigA	sigma factor	BSU_34320	epsF	224308.BSU25200/224308.BSU34320
BSU_25200	sigA	sigma factor	BSU_34370	epsA	224308.BSU25200/224308.BSU34370
NA	EAR riboswitch	processive antitermination	BSU_34230	epsN	224308.NA/224308.BSU34230
NA	EAR riboswitch	processive antitermination	BSU_34340	epsD	224308.NA/224308.BSU34340
NA	EAR riboswitch	processive antitermination	BSU_34240	epsM	224308.NA/224308.BSU34240
NA	EAR riboswitch	processive antitermination	BSU_34280	epsJ	224308.NA/224308.BSU34280
NA	EAR riboswitch	processive antitermination	BSU_34220	epsO	224308.NA/224308.BSU34220
NA	EAR riboswitch	processive antitermination	BSU_34330	epsE	224308.NA/224308.BSU34330
NA	EAR riboswitch	processive antitermination	BSU_34350	epsC	224308.NA/224308.BSU34350
NA	EAR riboswitch	processive antitermination	BSU_34265	epsK	224308.NA/224308.BSU34265
NA	EAR riboswitch	processive antitermination	BSU_34290	epsI	224308.NA/224308.BSU34290
NA	EAR riboswitch	processive antitermination	BSU_34360	epsB	224308.NA/224308.BSU34360
NA	EAR riboswitch	processive antitermination	BSU_34300	epsH	224308.NA/224308.BSU34300
NA	EAR riboswitch	processive antitermination	BSU_34310	epsG	224308.NA/224308.BSU34310
NA	EAR riboswitch	processive antitermination	BSU_34250	epsL	224308.NA/224308.BSU34250
NA	EAR riboswitch	processive antitermination	BSU_34320	epsF	224308.NA/224308.BSU34320
NA	EAR riboswitch	processive antitermination	BSU_34370	epsA	224308.NA/224308.BSU34370
BSU_23520	fur	repression	BSU_33320	fhuD	224308.BSU23520/224308.BSU33320
BSU_29740	ccpA	repression	BSU_03040	amyE	224308.BSU29740/224308.BSU03040
BSU_00370	abrB	activation	BSU_03040	amyE	224308.BSU00370/224308.BSU03040
BSU_25200	sigA	sigma factor	BSU_03040	amyE	224308.BSU25200/224308.BSU03040
BSU_16470	sigD	sigma factor	BSU_35370	csrA	224308.BSU16470/224308.BSU35370
BSU_00560	spoVT	repression	BSU_25540	gpr	224308.BSU00560/224308.BSU25540
BSU_00560	spoVT	repression	BSU_25530	spoIIP	224308.BSU00560/224308.BSU25530
BSU_23450	sigF	sigma factor	BSU_25540	gpr	224308.BSU23450/224308.BSU25540
BSU_23450	sigF	sigma factor	BSU_25530	spoIIP	224308.BSU23450/224308.BSU25530
BSU_15330	sigG	sigma factor	BSU_25540	gpr	224308.BSU15330/224308.BSU25540
BSU_15330	sigG	sigma factor	BSU_25530	spoIIP	224308.BSU15330/224308.BSU25530
NA	stringent response	negative regulation	BSU_38140	qoxD	224308.NA/224308.BSU38140
NA	stringent response	negative regulation	BSU_38170	qoxA	224308.NA/224308.BSU38170
NA	stringent response	negative regulation	BSU_38160	qoxB	224308.NA/224308.BSU38160
NA	stringent response	negative regulation	BSU_38150	qoxC	224308.NA/224308.BSU38150
BSU_18000	citB	translation control	BSU_38140	qoxD	224308.BSU18000/224308.BSU38140
BSU_18000	citB	translation control	BSU_38170	qoxA	224308.BSU18000/224308.BSU38170
BSU_18000	citB	translation control	BSU_38160	qoxB	224308.BSU18000/224308.BSU38160
BSU_18000	citB	translation control	BSU_38150	qoxC	224308.BSU18000/224308.BSU38150
BSU_01730	sigW	sigma factor	BSU_00250	xpaC	224308.BSU01730/224308.BSU00250
BSU_01730	sigW	sigma factor	BSU_00260	yaaN	224308.BSU01730/224308.BSU00260
BSU_01730	sigW	sigma factor	BSU_00270	yaaO	224308.BSU01730/224308.BSU00270
BSU_25760	sigK	sigma factor	BSU_00250	xpaC	224308.BSU25760/224308.BSU00250
BSU_25760	sigK	sigma factor	BSU_00260	yaaN	224308.BSU25760/224308.BSU00260
BSU_25760	sigK	sigma factor	BSU_00270	yaaO	224308.BSU25760/224308.BSU00270
NA	S-box	RNA switch	BSU_38960	yxjG	224308.NA/224308.BSU38960
BSU_25200	sigA	sigma factor	BSU_24190	yqiI	224308.BSU25200/224308.BSU24190
BSU_25200	sigA	sigma factor	BSU_24200	yqiH	224308.BSU25200/224308.BSU24200
BSU_25200	sigA	sigma factor	BSU_24180	yqiK	224308.BSU25200/224308.BSU24180
BSU_25100	zur	repression	BSU_30700	rpmEB	224308.BSU25100/224308.BSU30700
BSU_04730	sigB	sigma factor	BSU_30700	rpmEB	224308.BSU04730/224308.BSU30700
BSU_25200	sigA	sigma factor	BSU_27500	trmU	224308.BSU25200/224308.BSU27500
BSU_25200	sigA	sigma factor	BSU_27510	yrvO	224308.BSU25200/224308.BSU27510
BSU_25200	sigA	sigma factor	BSU_27520	cymR	224308.BSU25200/224308.BSU27520
NA	stringent response	negative regulation	BSU_27500	trmU	224308.NA/224308.BSU27500
NA	stringent response	negative regulation	BSU_27510	yrvO	224308.NA/224308.BSU27510
NA	stringent response	negative regulation	BSU_27520	cymR	224308.NA/224308.BSU27520
BSU_11500	spx	activation	BSU_29840	ytpP	224308.BSU11500/224308.BSU29840
BSU_11500	spx	activation	BSU_29830	ytpQ	224308.BSU11500/224308.BSU29830
BSU_11500	spx	activation	BSU_29820	ytpR	224308.BSU11500/224308.BSU29820
BSU_25200	sigA	sigma factor	BSU_29840	ytpP	224308.BSU25200/224308.BSU29840
BSU_25200	sigA	sigma factor	BSU_29830	ytpQ	224308.BSU25200/224308.BSU29830
BSU_25200	sigA	sigma factor	BSU_29820	ytpR	224308.BSU25200/224308.BSU29820
BSU_11500	spx	activation	BSU_31370	yugJ	224308.BSU11500/224308.BSU31370
BSU_23450	sigF	sigma factor	BSU_28210	lonB	224308.BSU23450/224308.BSU28210
BSU_00470	purR	repression	BSU_29990	pbuO	224308.BSU00470/224308.BSU29990
BSU_24220	spo0A	repression	BSU_00380	metS	224308.BSU24220/224308.BSU00380
BSU_15320	sigE	sigma factor	BSU_19320	sqhC	224308.BSU15320/224308.BSU19320
BSU_15320	sigE	sigma factor	BSU_19330	sodF	224308.BSU15320/224308.BSU19330
BSU_29740	ccpA	repression	BSU_38590	licB	224308.BSU29740/224308.BSU38590
BSU_29740	ccpA	repression	BSU_38580	licC	224308.BSU29740/224308.BSU38580
BSU_29740	ccpA	repression	BSU_38560	licH	224308.BSU29740/224308.BSU38560
BSU_29740	ccpA	repression	BSU_38570	licA	224308.BSU29740/224308.BSU38570
BSU_38600	licR	activation	BSU_38590	licB	224308.BSU38600/224308.BSU38590
BSU_38600	licR	activation	BSU_38580	licC	224308.BSU38600/224308.BSU38580
BSU_38600	licR	activation	BSU_38560	licH	224308.BSU38600/224308.BSU38560
BSU_38600	licR	activation	BSU_38570	licA	224308.BSU38600/224308.BSU38570
BSU_25200	sigA	sigma factor	BSU_38590	licB	224308.BSU25200/224308.BSU38590
BSU_25200	sigA	sigma factor	BSU_38580	licC	224308.BSU25200/224308.BSU38580
BSU_25200	sigA	sigma factor	BSU_38560	licH	224308.BSU25200/224308.BSU38560
BSU_25200	sigA	sigma factor	BSU_38570	licA	224308.BSU25200/224308.BSU38570
BSU_25200	sigA	sigma factor	BSU_06360	guaA	224308.BSU25200/224308.BSU06360
BSU_25200	sigA	sigma factor	BSU_39070	bglS	224308.BSU25200/224308.BSU39070
BSU_25200	sigA	sigma factor	BSU_39080	licT	224308.BSU25200/224308.BSU39080
BSU_25200	sigA	sigma factor	BSU_05610	vmlR	224308.BSU25200/224308.BSU05610
BSU_00370	abrB	repression	BSU_37800	sivA	224308.BSU00370/224308.BSU37800
BSU_23520	fur	repression	BSU_05899	ydhU/2	224308.BSU23520/224308.BSU05899
BSU_24220	spo0A	activation	BSU_01935	skfC	224308.BSU24220/224308.BSU01935
BSU_24220	spo0A	activation	BSU_01970	skfG	224308.BSU24220/224308.BSU01970
BSU_24220	spo0A	activation	BSU_01950	skfE	224308.BSU24220/224308.BSU01950
BSU_24220	spo0A	activation	BSU_01960	skfF	224308.BSU24220/224308.BSU01960
BSU_24220	spo0A	activation	BSU_01910	skfA	224308.BSU24220/224308.BSU01910
BSU_24220	spo0A	activation	BSU_01980	skfH	224308.BSU24220/224308.BSU01980
BSU_24220	spo0A	activation	BSU_01920	skfB	224308.BSU24220/224308.BSU01920
BSU_00370	abrB	repression	BSU_01935	skfC	224308.BSU00370/224308.BSU01935
BSU_00370	abrB	repression	BSU_01970	skfG	224308.BSU00370/224308.BSU01970
BSU_00370	abrB	repression	BSU_01950	skfE	224308.BSU00370/224308.BSU01950
BSU_00370	abrB	repression	BSU_01960	skfF	224308.BSU00370/224308.BSU01960
BSU_00370	abrB	repression	BSU_01910	skfA	224308.BSU00370/224308.BSU01910
BSU_00370	abrB	repression	BSU_01980	skfH	224308.BSU00370/224308.BSU01980
BSU_00370	abrB	repression	BSU_01920	skfB	224308.BSU00370/224308.BSU01920
BSU_29110	phoP	activation	BSU_01935	skfC	224308.BSU29110/224308.BSU01935
BSU_29110	phoP	activation	BSU_01970	skfG	224308.BSU29110/224308.BSU01970
BSU_29110	phoP	activation	BSU_01950	skfE	224308.BSU29110/224308.BSU01950
BSU_29110	phoP	activation	BSU_01960	skfF	224308.BSU29110/224308.BSU01960
BSU_29110	phoP	activation	BSU_01910	skfA	224308.BSU29110/224308.BSU01910
BSU_29110	phoP	activation	BSU_01980	skfH	224308.BSU29110/224308.BSU01980
BSU_29110	phoP	activation	BSU_01920	skfB	224308.BSU29110/224308.BSU01920
BSU_25200	sigA	sigma factor	BSU_01935	skfC	224308.BSU25200/224308.BSU01935
BSU_25200	sigA	sigma factor	BSU_01970	skfG	224308.BSU25200/224308.BSU01970
BSU_25200	sigA	sigma factor	BSU_01950	skfE	224308.BSU25200/224308.BSU01950
BSU_25200	sigA	sigma factor	BSU_01960	skfF	224308.BSU25200/224308.BSU01960
BSU_25200	sigA	sigma factor	BSU_01910	skfA	224308.BSU25200/224308.BSU01910
BSU_25200	sigA	sigma factor	BSU_01980	skfH	224308.BSU25200/224308.BSU01980
BSU_25200	sigA	sigma factor	BSU_01920	skfB	224308.BSU25200/224308.BSU01920
