"regulator_locus","regulator_name","mode","gene_locus","gene_name"
"BSU_16470","sigD","sigma factor","BSU_29930","amyX"
"BSU_16470","sigD","sigma factor","BSU_29950","ytlQ"
"BSU_16470","sigD","sigma factor","BSU_29940","ytlR"
"BSU_15320","sigE","sigma factor","BSU_29070","ytaF"
"BSU_15320","sigE","sigma factor","BSU_29090","polA"
"BSU_15320","sigE","sigma factor","BSU_29060","coaE"
"BSU_15320","sigE","sigma factor","BSU_29080","mutM"
"BSU_04730","sigB","sigma factor","BSU_30690","ytiB"
"BSU_04730","sigB","sigma factor","BSU_30670","luxS"
"BSU_26430","yrkP","activation","BSU_26450","yrkN"
"BSU_26430","yrkP","activation","BSU_26440","yrkO"
"BSU_04730","sigB","sigma factor","BSU_23329","ypuC/1"
"BSU_04730","sigB","sigma factor","BSU_23340","ypuB"
"BSU_04730","sigB","sigma factor","BSU_23330","ypuC/2"
"BSU_04730","sigB","sigma factor","BSU_13169","ykzN"
"BSU_04730","sigB","sigma factor","BSU_13160","ohrB"
"BSU_04730","sigB","sigma factor","BSU_14680","ykzC"
"BSU_04730","sigB","sigma factor","BSU_14670","yktC"
"","stringent response","negative regulation","BSU_14770","ylaG"
"","stringent response","negative regulation","BSU_14780","ylaH"
"BSU_15320","sigE","sigma factor","BSU_19250","yocL"
"BSU_04730","sigB","sigma factor","BSU_40529","yyzH"
"BSU_04730","sigB","sigma factor","BSU_40259","yyzG"
"BSU_04730","sigB","sigma factor","BSU_40210","yydC"
"BSU_00010","dnaA","repression","BSU_40230","yydA"
"BSU_04730","sigB","sigma factor","BSU_36720","ywmE"
"BSU_04730","sigB","sigma factor","BSU_06400","yebE"
"BSU_04730","sigB","sigma factor","BSU_06410","yebG"
"BSU_04730","sigB","sigma factor","new_3708133_3708785","S1384"
"BSU_04730","sigB","sigma factor","BSU_35980","ywsA"
"BSU_29740","ccpA","repression","BSU_34140","ganQ"
"BSU_29740","ccpA","repression","BSU_34150","ganP"
"BSU_29740","ccpA","repression","BSU_34120","ganB"
"BSU_29740","ccpA","repression","BSU_34160","ganS"
"BSU_29740","ccpA","repression","BSU_34130","ganA"
"BSU_34170","ganR","repression","BSU_34170","ganR"
"BSU_04730","sigB","sigma factor","BSU_12220","yjiC"
"BSU_04730","sigB","sigma factor","BSU_12210","yjiB"
"BSU_10840","iolQ","repression","BSU_10850","iolX"
"BSU_29740","ccpA","repression","BSU_29680","acsA"
"BSU_29740","ccpA","repression","BSU_29679","ytzK"
"BSU_29740","ccpA","repression","BSU_29670","tyrS"
"BSU_16170","codY","repression","BSU_29680","acsA"
"BSU_16170","codY","repression","BSU_29679","ytzK"
"BSU_16170","codY","repression","BSU_29670","tyrS"
"BSU_25200","sigA","sigma factor","BSU_29680","acsA"
"BSU_25200","sigA","sigma factor","BSU_29679","ytzK"
"BSU_25200","sigA","sigma factor","BSU_29670","tyrS"
"BSU_15330","sigG","sigma factor","BSU_23940","yqjB"
"BSU_15330","sigG","sigma factor","BSU_23930","yqjC"
"BSU_00560","spoVT","repression","BSU_23940","yqjB"
"BSU_00560","spoVT","repression","BSU_23930","yqjC"
"BSU_25760","sigK","sigma factor","BSU_12490","yjqC"
"BSU_13310","tnrA","repression","BSU_17450","glnR"
"BSU_25200","sigA","sigma factor","BSU_17450","glnR"
"BSU_17450","glnR","repression","BSU_17450","glnR"
"BSU_17450","glnR","repression","BSU_18120","alsT"
"BSU_23520","fur","activation","BSU_13850","pfeT"
"BSU_04730","sigB","sigma factor","BSU_04190","ydaD"
"BSU_04730","sigB","sigma factor","BSU_04200","ydaE"
"BSU_11500","spx","activation","BSU_29490","tpx"
"BSU_11500","spx","activation","BSU_29480","ytxK"
"BSU_25200","sigA","sigma factor","BSU_32580","frlM"
"BSU_25200","sigA","sigma factor","BSU_32550","frlP"
"BSU_25200","sigA","sigma factor","BSU_32590","frlN"
"BSU_25200","sigA","sigma factor","BSU_32600","frlO"
"BSU_25200","sigA","sigma factor","BSU_32570","frlD"
"BSU_25200","sigA","sigma factor","BSU_32610","frlB"
"BSU_25200","sigA","sigma factor","BSU_32700","sufD"
"BSU_25200","sigA","sigma factor","BSU_32670","sufB"
"BSU_25200","sigA","sigma factor","BSU_32690","sufS"
"BSU_25200","sigA","sigma factor","BSU_32680","sufU"
"BSU_25200","sigA","sigma factor","BSU_32710","sufC"
"BSU_25200","sigA","sigma factor","BSU_32310","yutD"
"BSU_25200","sigA","sigma factor","BSU_32290","yutF"
"BSU_25200","sigA","sigma factor","BSU_32300","yutE"
"BSU_04770","pamR","repression","BSU_04750","ydcF"
"BSU_04770","pamR","repression","BSU_04760","ydcG"
"BSU_04770","pamR","repression","BSU_04770","pamR"
"BSU_25200","sigA","sigma factor","BSU_04760","ydcG"
"BSU_25200","sigA","sigma factor","BSU_04770","pamR"
"BSU_08370","yfiR","repression","BSU_08380","yfiS"
"BSU_08370","yfiR","repression","BSU_08370","yfiR"
"BSU_00370","abrB","repression","BSU_15640","rqcH"
"BSU_35490","degU","repression","BSU_15640","rqcH"
"BSU_24610","sinR","repression","BSU_31460","kapB"
"BSU_24610","sinR","repression","BSU_31450","kinB"
"BSU_15320","sigE","sigma factor","BSU_27670","spoVB"
"BSU_15320","sigE","sigma factor","BSU_27690","yrzE"
"BSU_36420","spoIIID","repression","BSU_27670","spoVB"
"BSU_36420","spoIIID","repression","BSU_27690","yrzE"
"BSU_22770","mtrB","transcription termination","BSU_22660","trpC"
"BSU_22770","mtrB","transcription termination","BSU_22630","trpA"
"BSU_22770","mtrB","transcription termination","BSU_22680","trpE"
"BSU_22770","mtrB","transcription termination","BSU_22670","trpD"
"BSU_22770","mtrB","transcription termination","BSU_22640","trpB"
"BSU_22770","mtrB","transcription termination","BSU_22650","trpF"
"BSU_24220","spo0A","repression","BSU_00390","yabD"
"BSU_24220","spo0A","repression","BSU_00380","metS"
"BSU_09520","sigM","sigma factor","BSU_00720","yacD"
"BSU_09520","sigM","sigma factor","BSU_00700","coaX"
"BSU_09520","sigM","sigma factor","BSU_00730","cysK"
"BSU_09520","sigM","sigma factor","BSU_00710","yacC"
"BSU_13310","tnrA","repression","BSU_40480","yycB"
"BSU_13310","tnrA","repression","BSU_40470","yycC"
"BSU_13310","tnrA","repression","BSU_40490","yycA"
"BSU_33950","cggR","repression","BSU_33950","cggR"
"BSU_33950","cggR","repression","BSU_33940","gapA"
"BSU_25200","sigA","sigma factor","BSU_33950","cggR"
"BSU_25200","sigA","sigma factor","BSU_33940","gapA"
"BSU_25200","sigA","sigma factor","BSU_13450","sigI"
"BSU_25200","sigA","sigma factor","BSU_13460","rsgI"
"BSU_13450","sigI","sigma factor","BSU_14150","ykuN"
"BSU_13450","sigI","sigma factor","BSU_14160","ykuO"
"BSU_13450","sigI","sigma factor","BSU_14170","ykuP"
"BSU_13450","sigI","sigma factor","BSU_31990","dhbC"
"BSU_13450","sigI","sigma factor","BSU_31970","dhbB"
"BSU_13450","sigI","sigma factor","BSU_32000","dhbA"
"BSU_13450","sigI","sigma factor","BSU_31960","dhbF"
"BSU_13450","sigI","sigma factor","BSU_31980","dhbE"
"BSU_13450","sigI","sigma factor","BSU_31959","ybdZ"
"BSU_13450","sigI","sigma factor","BSU_11720","fabI"
"BSU_40410","walR","activation","BSU_06250","ydjM"
"BSU_40410","walR","activation","BSU_06260","ydjN"
"BSU_29110","phoP","activation","BSU_06250","ydjM"
"BSU_29110","phoP","activation","BSU_06260","ydjN"
"BSU_25200","sigA","sigma factor","BSU_22230","ptsA"
"BSU_01690","murR","repression","BSU_01650","namZ"
"BSU_01690","murR","repression","BSU_01700","murQ"
"BSU_01690","murR","repression","BSU_01690","murR"
"BSU_01690","murR","repression","BSU_01680","murP"
"BSU_01690","murR","repression","BSU_01660","nagZ"
"BSU_01690","murR","repression","BSU_01670","amiE"
"BSU_33030","yuxN","repression","BSU_33029","yirB"
"BSU_33010","cssR","activation","BSU_33029","yirB"
"BSU_11500","spx","activation","BSU_11550","spxH"
"BSU_11500","spx","activation","BSU_11560","yjbI"
"BSU_11500","spx","activation","BSU_28500","trxA"
"","S-box","RNA switch","BSU_11010","yitJ"
"BSU_16610","rnpM","unknown","BSU_34910","hisD"
"BSU_16610","rnpM","unknown","BSU_34880","hisA"
"BSU_16610","rnpM","unknown","BSU_34920","hisG"
"BSU_16610","rnpM","unknown","BSU_34860","hisI"
"BSU_16610","rnpM","unknown","BSU_34900","hisB"
"BSU_16610","rnpM","unknown","BSU_34870","hisF"
"BSU_16610","rnpM","unknown","BSU_34890","hisH"
"BSU_16610","rnpM","unknown","BSU_34930","hisZ"
"BSU_16610","rnpM","unknown","BSU_08880","rpsNB"
"BSU_16610","rnpM","unknown","BSU_31590","yufS"
"BSU_16610","rnpM","unknown","BSU_13130","proA"
"BSU_16610","rnpM","unknown","BSU_13120","proB"
"BSU_16610","rnpM","unknown","BSU_11200","argJ"
"BSU_16610","rnpM","unknown","BSU_11250","argF"
"BSU_16610","rnpM","unknown","BSU_11230","carA"
"BSU_16610","rnpM","unknown","BSU_11190","argC"
"BSU_16610","rnpM","unknown","BSU_11240","carB"
"BSU_16610","rnpM","unknown","BSU_11220","argD"
"BSU_16610","rnpM","unknown","BSU_11210","argB"
"BSU_16610","rnpM","unknown","BSU_29440","argH"
"BSU_16610","rnpM","unknown","BSU_29450","argG"
"BSU_16610","rnpM","unknown","BSU_32580","frlM"
"BSU_16610","rnpM","unknown","BSU_32550","frlP"
"BSU_16610","rnpM","unknown","BSU_32590","frlN"
"BSU_16610","rnpM","unknown","BSU_32600","frlO"
"BSU_16610","rnpM","unknown","BSU_32570","frlD"
"BSU_16610","rnpM","unknown","BSU_32610","frlB"
"BSU_16610","rnpM","unknown","BSU_10230","yhfH"
"BSU_16610","rnpM","unknown","BSU_23970","artQ"
"BSU_16610","rnpM","unknown","BSU_23960","artR"
"BSU_16610","rnpM","unknown","BSU_23980","artP"
"BSU_16610","rnpM","unknown","BSU_19639","yoyE"
"BSU_16610","rnpM","unknown","BSU_33830","opuCA"
"BSU_16610","rnpM","unknown","BSU_33800","opuCD"
"BSU_16610","rnpM","unknown","BSU_33820","opuCB"
"BSU_16610","rnpM","unknown","BSU_33810","opuCC"
"BSU_23520","fur","repression","BSU_08240","catE"
"BSU_23520","fur","repression","BSU_08230","catD"
"BSU_11500","spx","activation","BSU_00720","yacD"
"BSU_11500","spx","activation","BSU_00700","coaX"
"BSU_11500","spx","activation","BSU_00730","cysK"
"BSU_11500","spx","activation","BSU_00710","yacC"
"BSU_17850","lexA","repression","BSU_23650","yqkC"
"BSU_17850","lexA","repression","BSU_23670","yqkA"
"BSU_17850","lexA","repression","BSU_23690","yqjY"
"BSU_17850","lexA","repression","BSU_23700","yqjX"
"BSU_17850","lexA","repression","BSU_23680","yqjZ"
"BSU_17850","lexA","repression","BSU_23660","yqkB"
"BSU_17850","lexA","repression","BSU_23710","polY2"
"BSU_25200","sigA","sigma factor","BSU_36300","glcR"
"BSU_25200","sigA","sigma factor","BSU_36290","phoC"
"BSU_36300","glcR","repression","BSU_36300","glcR"
"BSU_36300","glcR","repression","BSU_36290","phoC"
"BSU_09520","sigM","sigma factor","BSU_35840","tagT"
"BSU_09520","sigM","sigma factor","BSU_35850","ywtE"
"BSU_15330","sigG","sigma factor","BSU_32320","yutC"
"BSU_15330","sigG","sigma factor","BSU_09350","yhdB"
"BSU_15330","sigG","sigma factor","BSU_11140","yitU"
"BSU_15330","sigG","sigma factor","BSU_11139","yizC"
"BSU_15330","sigG","sigma factor","BSU_13510","ykzE"
"BSU_15330","sigG","sigma factor","BSU_13509","ykzP"
"BSU_23450","sigF","sigma factor","BSU_16880","ymfJ"
"BSU_15330","sigG","sigma factor","BSU_16880","ymfJ"
"BSU_15330","sigG","sigma factor","BSU_22019","ypzF"
"BSU_15330","sigG","sigma factor","BSU_22169","ypzG"
"BSU_23450","sigF","sigma factor","BSU_26619","yrzO"
"BSU_23450","sigF","sigma factor","BSU_26620","yrdR"
"BSU_15330","sigG","sigma factor","BSU_26619","yrzO"
"BSU_15330","sigG","sigma factor","BSU_26620","yrdR"
"BSU_23450","sigF","sigma factor","BSU_27468","yrzQ"
"BSU_23450","sigF","sigma factor","BSU_27469","yrzR"
"BSU_15330","sigG","sigma factor","BSU_27468","yrzQ"
"BSU_15330","sigG","sigma factor","BSU_27469","yrzR"
"BSU_23450","sigF","sigma factor","BSU_30470","ytzC"
"BSU_15330","sigG","sigma factor","BSU_30470","ytzC"
"BSU_23450","sigF","sigma factor","BSU_30739","ytzL"
"BSU_15330","sigG","sigma factor","BSU_30739","ytzL"
"BSU_15330","sigG","sigma factor","BSU_13290","ykzD"
"BSU_15330","sigG","sigma factor","BSU_19639","yoyE"
"BSU_23450","sigF","sigma factor","BSU_22869","ypzI"
"BSU_15330","sigG","sigma factor","BSU_22869","ypzI"
"BSU_25200","sigA","sigma factor","BSU_18090","parE"
"BSU_25200","sigA","sigma factor","BSU_18100","parC"
"BSU_23450","sigF","sigma factor","new_1569226_1569349_c","csfG"
"BSU_15330","sigG","sigma factor","new_1569226_1569349_c","csfG"
"BSU_29740","ccpA","activation","BSU_23070","serA"
"BSU_30260","melR","repression","BSU_30280","melD"
"BSU_30260","melR","repression","BSU_30290","melC"
"BSU_30260","melR","repression","BSU_30260","melR"
"BSU_30260","melR","repression","BSU_30270","melE"
"BSU_30260","melR","repression","BSU_30300","melA"
"BSU_15320","sigE","sigma factor","BSU_08640","yfhS"
"BSU_35490","degU","activation","BSU_11040","yitM"
"BSU_35490","degU","activation","BSU_11055","yitO"
"BSU_35490","degU","activation","BSU_11070","yitP"
"BSU_35490","degU","activation","BSU_11100","nprB"
"BSU_09520","sigM","sigma factor","BSU_02890","yceC"
"BSU_09520","sigM","sigma factor","BSU_02910","yceE"
"BSU_09520","sigM","sigma factor","BSU_02900","yceD"
"BSU_09520","sigM","sigma factor","BSU_02920","meeF"
"BSU_01730","sigW","sigma factor","BSU_02890","yceC"
"BSU_01730","sigW","sigma factor","BSU_02910","yceE"
"BSU_01730","sigW","sigma factor","BSU_02900","yceD"
"BSU_01730","sigW","sigma factor","BSU_02920","meeF"
"BSU_04730","sigB","sigma factor","BSU_02890","yceC"
"BSU_04730","sigB","sigma factor","BSU_02910","yceE"
"BSU_04730","sigB","sigma factor","BSU_02900","yceD"
"BSU_04730","sigB","sigma factor","BSU_02920","meeF"
"BSU_23100","sigX","sigma factor","BSU_02890","yceC"
"BSU_23100","sigX","sigma factor","BSU_02910","yceE"
"BSU_23100","sigX","sigma factor","BSU_02900","yceD"
"BSU_23100","sigX","sigma factor","BSU_02920","meeF"
"BSU_40410","walR","repression","BSU_38480","sasA"
"new_4005137_4005322_c","tlrBL","attenuation","BSU_39010","tlrB"
"BSU_15320","sigE","sigma factor","BSU_11549","yizD"
"BSU_11500","spx","activation","BSU_00870","radA"
"BSU_11500","spx","activation","BSU_00880","disA"
"BSU_11500","spx","activation","BSU_00850","mcsB"
"BSU_11500","spx","activation","BSU_00860","clpC"
"BSU_11500","spx","activation","BSU_00830","ctsR"
"BSU_11500","spx","activation","BSU_00840","mcsA"
"BSU_04730","sigB","sigma factor","new_3460206_3462957","S1290"
"BSU_29660","rpsD","autorepression","BSU_29660","rpsD"
"BSU_16490","rpsB","autorepression","BSU_16490","rpsB"
"BSU_37070","rpmE","autorepression","BSU_37070","rpmE"
"new_820648_820823","yfmH","attenuation","BSU_07480","yfmG"
"BSU_25200","sigA","sigma factor","BSU_07480","yfmG"
"BSU_25200","sigA","Sigma factor","BSU_rRNA_21","rrnB-5S"
"BSU_25200","sigA","Sigma factor","BSU_rRNA_20","rrnB-23S"
"BSU_25200","sigA","Sigma factor","BSU_rRNA_19","rrnB-16S"
"","M-box","RNA switch","BSU_13300","mgtE"
"BSU_16470","sigD","sigma factor","new_4164565_4165231","S1559"
"BSU_29740","ccpA","repression","new_1056384_1056537","rosA"
"BSU_00470","purR","repression","BSU_00110","pdxS"
"BSU_00470","purR","repression","BSU_00120","pdxT"
"BSU_00470","purR","repression","BSU_12860","steT"
"BSU_00470","purR","repression","BSU_14860","pycA"
"BSU_15330","sigG","Sigma factor","new_1077024_1077320_c","S357"
"BSU_25200","sigA","Sigma factor","BSU_06990","rhiG"
"BSU_25200","sigA","Sigma factor","BSU_07060","yesX"
"BSU_25200","sigA","Sigma factor","BSU_06980","rhiF"
"BSU_25200","sigA","Sigma factor","BSU_07080","yesZ"
"BSU_25200","sigA","Sigma factor","BSU_07070","yesY"
"BSU_25200","sigA","Sigma factor","BSU_07020","yesT"
"BSU_25200","sigA","Sigma factor","BSU_07050","yesW"
"BSU_25200","sigA","Sigma factor","BSU_07000","rhiN"
"BSU_25200","sigA","Sigma factor","BSU_07040","yesV"
"BSU_25200","sigA","Sigma factor","BSU_06970","rhiL"
"BSU_25200","sigA","Sigma factor","BSU_07010","rhgR"
"BSU_25200","sigA","Sigma factor","BSU_07030","yesU"
"BSU_06960","rhgL","activation","BSU_06990","rhiG"
"BSU_06960","rhgL","activation","BSU_07060","yesX"
"BSU_06960","rhgL","activation","BSU_06980","rhiF"
"BSU_06960","rhgL","activation","BSU_07080","yesZ"
"BSU_06960","rhgL","activation","BSU_07070","yesY"
"BSU_06960","rhgL","activation","BSU_07020","yesT"
"BSU_06960","rhgL","activation","BSU_07050","yesW"
"BSU_06960","rhgL","activation","BSU_07000","rhiN"
"BSU_06960","rhgL","activation","BSU_07040","yesV"
"BSU_06960","rhgL","activation","BSU_06970","rhiL"
"BSU_06960","rhgL","activation","BSU_07010","rhgR"
"BSU_06960","rhgL","activation","BSU_07030","yesU"
"BSU_29740","ccpA","repression","BSU_06990","rhiG"
"BSU_29740","ccpA","repression","BSU_07060","yesX"
"BSU_29740","ccpA","repression","BSU_06980","rhiF"
"BSU_29740","ccpA","repression","BSU_07080","yesZ"
"BSU_29740","ccpA","repression","BSU_07070","yesY"
"BSU_29740","ccpA","repression","BSU_07020","yesT"
"BSU_29740","ccpA","repression","BSU_07050","yesW"
"BSU_29740","ccpA","repression","BSU_07000","rhiN"
"BSU_29740","ccpA","repression","BSU_07040","yesV"
"BSU_29740","ccpA","repression","BSU_06970","rhiL"
"BSU_29740","ccpA","repression","BSU_07010","rhgR"
"BSU_29740","ccpA","repression","BSU_07030","yesU"
"BSU_29740","ccpA","repression","BSU_07060","yesX"
"BSU_29740","ccpA","repression","BSU_07080","yesZ"
"BSU_29740","ccpA","repression","BSU_07070","yesY"
"BSU_29740","ccpA","repression","BSU_07050","yesW"
"BSU_09520","sigM","sigma factor","BSU_18190","uptA"
"BSU_34630","mdxR","activation","BSU_34610","mdxE"
"BSU_34630","mdxR","activation","BSU_34570","yvdK"
"BSU_34630","mdxR","activation","BSU_34580","yvdJ"
"BSU_34630","mdxR","activation","BSU_34560","malL"
"BSU_34630","mdxR","activation","BSU_34620","yvdF"
"BSU_34630","mdxR","activation","BSU_34550","pgcM"
"BSU_34630","mdxR","activation","BSU_34590","mdxG"
"BSU_34630","mdxR","activation","BSU_34630","mdxR"
"BSU_34630","mdxR","activation","BSU_34600","mdxF"
"BSU_25200","sigA","sigma factor","BSU_15990","rpsP"
"BSU_25200","sigA","sigma factor","BSU_16000","khpA"
"BSU_25200","sigA","sigma factor","BSU_15970","ylxM"
"BSU_25200","sigA","sigma factor","BSU_15980","ffh"
"BSU_misc_RNA_67","roxS","sRNA","BSU_10270","lcfB"
"BSU_misc_RNA_67","roxS","sRNA","BSU_04000","ycsA"
"BSU_24220","spo0A","repression","BSU_36750","spoIID"
"BSU_20790","mrpR","repression","BSU_19900","yotF"
"BSU_20790","mrpR","repression","BSU_19830","yotM"
"BSU_20790","mrpR","repression","BSU_19850","yotK"
"BSU_20790","mrpR","repression","BSU_19820","sprB"
"BSU_20790","mrpR","repression","BSU_19920","yotD"
"BSU_20790","mrpR","repression","BSU_19880","yotH"
"BSU_20790","mrpR","repression","BSU_19910","yotE"
"BSU_20790","mrpR","repression","BSU_19930","yotC"
"BSU_20790","mrpR","repression","BSU_19870","yotI"
"BSU_20790","mrpR","repression","BSU_19970","yosX"
"BSU_20790","mrpR","repression","BSU_19940","yotB"
"BSU_20790","mrpR","repression","BSU_19860","yotJ"
"BSU_20790","mrpR","repression","BSU_19890","yotG"
"BSU_20790","mrpR","repression","BSU_20850","aimP"
"BSU_20790","mrpR","repression","BSU_20860","aimR"
"BSU_15330","sigG","sigma factor","BSU_18200","nrnB"
"BSU_00560","spoVT","repression","BSU_18200","nrnB"
"BSU_29300","ribR","antitermination","BSU_23050","ribU"
"BSU_29300","ribR","antitermination","BSU_23250","ribH"
"BSU_29300","ribR","antitermination","BSU_23280","ribD"
"BSU_29300","ribR","antitermination","BSU_23270","ribE"
"BSU_29300","ribR","antitermination","BSU_23240","ribT"
"BSU_29300","ribR","antitermination","BSU_23260","ribA"
"BSU_09990","scoC","repression","BSU_35070","yvmC"
"BSU_09990","scoC","repression","BSU_35060","cypX"
"BSU_05150","aerA","transcription activation","BSU_05160","aexA"
"","GlmS ribozyme","RNA switch","BSU_01780","glmS"
"","GlmS ribozyme","RNA switch","BSU_01750","cdaA"
"","GlmS ribozyme","RNA switch","BSU_01770","glmM"
"","GlmS ribozyme","RNA switch","BSU_01760","cdaR"
"","E9866855F0156859C45E98F3B385FE1263BB7EBC","RNA switch","BSU_38840","yxkD"
"BSU_23590","ansR","transcription repression","BSU_23550","mleA"
"BSU_23590","ansR","transcription repression","BSU_23560","mleN"
"BSU_23590","ansR","transcription repression","BSU_23570","ansB"
